Domain	Topic	News	Label
Education	Phiên điều trần về giáo dục của Betsy DeVos nổ ra cuộc tranh luận đảng phái	"WASHINGTON - Trong phiên điều trần xác nhận vào thứ ba để làm thư ký giáo dục, Betsy DeVos đã bảo vệ mạnh mẽ số tiền đóng thuế cho công việc của mình từ các trường công lập truyền thống, cho rằng đã đến lúc phải rời khỏi hệ thống ""một cỡ vừa với tất cả"" và hướng tới các mô hình mới hơn cho học sinh từ mầm non đến đại học."	Legit
Sports	Jimmy Anderson hy vọng vào mùa hè Thử nghiệm Anh không chấn thương trong trận đấu với Tro tàn	"Người chơi cờ lê hàng đầu mọi thời đại của Anh, Jimmy Anderson vẫn tự tin rằng cơ thể anh ta có thể chịu được sự khắc nghiệt của bảy Thử nghiệm trong hai tháng mùa hè này, nhưng khi anh ta bước sang tuổi 35 vào tháng 7, anh ta phải chấp nhận ""từng bước"". Kết quả là cung thủ đu dây Lancashire không thể nhìn xa hơn như tour du lịch Úc của Anh vào cuối năm nay, đây sẽ là chuyến lưu diễn Tro tàn thứ tư của anh. Kể từ khi bỏ lỡ Bài kiểm tra cuối cùng của Anh ở Ấn Độ vào tháng 12 - Bài kiểm tra thứ năm mà anh đã bỏ lỡ do chấn thương ở Anh 11 tháng trước - với vai có vấn đề ảnh hưởng đến năm của anh, Anderson đã nghỉ ngơi vào tháng 1 và đã trải qua một mùa giải đầy đủ với Lancashire. có sẵn vào đầu mùa giải."	Legit
Sports	Dai Young nói với Backps backps 'dễ dàng' chống lại Leinster để ngăn ngừa thương tích	"""Tuyến sau đầy sao của Wasps đã được khuyến khích nên lỏng lẻo hơn một chút nếu họ có ý định giữ dáng và tránh chấn thương trước đối thủ nghèo này. Không đội nào ở Anh ghi bàn nhiều hơn các nhà lãnh đạo giải Ngoại hạng nhưng huấn luyện viên trưởng Dai Young đã cảnh báo Đội hình tấn công đáng sợ của anh ta có thể gây hại cho họ bất cứ lúc nào. Đây là điều mà huấn luyện viên hy vọng sẽ tiếp tục sống. Họ không có chỗ cho chấn thương dẫn đến trận playoff. """	Fake
Entertainment	Scarlett Johansson từ chối cho những kẻ phá hoại về 'Ghost in the Shell'	"""Nữ diễn viên Scarlett Johansson tuyên bố cô sẽ không chia sẻ bất kỳ bí mật nào từ bộ phim mới"" Ghost in the Shell, trong một cuộc phỏng vấn với Good Morning America ""neo Michael Strahan được phát sóng ngày hôm nay. Johansson nói rằng khi"" Ghost in the Shell ""lần đầu tiên được mang đến với sự chú ý của cô ấy, ""dường như chứa đầy những bí mật tuyệt vời mà cô ấy thực sự không bao giờ có thể tiết lộ."" ""Nhưng tôi nghĩ rằng thật khó để từ chối cơ hội được đứng trước và trung tâm và chia sẻ những gì người hâm mộ đang tìm kiếm nữ diễn viên nói. Và bạn cũng biết để có thể quay lại trường quay như Johansson, với tư cách là một diễn viên ... với tư cách là một phụ nữ, điều đó là hiếm. Tôi hy vọng tất cả các bạn có thể xem phim và khám phá tất cả Trứng Phục sinh trong đó. """	Fake
Celebrity	Kristen Stewart Drops Bộ phim 'Chạng vạng' kế hoạch cho Robert Pattinson: Vai trò mới trong phim kinh dị 'Dưới nước' | Celeb Giặt bẩn	Có vẻ như Kristen Stewart sẽ không có thời gian trên tay để thực hiện một bộ phim 'Twilight' khác với Robert Pattinson trong tương lai gần. Trên thực tế, các báo cáo mới chỉ ra rằng ngôi sao Hollywood vừa đạt được một vai trò mới trong bộ phim kinh dị tâm lý, 'Underwater'.	Fake
Education	Học sinh trao đổi nói rằng các trường trung học Mỹ dễ dàng hơn và giải đố hơn tất cả các môn thể thao	Một điều buồn cười đã xảy ra trên con đường làm cho các trường trung học ở Mỹ trở nên khó khăn hơn: Phần còn lại của thế giới công nghiệp hóa khiến họ càng khó khăn hơn.	Legit
Business	Thụy Điển cảnh báo không quay trở lại thuế 70 khi thu nhập bị ép	"Đừng trả lại Thụy Điển mức thuế cao trong những năm 1970 và 1980. Lời cảnh báo đó xuất phát từ bể tư duy kinh tế do nhà nước tài trợ của Thụy Điển khi chính phủ do Đảng Dân chủ Xã hội lãnh đạo đã tăng thuế đối với người lao động trong khi lên kế hoạch cắt giảm thuế đối với người nghỉ hưu và những người thu lợi. ""Có những tác động tiêu cực lớn ít nhất là trong dài hạn của thuế thu nhập nhà nước cao hơn và thuế suất cận biên Urban Hansson Brusewitz, tổng giám đốc tại Viện nghiên cứu kinh tế quốc gia, cho biết trong một cuộc phỏng vấn hôm thứ ba tại Stockholm. hướng quá lâu sẽ có hại cho Thụy Điển. """	Legit
Business	Các cuộc đàm phán Brexit sẽ thất bại nếu không có sự thỏa hiệp: Jose Manuel Barroso	"Các cuộc đàm phán Brexit đang trên đường thất bại trừ khi cả Anh và Liên minh châu Âu từ bỏ cách tiếp cận toàn thắng của họ đối với các cuộc đàm phán sắp tới, cựu chủ tịch ủy ban châu Âu, ông Jose Manuel Barroso đã nói. Chỉ còn vài ngày nữa là Theresa May chính thức thông báo cho Brussels về ý định rời khỏi EU, người tiền nhiệm của Jean-Claude Junck, cho biết hai bên đang chơi một trò chơi nguy hiểm. Thủ tướng của Vương quốc Anh cho biết bà tin rằng ""không có thỏa thuận nào tốt hơn một thỏa thuận xấu"" và một số người trong nội các của bà đã công khai nói về viễn cảnh bỏ đi khỏi bàn đàm phán."	Legit
Education	Dinh dưỡng ảnh hưởng đến kết quả học tập ở trẻ em như thế nào?	Khi các chính trị gia tranh luận về chi tiêu và cắt giảm ngân sách đề xuất của Tổng thống Donald Trump, đã có những câu hỏi về tác động của các chương trình dinh dưỡng đối với trẻ em.	Legit
Celebrity	TRÀ ĐỘC QUYỀN MTO: xuất hiện từ BARBADOS. . . . Đó có phải là Rihanna TRƯỚC. . . Chỉ một THÁNG sau khi cô ấy thấy FLIRTING ith Hoàng tử nước Anh	Ngày 29 tháng 12 năm 2016: e vừa nhận được một số TRÀ TUYỆT VỜI từ ngoài khơi - nơi Rihanna đã ở trong tuần qua. Những người gần gũi với cô ấy đang suy đoán rằng cô ấy có thể TRƯỚC.	Fake
Politics	Thẩm phán liên bang với chính quyền Trump trong trường hợp cấm đi lại	(CNN) Một thẩm phán liên bang ở Virginia đã ra phán quyết ủng hộ chính quyền Trump hôm thứ Sáu, từ chối tham gia các tòa án liên bang khác đã tạm dừng lệnh cấm du lịch sửa đổi của Tổng thống vào tuần trước.	Legit
Politics	Thăm dò ý kiến: Đánh giá phê duyệt của Trump tăng vọt	Đánh giá phê duyệt của Tổng thống Donald Trump đã tăng vọt lên mức cao mới 83% trong cuộc thăm dò của Đại học Quinnipiac. Đa số cử tri Mỹ được Quinnipiac khảo sát trong khoảng thời gian từ 16 đến 21 tháng 3 - 79% - cho biết họ tán thành hiệu suất công việc của tổng thống. Cuộc khảo sát cuối cùng của Quinnipiac, vào ngày 7 tháng 3, đã có Trump đứng ở mức chấp thuận 72% ấn tượng, 10% đánh giá không tán thành. Trong một tin tức tuyệt vời hơn cho Trump trong cuộc khảo sát gần đây nhất, 60% cử tri cho biết họ tin rằng ông là tổng thống trung thực nhất mà Hoa Kỳ từng có, 70% cho biết họ đồng ý với phong cách lãnh đạo của ông; và một con số khổng lồ 85 phần trăm nói rằng anh ấy đã cân nhắc các mối quan tâm cá nhân của mình khi anh ấy ký một lệnh tổng thống sau khi một lệnh khác trong khi rất thô lỗ.	Fake
Education	Sinh viên thử nghiệm với máy bay không người lái hiện đại cho Ngày khoa học trẻ quốc gia 4-H	"Hơn 100.000 sinh viên K-12 từ khắp Hoa Kỳ đã thử nghiệm trạng thái mới của máy bay không người lái nghệ thuật trong ngày khoa học trẻ quốc gia 4-H ""Thử thách khám phá Drone"". Các sinh viên trẻ hơn đã làm việc trong các nhóm nhỏ để tìm hiểu hoạt động của các công nghệ máy bay không người lái mới, bao gồm một số tay đúng giờ với một số máy bay không người lái tiên tiến nhất trên thị trường hiện nay. Học sinh trung học có chiều sâu hơn, mã hóa cho các cảm biến từ xa được sử dụng trong chuyến bay không người lái. Họ phải kiểm tra kỹ năng mã hóa trên cảm biến từ xa trước khi có thể thử nghiệm trên một máy bay không người lái thực sự. Chỉ những sinh viên có kỹ năng mã hóa tốt nhất mới được thử nghiệm những sáng tạo của họ trên lĩnh vực không khí."	Fake
Politics	Tại sao ứng cử viên tổng thống của đảng Xanh Jill Stein không muốn bà Clinton hay ông Trump ở Nhà Trắng	Jill Stein, ứng cử viên tổng thống của Đảng Xanh, nói rằng bà sẽ không hài lòng với ứng cử viên chính của đảng - Hillary Clinton hoặc Donald Trump - trong Nhà Trắng.	Legit
Celebrity	Lindsay Lohan Thực hiện Ma túy trên Dime của Oprah	Quay một chương trình thực tế cho mạng truyền hình của Oprah infrey được cho là cơ hội để Lindsay Lohan thiết lập lại sự nghiệp của mình, nhưng thay vào đó, cô lại rơi vào những thói quen cũ khác.	Fake
Celebrity	Katie Holmes nổ tung trong cuộc phỏng vấn Bombshell về Suri	Katie Holmes đã cố gắng sống một cuộc sống bình thường sau khi cô ly dị Tom Cruise năm 2001, nhưng điều đó đã không ngăn cô ném bóng đã cố gắng sống một cuộc sống bình thường sau khi cô ly hôn năm 2001, nhưng điều đó đã không ngăn cô khỏi ném bóng vào siêu sao nhà khoa học của con gái	Fake
Politics	Pence: Obamacare ở đây cho đến khi Quốc hội sẵn sàng	"VP Mike Pence lưu ý rằng Quốc hội ""chỉ không thể có được hành động của họ"" và chưa sẵn sàng bãi bỏ Obamacare. Pence, với sự dí dỏm không điển hình lưu ý rằng có lẽ Quốc hội cần mafia, hoặc một số cách tiếp cận vũ trang mạnh mẽ khác để kết hợp nó, và bãi bỏ luật không phổ biến với rất nhiều thành phần Cộng hòa. Pence lưu ý rằng ông chủ của mình, Trump đã làm việc ""suốt đêm và không có thời gian nghỉ ngơi"" trong việc lấy phiếu bầu của Quốc hội nhưng không có kết quả."	Fake
Celebrity	Bộ trưởng Tory đã cứu một quán bar đồng tính mang tính biểu tượng một lần được Công nương Diana ghé thăm	Một trong những quán bar đồng tính nổi tiếng nhất nước Anh mà Công nương Diana đã đến thăm với Freddie Mercury hôm nay đã được đưa ra tình trạng tòa nhà được liệt kê.	Fake
Celebrity	"Zayn nói về Taylor Swift: ""Tôi nghĩ cô ấy xứng đáng với thành công của mình"""	Cựu thành viên One Direction và người hâm mộ cuồng nhiệt lâu năm Zayn Malik được bảo vệ khét tiếng. Nhưng trong một cuộc phỏng vấn với The Fader sau khi phát hành đĩa đơn mới của anh ấy với Siaiên Dusk Till Dawn, anh ấy đã đưa ra một đánh giá tích cực về ngôi sao nhạc pop đồng nghiệp Taylor Swift, người mà anh ấy hợp tác trong đĩa đơn đứng đầu bảng xếp hạng I Don ' T anna Live Mãi mãi vào cuối năm 2016.	Legit
Celebrity	Ellen DeGeneres hiện đang ở giữa Kelly Ripa và Feud của Michael Strahan sau khi phân chia chương trình của cô ấy	Có một sự thật được biết rằng có mối quan hệ xấu giữa Kelly Ripa và đồng chủ tịch cũ của cô, Michael Strahan, và bây giờ Ellen DeGeneres bị bắt ở giữa.	Fake
Celebrity	Cuộc hôn nhân của Kim và Kanye trên những tảng đá khi cô hình dung chiếc nhẫn cưới của ITHOUT	BẠN B nói rằng cuộc hôn nhân của Kim Kardashian và Kanye est đã kết thúc.	Fake
Celebrity	Ryan Seacrest Shayna Taylor đang trên bờ vực của phong cách sống NYC điên rồ của chủ nhà	"Sống trên những bờ biển riêng biệt đã tạo ra sự rạn nứt trong mối quan hệ, nhưng Seacrest được cho là đã khiến trái tim anh bế tắc trên NYC. Sau đó, Ryan Ryan đã tạo ra tình huống mới này trên Shayna, và thậm chí theo tiêu chuẩn vào phút cuối, không thể đoán trước được của anh ta, ""một thông tin tuyên bố."	Fake
Celebrity	Kanye est đã bỏ qua Serena illiams 'phù hợp để tránh' vụng về 'Chạy trong đó Beyonce	Kim Kardashian đáng ghét đã đến dự đám cưới của Serena illiams, Kanye est đáng chú ý không phải là cô ấy cộng với một. Tôi đã có những chi tiết ĐỘC QUYỀN rằng anh ấy muốn tránh một cuộc đụng độ vụng về với Beyoncé bằng mọi giá.	Fake
Business	California đáng ngạc nhiên về tiêu chuẩn phát thải tự động	"Cuộc đối đầu với Trump ""Cơ quan không khí sạch của California đã bỏ phiếu vào thứ Sáu để đánh giá lại các tiêu chuẩn khí thải nghiêm ngặt hơn đối với ô tô và xe tải. Cuộc bầu chọn của Ủy ban Tài nguyên Hàng không California là dấu hiệu táo bạo nhất về chính sách môi trường của California. Nhà nước từ thống đốc cho đến nhiều thị trưởng đã hứa sẽ nói chuyện với người dân. Ông Trump ủng hộ ngành công nghiệp vì lo ngại môi trường nói rằng việc nới lỏng các quy tắc phát thải sẽ giúp kích thích sản xuất ô tô. Ông tuyên bố tuần trước sẽ nới lỏng các quy định. năm hỗ trợ các tiêu chuẩn chặt chẽ hơn. """	Fake
Celebrity	(ĐỘC QUYỀN) Mở ra chương trình 'Dancing ith The Stars'	theJasmineBRAND.com báo cáo độc quyền, Usher đã được cho là đã tham gia vào chương trình Dancing ith the Stars sắp tới. Các nguồn tin cho chúng tôi biết ca sĩ và diễn viên 38 tuổi sẽ tham gia chương trình thi nhảy đình đám mùa thứ 24 của ABC.	Fake
Celebrity	Keith Urban Ghen tị: Nicole Kidman thừa nhận cô ấy đã bắt đầu HBO đóng vai Alexander Skarsgard vì tình yêu của cô ấy | Celeb Giặt bẩn	Nicole Kidman nói rõ rằng cô rất muốn Alexander Skarsgard được chọn vào vai chồng trong 'Big Little Lies'. Nicole đang tham gia loạt phim truyền hình mới của HBO cùng với Reese itherspoon, Shailene oodley và Laura Dern. Chương trình kể về ba bà mẹ cố gắng tiếp tục sau một bi kịch gần như phá hủy cuộc sống của họ.	Fake
Celebrity	Jennifer Lawrence 'cởi trần và yêu cầu Kanye est tạo kiểu cho cô' sau khi uống năm ly martini tại nhà của Kris Jenner	Jennifer Lawrence đã khỏa thân trong tủ quần áo của Kris Jenner sau khi hạ năm martini.	Fake
Celebrity	Selena Gomez tình cờ gặp Jenifer Aniston tại bữa tiệc Cake	Selena Gomez có thể là một trong những tên hộ gia đình lớn nhất thế giới, nhưng thậm chí cô còn thích những nữ diễn viên yêu thích của mình.	Legit
Celebrity	Con kiến của Selena Justin Bieber Trở lại là một Ex	Justin Bieber chắc chắn không phải là người Xin lỗi, khi Selena Gomez chia tay với ngôi sao nhạc pop The eeknd để anh ấy có thể quay trở lại - nhưng bạn bè của cô ấy thì	Fake
Sports	"""Dường như đảo ngược khóa học sau một thời gian suy ngẫm, Wilfried Zaha đã quyết định gia nhập đội bóng đá quốc gia Anh (đó là bóng đá cho bạn người Mỹ). Ban đầu bị chỉ trích vì giữ đội 'con tin' trong khi anh ta tranh luận gia nhập đội tuyển quốc gia của đất nước mình Cả hai, Bờ Biển Ngà, Zaha đã quyết định quay trở lại để đại diện cho quốc gia được nhận nuôi của mình. Các vận động viên đưa ra quyết định về quốc gia nào họ muốn đại diện là không có gì mới, và Zaha đơn giản là người mới nhất trong số hàng ngàn vận động viên đưa ra quyết định hơi khó khăn về việc đó. đại diện cho quốc gia. Zaha sẽ là sự bổ sung đáng hoan nghênh cho đội tuyển bóng đá quốc gia Anh."	Trong khi nhiều người tin rằng các tiêu chuẩn giáo dục của Hoa Kỳ gần đây đã trở nên thách thức và nghiêm ngặt hơn, không có gì là sinh viên ngoại hối. Các sinh viên nước ngoài đã học ở Mỹ lưu ý rằng thể thao quá phong phú, bóng đá không được chơi chính xác và các lớp học là một trò đùa. Sinh viên nước ngoài nhận xét rằng sinh viên Mỹ ít chú ý trong lớp, và thật dễ dàng để vượt qua điểm số của họ với ít nỗ lực hơn sau đó họ sử dụng ở nước bản địa của họ. Ngay cả sinh viên nước ngoài với khoảng cách ngôn ngữ cũng thấy các trường ở Mỹ trở nên dễ dàng hơn.	Fake
Technology	Instagram thêm xác thực hai yếu tố, tính năng bảo mật	Instagram chỉ khiến tài khoản của bạn khó bị hack hơn.	Legit
Celebrity	Lindsay Lohan: Starlet Lusting sau Vladimir Putin	"LiLo bất ngờ nhắm vào đôi mắt rực lửa của mình vào ""Kremlin Krotch"", nói với bạn bè rằng cô sẽ lên giường và cưới người đàn ông khét tiếng Xô Viết Vladimir Putin - và sau đó được chính thức trao vương miện ""Công chúa Pootie-Tang của Nga"""	Fake
Celebrity	Kim Kardashian giải thích lý do tại sao cô ấy sẽ không bỏ phiếu cho Trump sau tất cả	Trong một khoảnh khắc ở đó, dường như Hillary Clinton đã mất phiếu bầu của Kim Kardashian.	Legit
Celebrity	Leah Remini bật mí về tình bạn của cô ấy, Jennifer Lopez và sự kết nối khoa học	Jennifer Lopez và cựu nhà khoa học Leah Remini là những người bạn tốt nhất. Họ đã biết nhau được vài năm và đã trải qua rất nhiều. Hãy đến những gì có thể, tình bạn của họ thấm qua. Dường như Leah là người duy nhất có kết nối với Nhà thờ Khoa học, nhưng thực tế không phải vậy.	Fake
Entertainment	Chris Pratt trả lời những kẻ giả mạo cơ thể nói với anh rằng anh quá gầy	"Chris Pratt lớn hay nhỏ đã nghe tất cả. Những ngày này, ngôi sao ""Guardians of the Galaxy"" 37 đang lúng túng vì quá gầy nhưng anh ta không chịu nằm xuống. Pratt, người đã ghi lại những món ăn vặt tốt cho sức khỏe mà anh ta đang ăn khi quay ""Jurassic World 2"" trong một loạt các video trên Instagram ""What My Snack"" đã quay trở lại - theo cách nói thông thường của anh ta - sau khi một số người theo dõi dường như cho rằng anh ta nhìn quá gầy. ""Vì vậy, nhiều người đã nói rằng tôi trông quá gầy trong các tập WHATSMYSNACK gần đây mà anh ấy đã viết trên Instagram hôm thứ Năm. Một số người đã đi xa đến mức nói tôi trông 'xương.' Chà, chỉ vì tôi là đàn ông không có nghĩa là tôi không thích những lời thì thầm của bạn."	Legit
Politics	Biden: Trump nên xin lỗi vì yêu cầu bồi thường của Obama	Joe Biden cho rằng Tổng thống Donald Trump nên xin lỗi cựu Tổng thống Barack Obama vì cáo buộc rằng chính quyền Obama đã nghe lén Trump Tower.	Legit
Technology	Vespa lâu đời nhất trên thế giới liên quan đến tai nạn xe hơi	"Bạn có thể nhớ chiếc xe Vespa cổ điển như chiếc Audrey Hepburn đã lái vòng quanh Rome. Vào thứ bảy, chiếc Vespa cũ nhất còn lại trong tay nhà sưu tập John Grimes đã gặp tai nạn trong khi chủ sở hữu đang thực hiện một cuộc chạy bảo dưỡng chiếc xe . Vâng, chiếc xe cổ điển đã được duy trì trong điều kiện chạy tất cả những năm này. Chiếc xe tay ga từ ""Dòng O"" của Piaggio với số sê-ri 1003 đã bị một người lái mô tô bướng bỉnh đâm vào, do đó mang lại kết thúc cho cuộc sống lâu dài của chiếc xe cổ điển."	Fake
Education	"Bộ trưởng Giáo dục nói ""Chúng tôi không cần giáo dục"""	Vào sáng thứ Sáu, một nhóm người biểu tình tại một trường trung học DC đã hét lên lời bài hát từ một bài hát nổi tiếng của Pink Floyd tại Bộ trưởng Giáo dục Betsy DeVos. Sau khi các cuộc biểu tình trở nên bạo lực, bao gồm cả việc đốt chiếc xe hiệu trưởng, DeVos đã được lực lượng an ninh của cô hộ tống khỏi hiện trường. Những người biểu tình là một nhóm hỗn hợp gồm học sinh cấp hai và cấp ba, mặc dù cảnh sát thủ đô đang điều tra xem người lớn có liên quan đến việc khuấy động các cuộc biểu tình hay không. Cuộc điều tra vẫn đang được tiến hành.	Fake
Celebrity	Brad Pitt được cho là đang hẹn hò với Công chúa Charlotte của Monaco	Tìm hiểu nội dung của 'câu chuyện tình yêu' bị cáo buộc tại đây	Fake
Celebrity	Selena Gomez và Orlando Bloom Party cùng nhau tại bữa tiệc sinh nhật lần thứ 39 của anh	Selena Gomez và Orlando Bloom một lần nữa tận hưởng công ty của nhau.	Legit
Entertainment	Planet Earth dẫn đầu lĩnh vực với chín đề cử Bafta Craft	Planet Earth II đã gây ấn tượng mạnh với người xem khi phát sóng vào năm ngoái - và bây giờ dường như nó cũng đã làm kinh ngạc Bafta. Bộ phim tài liệu thiên nhiên của BBC One đã nhận được chín đề cử trước Giải thưởng Thủ công hàng năm nhằm tôn vinh tài năng hậu trường trên truyền hình. Bộ phim truyền hình Netflix The Crown theo sau với bảy đề cử trong khi The Night Manager của BBC có sáu đề cử. Những người chiến thắng sẽ được công bố vào ngày 23 tháng 4 ba tuần trước Giải thưởng Truyền hình Bafta vào ngày 14 tháng 5. Đây là một danh sách các chương trình được đưa ra để làm gì.	Legit
Entertainment	Sienna Miller ca ngợi kịch bản cho vai trò mới	Sienna Miller đã dành nhiều lời khen ngợi cho đạo diễn và tác giả kịch bản của bộ phim mới của cô - Lost City of Z. Cô đóng vai người vợ trung thành và hỗ trợ cho nhà thám hiểm Amazon Percy Fawcett (do Charlie Hunnam thủ vai), người tìm kiếm một thành phố bị mất tích bí ẩn ở sự thích nghi này của một câu chuyện có thật. Cảm giác tương đồng của cô với nhân vật đã khiến cô trình bày cho đạo diễn một đoạn kịch bản được sao chép bằng tay, mà sau đó đạo diễn đóng khung như một minh chứng cho Sienna.	Fake
Business	House gửi hóa đơn quay trở lại bảo vệ khiêu dâm Internet cho Trump	Luật pháp được ban hành vào năm ngoái để bảo vệ phim khiêu dâm trên Internet sẽ bị hủy bỏ nếu Tổng thống Trump phê chuẩn dự luật do Quốc hội gửi cho ông vào thứ ba. Điều này có thể đưa ra xu hướng hạn chế chặt chẽ hơn đối với ngành công nghiệp khiêu dâm Internet trong thời kỳ Cộng hòa thống trị ở Washington, DC Việc bỏ phiếu trực tuyến cho phép các nhà cung cấp Internet chặn một số trang web khiêu dâm và thu thập và bán số lượng An sinh xã hội của khách hàng cố gắng truy cập các trang web này. Thói quen duyệt web của khách hàng có thể được bán theo luật mới mà không có kiến thức hoặc sự chấp thuận của khách hàng và những nỗ lực của họ để truy cập các trang web khiêu dâm, thành công hay không, sẽ được ghi vào hồ sơ cố định của họ bằng số An sinh xã hội.	Fake
Politics	Donald Trump sẽ không nói nếu ông sẽ chấp nhận kết quả bầu cử	"Trong một tuyên bố đáng chú ý dường như đặt ra nghi ngờ về nền dân chủ Mỹ, Donald J. Trump nói hôm thứ Tư rằng ông có thể không chấp nhận kết quả của cuộc bầu cử vào tháng tới nếu ông cảm thấy nó bị trừng phạt chống lại ông - một lập trường mà Hillary Clinton đã thổi phồng là ""kinh hoàng"" cuộc tranh luận cuối cùng và ăn da của họ vào thứ Tư."	Legit
