Domain	Topic	News	Label
Politics	Pres. Trump tuyên bố rằng ông đang chuyển Nhà Trắng	"Tổng chưởng lý Washington (CNN) Jeff Sessions tuyên bố rằng Tổng thống Trump đã quyết định chuyển Nhà Trắng đến một thành phố tôn nghiêm. Ông tuyên bố rằng Tổng thống đã quyết định cư trú bên trong một thành phố tôn nghiêm trong nỗ lực xua đuổi người ngoài hành tinh bất hợp pháp. Ông nói rằng ông sẽ đi thăm Hoa Kỳ bao gồm Los Angeles, Chicago và Philadelphia, để quyết định địa điểm nào sẽ là nơi tốt nhất để di dời Nhà Trắng. Nancy Pelosi đã bắt đầu xây dựng một bức tường xung quanh San Francisco bằng tiền của mình và hàng ngàn tình nguyện viên. Bức tường sẽ được gọi là ""Ồ không"" và dự kiến hoàn thành trong tuần này."	Fake
Politics	Tòa phúc thẩm từ chối khôi phục lệnh cấm du lịch của Trump	Tòa phúc thẩm liên bang hôm thứ Năm đã từ chối cho phép Tổng thống Trump khôi phục lệnh cấm tạm thời đối với khách du lịch từ bảy quốc gia đa số Hồi giáo, phán quyết rằng nó vi phạm các quyền theo thủ tục của những người bị ảnh hưởng mà không có đủ biện minh an ninh quốc gia.	Legit
Politics	Biden: Trump đã bị nghe lén, nhưng không phải bởi Hoa Kỳ	"Joe Biden cho biết Tổng thống Donald Trump thực sự, đã nghe lén nhưng không phải bởi Hoa Kỳ. Ông đưa ra bằng chứng được Bộ Tư pháp chuẩn bị rằng trên thực tế, Obama đã không yêu cầu nghe lén về Tháp Trump, nhưng đã tìm thấy bằng chứng về công nghệ Nga bị bỏ lại tại tủ tiện ích gần tầng hầm của Tháp Trump. Cựu phó tổng thống nói: ""Với sức mạnh của bằng chứng vật lý này, Tổng thống Trump đã được minh oan trong tuyên bố bị nghe lén, nhưng có lẽ không phải theo cách ông muốn."" Obama, thông qua người phát ngôn, phủ nhận rằng ông đã nghe lén Trump Tower sau khi tổng thống hiện tại tweet lời buộc tội. Giám đốc FBI James Comey tuần này cũng xác nhận rằng không có bằng chứng nào cho thấy chính quyền Obama giám sát Trump trong suốt cuộc bầu cử năm 2016, nhưng đã thừa nhận sự tồn tại của một thiết bị Nga có thể được trồng dưới tầng hầm của Tháp Trump."	Fake
Politics	Trong cuộc tranh luận thứ hai, Donald Trump và Hillary Clinton Spar trong Đắng, Điều khoản cá nhân	"Donald J. Trump và Hillary Clinton đã va chạm trong một cuộc tranh luận gần như không có hồi kết vào tối Chủ nhật, một cảnh tượng tấn công nhân vật kéo dài 90 phút, những lời cáo buộc thô lỗ và lời buộc tội giật mình của ông Trump rằng bà Clinton có ""sự căm ghét ghê gớm trong lòng""."	Legit
Politics	AQAP đang cố gắng giấu chất nổ trong pin máy tính xách tay, quan chức nói	Theo một quan chức Mỹ, Washington (CNN) tình báo thu được trong những tuần gần đây cho thấy một chi nhánh của al Qaeda đang hoàn thiện các kỹ thuật để giấu chất nổ trong pin và ngăn chứa pin của các thiết bị điện tử.	Legit
Politics	Nhà Trắng tấn công Clintons để đẩy lùi các cáo buộc của Manafort	Thư ký báo chí Nhà Trắng Sean Spicer đã tấn công cựu Tổng thống Bill Clinton và cựu Ngoại trưởng Hillary Clinton để đáp lại một báo cáo gây lo ngại về mối quan hệ của cựu chủ tịch chiến dịch Trump Paul Manafort với Nga.	Legit
Politics	Melania Trump: Phụ nữ đầu tiên, duy nhất	"Tại Washington, đệ nhất phu nhân Melania Trump, người vợ thứ ba của Donald Trump, Tổng thống Mỹ, đã nói về sự bình đẳng và tự do cho phụ nữ trong bữa tiệc mừng Ngày Quốc tế Phụ nữ tại Nhà Trắng. Bữa tiệc trưa chỉ dành cho những người phụ nữ có xã hội cao, những người có vẻ dễ chấp nhận những gì Melania nói. Melania lưu ý ""là một phụ nữ nhập cư, tôi biết những thách thức và khó khăn mà tất cả phụ nữ tạo ra - những người đến từ Mỹ, và những người không."" Cô tiếp tục lưu ý rằng các vấn đề của phụ nữ sẽ là một chủ đề quan trọng mà cô đề cập trong khi Đệ nhất phu nhân."	Fake
Politics	Lệnh cấm du lịch của Trump vẫn không có lợi cho tòa án	Một phiên tòa phúc thẩm liên bang hôm thứ Năm đã từ chối khôi phục lệnh cấm du lịch của Trump. Tòa án lưu ý rất ít tiền lệ cho lệnh cấm như vậy, trong khi các luật sư của Nhà Trắng có mặt lập luận rằng thực tập sinh Nhật Bản trong Thế chiến II đặt ra một tiền lệ pháp lý. Lệnh cấm, sẽ cấm du khách từ bảy quốc gia đa số Hồi giáo rời khỏi các quốc gia Hồi giáo quan trọng có mối quan hệ sâu sắc hơn với Tổng thống Trump.	Fake
Politics	Neil deGrasse Tyson đi siêu tân tinh vào ngân sách Trump	"(CNN) Nhà vật lý thiên văn Neil deGrasse Tyson tin rằng ngân sách đề xuất đầu tiên của Tổng thống Donald Trump có thể khiến nước Mỹ ""yếu"", ""bệnh hoạn"" và ""ngu ngốc""."	Legit
Politics	Trong thời đại của Trump, Obama là con cưng của báo lá cải	Donald Trump có thể là tổng thống lá cải ban đầu, nhưng trong khi ông làm việc nhiều giờ ở Washington gọi điện thoại từ Phòng Bầu dục và tàn phá trên Twitter, các trang tin đồn và blog thời trang đang đổ rất nhiều giấy mực ghi lại người tiền nhiệm.	Legit
Politics	Ellison: Đảng Dân chủ 'sẵn sàng' làm việc với đảng Cộng hòa	"Washington (CNN) Các nhà lập pháp dân chủ ""sẵn sàng"" làm việc với các đối tác Cộng hòa của họ sau thất bại của các nỗ lực GOP để bãi bỏ Obamacare, Dân biểu Keith Ellison cho biết hôm thứ Hai."	Legit
Politics	Hillary Clinton, Mocking và Taunting trong cuộc tranh luận, biến Tormentor	"Cô ngộ sát anh. ""Hãy để tôi dịch điều đó nếu tôi có thể,"" Hillary Clinton nói khô khan sau khi Donald J. Trump nói về kế hoạch thuế của mình."	Legit
Politics	Bộ Ngoại giao nới lỏng các hạn chế đi lại cho một số người nước ngoài.	"Hôm nay, Bộ trưởng Ngoại giao Washington (CNN) Rex Tillerson đã gửi một bản ghi nhớ tới nhiều đại sứ quán trên toàn thế giới, chỉ đạo họ giảm bớt những hạn chế đối với khả năng đi lại của người nước ngoài. Cụ thể, họ đã được yêu cầu ngừng sàng lọc các tài khoản truyền thông xã hội của người nộp đơn và hạn chế kiểm tra lý lịch để bao gồm những kẻ khủng bố đã biết. Hành động này dường như vi phạm trực tiếp lệnh hành pháp của Tổng thống Donald Trump, hạn chế việc đi lại từ hầu hết các quốc gia Hồi giáo, mà ông đã ký vào ngày 6 tháng 3. Bản ghi nhớ, được đánh dấu là ""nhạy cảm"" nhưng không được phân loại, đã bị rò rỉ với truyền thông bởi các nguồn tin thân cận với Nhà nước Phòng ban; nhiều thông tin sẽ được đăng tải khi nó trở nên sẵn sàng."	Fake
Politics	An ninh nội địa đi đình công	Tổng thống Washington (CNN) Donald Trump đã đăng trên Twitter rằng tất cả các sĩ quan An ninh Nội địa phải đình công ngay lập tức. Bộ An ninh Nội địa nhanh chóng tuyên bố rằng Tổng thống cuối cùng chịu trách nhiệm về an toàn của các quốc gia và họ sẽ tuân thủ mệnh lệnh đáng ngạc nhiên. Lệnh cấm du lịch đã được dỡ bỏ và do đó là thời điểm tốt cho tất cả mọi người đi du lịch. Bộ Tư pháp đang trả lời, thông qua Twitter, tweet mặc dù không thể đồng ý với lệnh họ sẽ dành thời gian nộp lệnh khẩn cấp chống lại Tổng thống vì sắp hết ngày 1 tháng Tư.	Fake
Politics	Thăm dò ý kiến: Đánh giá phê duyệt của Trump tăng vọt	Đánh giá phê duyệt của Tổng thống Donald Trump đã tăng vọt lên mức cao mới 83% trong cuộc thăm dò của Đại học Quinnipiac. Đa số cử tri Mỹ được Quinnipiac khảo sát trong khoảng thời gian từ 16 đến 21 tháng 3 - 79% - cho biết họ tán thành hiệu suất công việc của tổng thống. Cuộc khảo sát cuối cùng của Quinnipiac, vào ngày 7 tháng 3, đã có Trump đứng ở mức chấp thuận 72% ấn tượng, 10% đánh giá không tán thành. Trong một tin tức tuyệt vời hơn cho Trump trong cuộc khảo sát gần đây nhất, 60% cử tri cho biết họ tin rằng ông là tổng thống trung thực nhất mà Hoa Kỳ từng có, 70% cho biết họ đồng ý với phong cách lãnh đạo của ông; và một con số khổng lồ 85 phần trăm nói rằng anh ấy đã cân nhắc các mối quan tâm cá nhân của mình khi anh ấy ký một lệnh tổng thống sau khi một lệnh khác trong khi rất thô lỗ.	Fake
Politics	Trump chào đón bà Merkel sau khi đánh bại bà trên con đường chiến dịch	Vào thứ Sáu, Merkel đã nhấn mạnh với người mới, đến Washington trong cuộc gặp mặt trực tiếp đầu tiên với Trump sau nhiều tháng chuẩn bị và một lần hoãn vì tuyết. Các nhà phân tích và các quan chức Nhà Trắng cũng nói rằng việc ngồi xuống vào thứ Sáu sẽ là cuộc gặp quan trọng nhất của Trump với một nhà lãnh đạo nước ngoài kể từ khi doanh nhân Cộng hòa nhậm chức vào tháng 1.	Legit
Politics	Rhona Graff, GateKeeper của Trump	"Rhona GRaff, cộng sự và bạn bè lâu năm của Trump có một đường dây trực tiếp đến Nhà Trắng. Rhona đã đưa ra lời khuyên thầm lặng và đề xuất lịch cho Trump trong nhiều thập kỷ, và mặc dù ông là tổng thống, điều này dường như không thể dừng lại. Tiết lộ này đã khiến nhiều doanh nhân mạnh mẽ ở New York kết bạn với Rhona, có khả năng với ý định tận dụng các kết nối của cô. Ken Langone, nhà đầu tư gần đây đã nhận xét ""Rhona là một người phụ nữ tuyệt vời, nhưng quan trọng hơn, cô ấy là một người phụ nữ có mối liên hệ tuyệt vời với Nhà Trắng""."	Fake
Politics	"Người gác cổng của Trump ""Giữ cửa"""	"Trump, doanh nhân Cộng hòa và bây giờ là Tổng thống đã đưa ra nhiều nhận xét về lòng trung thành đối với chiến dịch, và thường xuyên nói xấu những người Cộng hòa mà ông cho là có mưu đồ. Bà Graff, có văn phòng ở Trump Tower và được coi là một nhân vật chính của Nhà Trắng có đường dây trực tiếp với tổng thống. Các quan chức Nhà Trắng nhận xét cô thường gọi anh ta vào đêm khuya, với giọng nữ hoàng và gọi anh ta là ""Ông T"", một biệt danh mà anh ta cho là yêu thích. Một số quan chức Nhà Trắng đã tin rằng Graff, 64 có mối quan hệ không rõ ràng hơn với Tổng thống, và lưu ý rằng các cuộc gọi đêm muộn đôi khi ""không phù hợp"". Bà Graff từ chối bình luận."	Fake
Politics	Neil deGrasse Tyson ca ngợi Trump về kế hoạch ngân sách	"Nhà vật lý thiên văn Neil deGrasse Tyson ca ngợi Donald Trump về các kế hoạch ngân sách của ông bao gồm đưa người lên mặt trăng một lần nữa vào năm 2019 và ""sự phát triển kinh tế quy mô lớn của không gian"". ""Cách nhanh nhất để làm cho nước Mỹ vĩ đại trở lại: Đặt mục tiêu trở lại mặt trăng"", ông tweet khi ca ngợi Tổng thống. ""cách nhanh nhất để làm cho nước Mỹ vĩ đại trở lại, cam kết thực hiện một kế hoạch táo bạo cho việc kinh doanh phát triển không gian."""	Fake
Politics	An ninh nội địa đình chỉ lệnh cấm du lịch	Chính phủ của Tổng thống Washington (CNN) Donald Trump đã nhanh chóng di chuyển vào thứ Bảy để tuân theo lệnh của thẩm phán liên bang tạm dừng lệnh cấm đi lại của ông - ngay cả khi chính ông Trump đã tố cáo thẩm phán - nhưng sẵn sàng bảo vệ pháp lý cho hành động gây tranh cãi của mình.	Legit
Politics	Gặp James Robart, thẩm phán đã phê chuẩn lệnh cấm nhập cư của Trump	"Lệnh cấm nhập cư của Tổng thống Trump đã có một cú hích lớn ngày hôm nay với sự chấp thuận của thẩm phán liên bang James Robart. Robart đã dành 30 năm trong một thực hành tư nhân sinh lợi trước khi ngồi ghế dự bị. Theo cách tương tự với người tiền nhiệm Barack Obama, Trump đã mời Robart đến Nhà Trắng để uống bia, nói: ""Tôi chỉ đang cố gắng làm điều đúng đắn để làm cho đất nước này trở nên tuyệt vời trở lại, và ông Robart đã trở thành một phần quan trọng của quá trình đó với hành động của anh ấy ngày hôm nay. "" Robart được bổ nhiệm vào năm 2004 bởi Tổng thống George W. Bush và được Thượng viện Hoa Kỳ nhất trí xác nhận."	Fake
Politics	Tại sao ứng cử viên tổng thống của đảng Xanh Jill Stein không muốn bà Clinton hay ông Trump ở Nhà Trắng	Jill Stein, ứng cử viên tổng thống của Đảng Xanh, nói rằng bà sẽ không hài lòng với ứng cử viên chính của đảng - Hillary Clinton hoặc Donald Trump - trong Nhà Trắng.	Legit
Politics	Nguồn: Cuộc điều tra của FBI tiếp tục vào liên kết máy tính 'kỳ quặc' giữa ngân hàng Nga và Tổ chức Trump	(CNN) Các nhà điều tra liên bang và các nhà khoa học máy tính tiếp tục kiểm tra xem liệu có kết nối máy chủ giữa Tổ chức Trump và một ngân hàng Nga hay không, các nguồn tin thân cận với cuộc điều tra nói với CNN.	Legit
