Domain	Topic	News	Label
Celebrity	Ndani ya bafu ya watoto Beyoncé	Usifanye kama haukujua Beyoncé alikuwa anafunga itakapokuja kwa kuoga kwa mtoto wake.	Legit
Celebrity	Prince - Ukweli Nyuma ya Dawa Yake ya Dawa	"Kama ENPLIRER iliripoti, Prince alikuwa amekutwa na VVU, virusi ambavyo husababisha UKIMWI, katika miaka ya 1990. Wazo la Yehova alichagua kutopambana na ugonjwa unaouda na dawa kwa sababu ya imani yake, akiamini ""Mungu ataniokoa"" Miezi sita iliyopita, aliambiwa na madaktari alikuwa na UKIMWI ulijaa baraka na alikuwa na miezi sita tu ya kuishi, vyanzo vilisema. ""Hakuweza kuchukua uchungu ambao ugonjwa ulikuwa unamsababisha katika hatua zake za mwisho,"" mtu wa ndani aliiambia ENPLIRER. ""Na hakutaka kupotea tu polepole"""	Fake
Celebrity	Blake Lively kwenye michezo ya Hollywood, Kuelekeza na uwezekano wa 'Mtoto wa Kitapeli'	"Kama moja ya Nguvu ya Tofauti ya omen inavyowaheshimu, Blake Lively atahudhuria chakula cha mchana Ijumaa akiunga mkono Ushirikiano wa Uokoaji wa Watoto. Kwa toleo la wiki hii, mwigizaji alizungumza juu ya wanawake huko Hollywood, akipiga risasi huko New York kwa ""Msichana wa Kitapeli,"" na kile anachoangalia katika jukumu."	Legit
Celebrity	Mwishowe, Kidole Kidman Anakubali Botox	Kwa kadiri tunavyoweza kusema, Botox huorodhesha orodha ya starehe za watu Mashuhuri: Kila mtu hufanya hivyo, lakini hakuna mtu anayezungumza juu yake. Isipokuwa Nicole Kidman, hiyo ni.	Legit
Celebrity	Tom Cruise awkwardly anauliza swali juu ya binti Suri	Tom Cruise alijibu kwa heshima kwa swali juu ya binti Suri kwenye mkutano wake wa mapema wa Mummy jana usiku, lakini hakuonekana kutulia akiongea juu yake kufafanua juu ya jibu.	Legit
Celebrity	Ndio, Kim Kardashian na Kanye wanasaini Prenup, Lakini Guess ho is orth More	Ukweli kwamba Kim Kardashian na Kanye wanapanga kusaini makubaliano ya kitalu labda hautashangaza wengi, lakini madai ya hivi karibuni juu ya nani anayestahili zaidi.	Legit
Celebrity	Caitlyn Jenner: uvumi wa uwongo karibu naye, mahusiano ya familia yake na familia yake ya wazi Soma juu yake hapa -	RadarOnline alichapisha hadithi kuhusu Caitlyn akidai kuwa nyota ya TV ya transgender na aliyetapeliwa wa zamani anaenda mkondoni ili kuchunguza ujinsia wake na amekuwa akifurahia 'siri za holela' za siri. Ufafanuzi wa 'hookups' haujafafanuliwa katika hadithi. Lakini ripoti inasema kwamba Caitlyn Jenner ameingia kwenye mapenzi kwenye mtandao bila maingiliano yoyote ya nje ya mkondo na wateja. Tabloid imenukuu mtu wa ndani akisema:	Legit
Celebrity	Je, mwigizaji wa filamu za Ahamani Nicole Kidman na Amber Heard wanajifanya kwenye sinema ya DC?	James alianza utengenezaji wa filamu ya Aquaman huko Australia mwezi uliopita. hason Jason Momoa na mwigizaji wa Mera Amber Heard tayari wameshapiga tukio lao la kwanza kwa pamoja, mwigizaji wa Malkia Atlanna Nicole Kidman alifikia siku chache zilizopita. Kufuatia kutua kwake, kumeripotiwa kumekuwa na cheche kwenye seti.	Fake
Celebrity	Chelsea Handler anafikiria 'Ni ya Upumbavu' Watu Wanadhani Jennifer Aniston Anajali Kuhusu Kufanya Kofia kati ya Angelina Jolie na Brad Pitt	Kicheko ni dawa bora linapokuja suala la kukabiliana na uvumi huko Hollywood, angalau kwa Chelsea Handler na bestie Jennifer Aniston.	Legit
Celebrity	Chelsea Handler hana Kitu Mzuri kusema juu ya Ben Affleck (EXCLUSIVE)	Hoes over bros Inavyoonekana, mchekeshaji wa Chelsea Handler anachukua moyo huo kwa sababu yuko tayari kumng'ata rafiki yake mkubwa, mchumba wa Jennifer Garner's, Ben Affleck. Kijana mwenye umri wa miaka 42 ni asilimia 100 TeamJen katika Ben / Jen amegawanyika - na kwa uaminifu, unaweza kumlaumu? Katika Touch ina maoni ya kipekee juu ya nini hasa Chelsea imehifadhiwa kwa nyota wa Argo.	Fake
Celebrity	Oscars: Mel Gibson, Casey Affleck na Wigo wa Hollywood wa Kuteleza kwa Adhabu ya Maadili	"Chumba cha wanaume cha Sinema Zilizoonekana katika est LA ni mahali pazuri kama yoyote ya kupima maoni ya kweli ya wapiga kura wa Oscar. Kufuatia onyesho la barabara ya Hacksaw Jumamosi chache zilizopita, nilijikuta nikanawa mikono yangu karibu na waungwana wawili - wote wawili walionekana kuwa na umri wa miaka 63, umri wa wastani wa washiriki wa Chuo, na mmoja aliyevaa kofia ya Kung Fu Panda 2 (aina ya kofia mtu mzima havaa isipokuwa alifanya kazi kwenye sinema) kujadili kile walichokuwa wameona. ""Hakutaka kupenda huyo lakini ...,"" mtu wa kwanza alisema, akitoka. ""Lakini Mel anaweza kuelekeza,"" rafiki akamaliza."	Legit
Celebrity	Vanessa Lachey anavunja ukimya wakati wa uvumi wa 'D TS'	Duo hii ya kucheza inajaribu kupata safu yao.	Legit
Celebrity	Msiba wa edward wa George Clooney's 220M - Prenup Feud, Mpangilio wa Wageni wa Flub	Vijana wa George Clooney wanaokuja kwa mchumba wa Amal Alamuddin wanageuka kuwa msiba - daladala wanandoa wamekuwa wakibishana juu, wasiwasi juu ya orodha ya wageni na mpangaji wao wa harusi ataacha - na wenzi hao wanaweza hata kuifanya iwe chini ya njia	Fake
Celebrity	Kim Kardashian mazungumzo yake ya surrogate	Anatarajia mtoto wake wa tatu kupitia surrogate.	Fake
Celebrity	Upasuaji wa siri wa plastiki wa Janet Jackson	Janet Jackson amechoka kuficha mikono yake ya bibi aliyezeeka chini ya sketi ndefu na glavu - kwa hivyo sasa anawapa pesa	Fake
Celebrity	Baba mpya Ryan Gosling anajivuta sigara wakati anapiga filamu mpya The Nice Guys	Ryan Gosling kwenye seti ya filamu yake mpya 'The Nice Guys' huko Atlanta jana [AKM-GSI]	Legit
Celebrity	Kijitabu cha Kijamaa cha Kijitabu Kim Kardashian Aliadhibitiwa Kwa Kupuuza Utawala wa Nambari yoyote ya simu Katika edi ya Serena illiams	Insider alituambia kwamba babysitter kufuata ukweli TV nyota kuhakikisha yeye kuheshimu sheria. Serena illiams na harusi ya Alexis Ohanian ilikuwa moja ya kukumbuka kwa hakika, na Kim Kardashian alikuwepo pia. Lakini kama tulivyojifunza, Kuweka Up na celeb ya Kardashians ina shida kukaa mbali na media ya kijamii kwa muda mrefu sana.	Fake
Celebrity	Nicole Kidman Anafurahisha Vifungu Kupitia Maoni juu ya busu lake la Alexander Skarsgård huko Emmys	"Ah, Nicole Kidman na Keith Urban. Yeye, muigizaji wa filamu wa Australia aliwahi kuolewa na mtu anayeongoza wa Hollywood. Yeye, mwimbaji wa nchi ya Australia na moyo wa Nashville. Kwa pamoja ni bi-pwani, nchi mbili, wanandoa wa nguvu mbili-bara. Endelea, waone wakitembea chini carpet yoyote nyekundu pamoja na jaribu kubaki bila silaha. Ni tasnia mbili za kuvutia ambazo hufanya uchaguzi wa nywele tofauti Wewe huna nafasi ndio maana wakati alishinda mwigizaji bora kwa jukumu lake la umeme la Big Little Lies, na kumbusu mumewe wa televisheni, Alexander Skarsgård mrefu sana, kwenye midomo wakati mumewe halisi alitazama kwa upendo, kila mtu alikuwa kama, ""kofia? Huh? Kwenye midomo? """	Legit
Celebrity	ATCH: Kutoka kwa Donald Trump ya Marla Ramani inahusu kihemko Kuhusu Maisha kama Mama Moja Juu ya Kucheza na Nyota	"""Ninafikiria tu kupata mtoto kuwa zawadi bora zaidi duniani,"" mke wa zamani wa Donald Trump anasema kwenye Dansi na picha ya hakikisho la Stars iliyoonyeshwa na BURE kwa watu. ""Kila wakati mmoja, mzuri, wenye changamoto, wenye furaha, wenye uchungu, wote ni muhimu sana."""	Legit
Celebrity	Sasisho la 'Shama hamsini na Nyeusi': Jamie Dornan, Dakota Johnson aligawanyika baada ya kudanganya kwa kuweka; Kutolewa kwa filamu kucheleweshwa?	Kivuli cha Elfu Nyeusi sasa kinaweza kuwa katika shida na taarifa za kudhalilisha kati ya wanachama Jamie Dornan na Dakota Johnson.	Fake
Celebrity		Uzinduzi wa Uboreshaji wa Kylie 'Over' Copycat 'Dada Kim Kim	Fake
Celebrity	Je! Madonna ant atuma R ukuphe Reli kwa Shule ya Jeshi?	Sababu ya kwa nini mtoto wa Madonna Rocco bolted kwa nyumba ya baba yake inakuwa wazi zaidi. Inaonekana kwamba Madonna ni madhubuti zaidi nyumbani kuliko mtu angefikiria, na anataka kumtuma mwana Rocco shule ya jeshi. Rocco Ritchie, 15, hataki kwenda, na wakati akiwa kwenye ziara na Madonna, alikimbia kwenda kuishi na baba yake.	Fake
Celebrity	Tyga Aonyesha Maelezo kuhusu Kuvunjika kwa Kylie Jenner	Katika mahojiano mapya na Big Boy TV, Tyga-mwezi mmoja kutoka kwa mgawanyiko wake na Kylie Jenner-alifunua habari mpya juu ya kile kilichosababisha kuharibiwa kwa wanandoa.	Legit
Celebrity	Kim Kardashian 'Allergic' Kwa Vito vya Kujitia Baada ya Mbaya wa Jamaa wa Paris	Hata ingawa imekuwa ni wakati tangu wakati huo na sote tulidhani ukweli wa nyota wa TV ulikuwa bora zaidi, inaonekana kama wizi wa kutisha wa Paris bado ni juu ya akili ya Kim Kardashian.	Fake
Celebrity	Kris Jenner Anajali kwa Vizazi Vizazi vya Kardashians	Kris Jenner, mama wa watoto sita na bibi kwa wengine sita, ni mtoaji wa shughuli nyingi. Tangu kuanza kwa onyesho la ukweli la familia yake mnamo 2007, ni wazi kwamba amekuwa akifanya mazoezi ya jicho moja kwenye circus ya TV na nyingine juu ya jinsi circus hiyo inavyoathiri familia yake. Wakati wa kuibuka kwa ukweli mpya wa Televisheni na mwandishi wa The Hollywood, Jenner alisema ana wasiwasi kuhusu jinsi wajukuu wake sita wataathiriwa na biashara ya familia.	Legit
Celebrity	Justin Bieber Auliza 'Taylor Swift kofia juu' katika Picitho Kanye	"sijui inamaanisha nini bado, lakini mnamo Jumanne asubuhi (Agosti 2) Justin Bieber alisisitiza maoni zaidi ya 85,000 katika masaa chini ya sita tu kwa kujipiga risasi kwa pande zote za mtindo wa John Lennon Lakini ni maelezo mafupi ambayo mtandao unabashiri: ""Taylor wepesi ni nini,"" Bieber aliandika."	Legit
Celebrity	'Kitendo cha Pili' Cast Stars Milo Ventimiglia Jennifer Lopez Hakuna Mtu anayeweza kudhibiti hisia zao	Jitayarishe kwa moja ya wanandoa wenye moto zaidi wa sinema ... kuruka kati yao. Milo Ventimiglia atacheza mchumba wa J. Lo katika sinema hiyo mpya, kulingana na Tofauti, na habari za kutupwa zina mashabiki wa nyota hizo mbili kutikisa.	Legit
Celebrity	Kevin Hart Begs Tuna Eniko Parrish Kwa Msamaha 25 25 Push Zawadi	"Kevin Hart anajiambia - hakuna kinachosema ""samahani kwa kudanganya na kukudhalilisha"" kama zawadi 250,000."	Fake
Celebrity	Chris Pratt Snubs Justin Bieber Urafiki	Je! Nyota zinazoomba pamoja zinacheza pamoja? Sio kama wao ni Justin Bieber na Chris Pratt	Fake
Celebrity	Leah Remini Anafungua Juu ya Urafiki Wake wa Jennifer Lopez Na Uunganisho wa Sayansi	Jennifer Lopez na mtaalam wa zamani wa Sayansi Leah Remini ni marafiki bora zaidi. Wamejuana kwa miaka kadhaa na wamepitia mengi. Kwa vyovyote vile, urafiki wao unakua. Imekuwa inaonekana siku zote kuwa Lea ndiye pekee aliye na unganisho la Kanisa la Sayansi, lakini sivyo ilivyo.	Fake
Celebrity	Prince illiam Kate Kuhudhuria sherehe ya Kwanza ya Bustani ya Royal ya Msimu	hali ya hewa ya joto inakuja jambo moja: vyama vya bustani	Legit
Celebrity	Cameron Diaz	Endelea tena	Fake
Celebrity	Parokia ya Kevin Hart na Ino Eniko Shiriki Picha Tamu za Mtoto Kenzo	Kevin Hart na mke wa Eniko Parrish walishiriki picha ya kupendeza ya mtoto wao mchanga, Kenzo Kash Hart, na wazazi hawakuweza kusaidia	Legit
Celebrity	Mizigo mikubwa ya Gharama na Mapambano Kamwe	Celebs za migogoro ya bei hubadilika kuwa mtaalamu wakati kamera zinagonga, nyuma ya pazia kuna paka za kuwaka, kulia na kusugua macho. lakini walilazimishwa kufanya kazi pamoja kwa misimu kadhaa ya kipindi cha runinga kali au miezi michache kwa filamu, nyota hizi haziwezi kuonekana kuwa sawa.	Fake
Celebrity	Caitlyn Jenner: Robert Kardashian Aliamini OJ Simpson Dhamana ya mauaji	"Memoir anayekuja wa Caitlyn Jenner, Siri ya Maisha yangu, amepewa kitabu kama ""ambacho"" kinadhihirisha zamani zake kama anavyotazama hatma yake. "" Kama yeye anagusa mada kadhaa, kama ushindi wake wa Olimpiki na ndoa tatu zilizoshindwa, ufunuo ambao Robert Kardashian alidai alimwambia kuwa anaamini OJ Simpson alikuwa na hatia ya kumuua Nicole Brown Simpson na Ronald Goldman anatengeneza mawimbi."	Legit
Celebrity	Anadai Anne Hathaway alifanya madai ya 'diva' katika hafla ya uifadhili	ANNE Hathaway ameshtumiwa kwa kufanya kama diva na kuwasilisha orodha ndefu ya mahitaji kabla ya hafla ya kutoa saratani huko Santa Monica mapema mwezi huu.	Fake
Celebrity	QUEEN BEY Beyonce Apata Taylor Swift aliweza kutoka VMA	Agosti 27, 2016: Ikiwa ungekuwa unajiuliza ni nani mtu muhimu katika muziki - ni BEYONCE. Mwanzoni mwa wiki hii ilitangazwa kuwa Taylor Swift HAKUTA kufanya katika Tuzo za VMA za mwaka huu. Ell kulingana na ripoti alikuwa Beyonce ambaye alipigwa marufuku Taylor.	Fake
Celebrity	Mtarajiwa Kylie Jenner Ni mjumba wa 'kihisia' katika Kujificha, Chanzo Kifunua - 'Anahisi Ana peke Yake'	kofia mbaya zaidi ni kwamba msaada wake wa pekee, mama wa Krismasi Jenner hana wakati wa kushughulikia maigizo ya binti yake mdogo. Kulingana na ripoti mpya, msongo wa kulazimika kuendelea na ujauzito wake umekuwa ukimsumbua Kylie Jenner wa miaka 20.	Fake
Celebrity	Habari za Sh tano za giza: Jamie Dornan anafunua KWELI nyuma ya Dakota Johnson 'awkwardness'	Nyota wa nyota wa FIFTY SHADES Jamie Dornan amefunua uhusiano wake na nyota mwenza wa Dakota Johnson ni kama kweli - kukiri filamu ya kwanza ilikuwa kidogo upande wa bumpy.	Legit
Celebrity	"hoopi Goldberg New jeshi Rosie O'Donnell Katika Ar - Mvutano Juu ya ""Mtazamo,"" Kupambana Zaidi ya Mpangilio"	wiki chache tu hadi The View premieres iliyo na hoopi Goldberg na Rosie O'Donnell, RadarOnline.com imejifunza peke yake kuwa kwenye seti, sehemu hizo mbili tayari ziko tayari kwa nani atapata kiti cha msimamizi.	Fake
Celebrity	Robert Pattinson na Matawi ya FKA Chukua Cannes katika Dola Yake na ya Heri	Robert Pattinson na Matawi ya FKA mara chache hawafuati sheria za jadi za mitindo, na wakati wa jozi hiyo kugonga Cannes, walitoa karamu nyekundu wakati wa wanandoa wenye ujasiri. walipata Dior-her-her-Dior katika PREMIERE ya filamu ya hivi karibuni ya Pattinson, Wakati Wema, walionyesha pande mbili za chapa ya Ufaransa, na Pattinson, uso wa lebo, akienda vizuri kwenye suti nyeusi ya karatasi tatu na dapper Dior Homme nyeusi na Matawi akiamua ukaguzi katika vazi lililofunikwa na magazeti ya posta.	Legit
Celebrity	Chris Pratt na Anna Faris bila shaka wanaongeza Kidude cha Theatre	Chris Pratt na mtoto wa miaka minne wa Jack Faris, Jack, wanakua katika kile, kimsingi, darasa la maonyesho ya maigizo. hen Pratt alizungumza na Ellen DeGeneres kwenye maonyesho yake ya Ijumaa, alisema kwamba yeye na Faris, waigizaji wote wa kitaalam, huchukua uzazi, haswa wakati wa hadithi, kwa umakini mkubwa.	Legit
Celebrity	Angelina Jolie juu ya Cambodia 'kuamka'	"Angelina Jolie amezungumza juu ya jinsi Kambodia alivyokuwa ""kuamka"", wakati akihatarisha filamu yake mpya nchini."	Legit
Celebrity		Mimba mjamzito Kylie Jenner Anajitambua sana kuhusu Mwili wake Ubadilika, Chanzo cha Chanzo chasema	Fake
Celebrity	Tuzo za Mchana za Emmy za 2015: Betty hite, Ellen DeGeneres Wahusika zaidi	Inuka na uangaze wapenzi wa TV Ni wakati wa kusherehekea bora wakati wa mchana.	Legit
Celebrity	Laverne Cox na Rob Lowe wanapongeza Caitlyn Jenner kwa hotuba ya ESPYS	Watu mashuhuri ikiwa ni pamoja na LAVERNE COX, ROB LO E na SIMU ZA RUSSELL wamechukua kwa media ya kijamii kumpongeza CAITLYN JENNER kwa hotuba yake ya kukubalika kwa nguvu huko ESPYS usiku wa ednesday (15Jul15).	Legit
Celebrity	Beyonce Anapata Ziara ya kushangaza Kutoka kwa Hillary Clinton	Hivi karibuni, Hillary Clinton alimtembelea Malkia ... Bey, hiyo ni	Fake
Celebrity	"Leonardo DiCaprio Pia Alifurahiya Kuweka Hoteli ya ""Salvator Mundi,"" Milioni 100 da Vinci"	"Mtu anaweza kutarajia kupata Leonardo DiCaprio, Patti Smith, Alex Rodriguez, na Jennifer Lopez kwenye sherehe ile ile (sawa, wawili wa mwisho, labda), lakini wikendi hii, wote wanne walikuwa miongoni mwa waliokadiriwa kufikia 4 500 wa hakiki ya mnada kwenye Christie. Huko, walipata nafasi ya kupata macho kwenye ""Salvator Mundi,"" uchoraji wa Leonardo da Vinci hapo awali walidhani wamepotea ambayo inajazwa kama ""The Da da Vinci"" inayoongoza kwa mnada wake usiku wa leo."	Legit
Celebrity	Je, Tom Hiddleston's 'Inashangaza' mapenzi kuhusu Taylor Swift Amemgharimu kazi?	"Yikes, Tom Hiddleston na mapenzi ya Taylor Swift (showmance?) Sio kuwa na athari ambayo timu zao za PR zilikuwa zikitegemea, huku Tom akiripotiwa kupoteza mkataba mkubwa kutokana na onyesho la ""aibu""."	Fake
Celebrity	Mtu mpya wa Scarlett Johansson Amethibitisha kuwa Wanandana	Kutoka kwa wahariri wa HelloGiggles	Legit
Celebrity	Kathy Griffin anatabiri kazi imekwisha, anasema Trump 'alinivunja'	Kathy Griffin ambaye ni mwigaji aliyetawanyika alisema kuwa haogopi Donald Trump na mipango ya kuendelea kumdhihaki lakini alidharau kuwa anasikitikia video ambayo ilimwonyesha akiwa na sura ya rais aliyeachwa na damu.	Legit
Celebrity	Kurudisha kisasi Selena Gomez na Bloom ya Orlando Je, Inakua juu Ili Kumfanya Miranda Kerr Na Justin Bieber Wivu?	Wikiendi hii haikuwa mara ya kwanza kuona Selena Gomez na Orlando Bloom kwa pamoja, kwa hivyo unaweza kutuwalaumu kwa kudhani?	Fake
Celebrity	Kevin Hart na Eniko Parrish wakaribisha mtoto	Comedian alitoa habari Jumanne kwamba mkewe, Eniko Parrish, amezaa mtoto wao.	Legit
Celebrity	Robert Pattinson Mwishowe Amefanikiwa Sinema - Laana ya Jioni Zaidi? | Chafu chafu	"Robert Pattinson anafurahi kutokana na mafanikio ya filamu yake inayokuja, ""Wakati mzuri"". Filamu hiyo iliyoandaliwa katika Tamasha la Filamu la Cannes na sinema na muigizaji walipata msukumo wa kusimama kwa dakika sita. Kuna pia Oscar buzz amemzunguka Robert, huku wengine wakidhani anaweza kupokea uteuzi bora wa Mtaalam."	Fake
Celebrity	Jim Carrey Kwenye sayari nyingine Anafikiria Mgeni Aliyetawala Dunia	Comic Jim Carrey ni mfuasi wa lishe ya kula njama ya kooky ambaye anaamini spishi za mgeni zinaendesha ulimwengu hata wa lishe, nyota ya bubu na Dumba inapanga kwenda kwa umma na kujitolea kwake kwa nadharia ya ajabu ya David Icke	Fake
Celebrity	Mwongozo mkubwa wa mtindo wa Victoria Beckham: Posh Spice kuandika kitabu akiwaambia Brits jinsi ya mavazi	Posh amewekwa kutolewa kitabu mwaka ujao kuashiria miaka 10 katika biashara ya mitindo. Mbuni wa msichana aliyegeuzwa wa Spice anasemekana kuungana na mhariri wa Vogue wa Merika Anna intour. Wawili hao wamekuwa marafiki wa karibu katika miaka ya hivi karibuni, huku intour ikisema kuwa nguvu ya kuendesha nyuma ya mwongozo.	Fake
Celebrity	Mehgan James Azungumza juu ya Rumi za Rob Kardashian Za Kuchekesha	"Je! Rob Kardashian amepata boya mpya katika Bad Girls Club alum Mehgan James? Vyombo vya habari vilianza kuripoti wiki iliyopita kuwa Rob na Mehgan walikuwa katika ""hatua za mapema"" katika uhusiano wao, na mtu ambaye alikuwa ameingia ndani akimweleza In touch, ""Rob amekuwa akimuona Mehgan James kwa karibu miezi mitatu, na wengi wa Kardashians wanasikitika sana juu ya hilo kwa sababu Mehgan anajulikana kwa kuwa nje ya nguvu na tete. Wakardashi wanataka Rob apate mwanamke ambaye ni fadhili na utulivu. """	Legit
Celebrity	Je! Leonardo DiCaprio anapoteza hamu ya maisha ya upendo wakati wa msiba wa maisha ya watu wazima?	Jina la nyota ya Titanic hivi karibuni limetolewa na jarida na kudai kuwa nyota huyo mwenye umri wa miaka 43 anakuwa anti-kijamii siku kwa siku.	Fake
Celebrity	Kris Jenner Alimnyamaza Kimya Kimya Juu ya Mimba ya Kylie	Ikiwa haukujua tayari kuwa Kylie Jenner ni mjamzito, basi mimi niwe wa kwanza kukuambia: Kylie Jenner ni mjamzito	Legit
Celebrity	Sour Kumbuka Zayn Amelazimishwa Kuingia Kwenye Janga La Kutisha	RadarOnline.com imejifunza Zayn Malik na Shada za giza za Taylor Swift za Fifty giza zilitokea tu baada ya kulazimishwa kushirikiana na superstar.	Fake
Celebrity	Mapigano ya Brad Pitt ya Kutabasamu Katika hafla ya Hollywood Hile Custody vita ya kumsikia	Baada ya pambano refu la korti na mke wake wa zamani Angelina Jolie, Brad Pitt alionekana akiwa na aura ya kupumzika na kutabasamu huko Malibu Jumamosi usiku.	Fake
Celebrity	"Julia Roberts na Danny Moder wanaweza Kuongozwa kwa Talaka: ""Shida Zinaendelea Kuongezeka"""	Sema sio hivyo	Fake
Celebrity	Kendall Jenner mchwa aachane na Ukoo wa Kardashian	Kendall Jenner yuko tayari kuendelea kutoka kwa familia yake maarufu In Touch amejifunza peke yake kwamba mtindo wa miaka 18 anataka kutoka kwa Kardashians kuendeleza kazi yake mwenyewe.	Fake
Celebrity	Jessica Simpson Aangaza Kitako chake kwa Siku ya kuzaliwa ya Eric Johnson: Pic	Chini ni zaidi ya Jessica Simpson akasherehekea siku ya kuzaliwa ya mumewe Eric Johnson miaka 38 kwa kushiriki zawadi ya ria kwa Instagram Jumapili, Septemba 17.	Legit
Celebrity	Kambi ya Melania inakataa ripoti ya eekly ya 'kitanda tofauti' cha Merika	Melania Trump ametoa agizo lake la mtendaji: Anakataa kushiriki kitanda na Donald Trump.	Legit
Celebrity	Mariah Carey katika mazungumzo ya The X Factor - ripoti	Mariah Carey yuko kwenye mazungumzo ya kujiunga na jalada la Hukumu la X Factor.	Legit
