Domain	Topic	News	Label
Technology	Yahoo yatangaza Uvunjaji mkubwa wa Takwimu kutoka Hesabu 500M	"Wavuti maarufu wa wavuti Yahoo alisema leo kwamba inaamini ""muigizaji anayeungwa mkono na serikali"" aliiba habari zinazohusiana na akaunti za watumiaji milioni 500 kutoka kwa mtandao wake mwishoni mwa mwaka wa 2014."	Legit
Technology	Piga marufuku watumiaji wa mkono wa kulia	Serikali ya Amerika inazuia kwa muda abiria kwenye ndege ambazo zinaondoka kwa wiki 2 zijazo. Serikali itaamua mabaki kutoka kwa watu themanini kwa kutupa haraka mpira kwa abiria wasio na matarajio. Kwa sababu ya Reflex ya haraka inayohitajika na mkono mkubwa wa mtu utaonyeshwa na kufunuliwa. Sababu ya marufuku hii si wazi mara moja na maafisa wa hangeweza kutoa maoni. Afisa wa pili alisema kuwa hiyo inaweza kuwa usumbufu wa muda mfupi na jaribu kuwa wote wanaohusika watakuwa na subira.	Fake
Technology	Netflix inajaribu matangazo, na watazamaji wanayachukia	"Katika jitihada za kutoa mapato zaidi na kuweka bei ya chini ya kila mwezi, Netflix inajaribu kuongeza matangazo kwenye mito yake. Msemaji wa Netflix, Smita Saran alisema kipengele hicho ni moja ya ""mamia"" ya vipimo vya AB ambavyo kampuni hufanya kila mwaka kujaribu makala mpya. ""Ikiwa tutakwenda kwa njia hii, tunapanga kutekeleza kifungo cha 'Kuruka Biashara' ambacho kitawezeshwa ikiwa mtumiaji atalipa Ada ya kuongeza 'Ad-3. Wakati tunaelewa kuwa watazamaji wetu wengi wanapenda Netflix kwa sababu ya ukosefu ya matangazo, tunahisi hii ni chaguo nzuri kwa kumaliza gharama zinazoongezeka za yaliyomo."	Fake
Technology	Ni rasmi Bert na Ernie wa Sesame Street umaarufu wameolewa Sherehe hiyo ya kupendeza ilihudhuriwa na mashabiki wao wengi na ilirekodiwa na ilitakiwa kushirikiwa mkondoni kwa wale ambao hawakuweza kuhudhuria. YouTube imeona haifai kwa watoto kutazama ingawa imekuwa watoto ambao wametazama mifano hii nzuri ya upendo na kukubalika kutoka kwa Bert na Ernie kupitia miaka yao mingi wakiwa kwenye Runinga. Sote tunawatakia maisha bora na marefu yenye furaha pamoja. Tunatamani hiyo kwa marafiki wetu wote.	Klabu ya Liverpool ililazimika kuajiri ndege ya kibinafsi ili kuwafanya Philippe Coutinho na Roberto Firmino kutoka Brazil kwa wakati kwa Merseyside Derby kurudi England. Wawili hao walikuwa dhahiri walihusika katika aina fulani ya shambulio huko Amerika Kusini, na wangalikuwa wamefungwa kizuizini nchini Brazili ikiwa klabu yao haikuingia ili kuwaondoa nchini. Kikosi cha Mchezo cha Fenway Sporting, mmiliki wa nguvu ya Liverpool, inaonekana kuwa aliandaa kwa siri ndege hiyo iliyowatoa wavulana wake shida na nje ya mji, haraka sana. Hapa natamani mapambano ya jozi kama magumu kwenye uwanja wa michezo	Fake
Technology	Mipango ya Congress ya kuchukua faragha yako.	Republican kila wakati walidhani watu wamelazimika kupata faragha nyingi. Usiri ni jambo la pekee kuwazuia kuchukua nchi. Verizon, comcast na ATT sasa wamiliki wa mkutano na ni washirika wa siri. Kampuni za mawasiliano sasa zinamiliki mkutano na ikiwa wakipata habari juu yako wanaweza kukuweka katika kambi za kifo. Hii haikuwezekana katika utawala wa enzi za obama lakini sasa kwamba wanamgambo watakapowadhibiti serikali itafanyika. Kitendo hiki kinaboreshwa na Donald trump.	Fake
Technology		Timu za Toyota juu na Microsoft kuleta sauti kwa magari	Legit
Technology	Gari la Idara ya Magari ya California liko kwenye magari yanayoendesha.	"Baada ya ongezeko la hivi karibuni la ajali za magari, DMV ya California inaongeza kwa malipo mpya na ada ya huduma kwa watumiaji wa magari ya dereva. Mashtaka haya yanalenga kusaidia familia za wahanga wa Magari Moja kwa Moja na kutoa ada ya kisheria inayopatikana na serikali inayosababishwa na madai ya kesi za jeraha. Kukosekana kwa uwajibikaji wa kibinafsi kumesababisha machafuko mengi kwa wabunge wa sheria linapokuja suala la swali la kushangaza, ""tunamshtaki nani?"""	Fake
Technology	NASA hupata Maji ya Liquid kwenye Mars	"Maji ya kioevu yanaweza kupatikana kwenye Mars. Michael Malin, mpelelezi mkuu na spacecraft ya Mars Global uchunguzi, anasema kwamba wameweza kupata mabwawa madogo ya maji ya kioevu juu ya uso kulingana na picha za hivi karibuni. ""Huu ni hatua nzuri mbele kwa NASA, mwishowe tungeweza kupata pazia takatifu la maisha kwenye sayari nyingine."" Malin na mwenzake Ken Edgett watakuwa wakitoa taarifa rasmi moja kwa moja kwenye NASA.com mara tu habari yote itakapokaguliwa na kupitishwa. Edgett alitoa maoni, ""Hii inaweza kudhibitisha kuwa maisha yanawezekana mahali pengine katika mfumo wetu wa jua."" Wafanyikazi wetu wanafurahi sana juu ya uwezekano wa ugunduzi huu mkubwa na watakuwa wakichapisha habari zaidi kadiri inavyopatikana."	Fake
Technology	Chakula kinachowezekana kuchukua nafasi ya uzalishaji wa Burger iliyopandwa maabara	Sio rahisi kuzama meno yako kuwa moja ya vibanda vya nyama visivyo na afya vya maabara ya Chakula. Baada ya yote, unaweza kupata yao katika mikahawa nane ya Amerika.	Legit
Technology	Kufuatia gaffe ya YouTube, ATT, Verizon inaweza kuvuta matangazo yao mengi kutoka kwa Google	Baada ya matangazo yao kuonekana kando na yaliyokithiri kwenye YouTube, kampuni za simu za ATT na Verizon zilisema zitachukua matangazo yao kutoka kwa wavuti ya video. Lakini kuzidisha kunaweza kwenda zaidi kuliko tu YouTube.	Legit
Technology	YouTube hurekebisha maelezo mafupi ya athari ya sauti na AI	"YouTube imetumia algorithms kubadili hotuba ya maelezo ya kiotomatiki kwa miaka nane sasa katika juhudi za kufanya mabilioni ya video zake kupatikana zaidi kwa viziwi na ngumu kusikia. Wakati huduma hiyo ilikuwa mbaya hapo mwanzoni, imeboresha sana kwa wakati, kuwa ""karibu na karibu na viwango vya makosa ya uandishi wa watu,"" Google ilisema katika blogi yake ya watengenezaji. Kwa kuwa hotuba ni sehemu moja tu ya picha ya sauti, hata hivyo, YouTube imezindua maelezo ya sauti ya moja kwa moja kwa mara ya kwanza."	Legit
Technology	Kifaa cha simu kinapima uzazi wa kiume na usahihi wa 98%, vipimo vya uchunguzi	Kiambatisho kipya cha smartphone kinaweza kutathmini shahawa ya mtu na kuamua kiwango chake cha uzazi na usahihi wa 98%, uchunguzi mpya umeonyesha.	Legit
Technology	Instagram inaongeza uthibitisho wa futari, utambuzi wa usoni na kugusa DNA	Instagram imeongeza juu ya huduma zingine za kiteknolojia kuweka kusimamishwa kamili kwa watapeli wanaoweza kupata akaunti. Sasa kila mtumiaji atume DVD kwa Instagram pamoja na picha ya pasipoti ili kufungua akaunti mpya ya kurudisha ufikiaji wa akaunti ya zamani au iliyopo. Twitter, Facebook na Google zitaongeza itifaki sawa ya usalama katika siku za usoni.	Fake
Technology	Ujuzi mpya unaonyesha betri za mbali za ISIS zinazosababisha mlipuko kwenye ndege	"Siku ya Jumanne, ujasusi wa Amerika na Briteni ulitaja akili kwamba waajiri wa ISIS wamefunzwa kufunga kompyuta za kompyuta za mbali na vidonge kwenye vifaa vya kulipuka kwa kutumia betri ya vifaa kama kichocheo cha kulipuka. Mlipuko mpya hauonekani kwa kutumia tahadhari za usalama mahali pa viwanja vya ndege vikubwa. Ujuzi unaonyesha vifaa vya kulipuka lazima viamilishwe kwa mikono wakati wa kukimbia. Akionyesha tishio hili kwa wasafiri wa anga, maafisa wa Amerika na Uingereza walitangaza Jumanne marufuku ya vifaa vya elektroniki kama vile kompyuta ndogo na vidonge kutoka kwa kubeba mizigo kwa ndege kutoka kwa mataifa yote. ""Marufuku hayo yatafanyika hadi tutafikiria jinsi ya kudhibiti mizigo vizuri"", Rais wa Rais Donald Trump alisema."	Fake
Technology	Alexa ya Amazon inaongeza Prime Sasa katika ununuzi wake wa sauti	Kukimbia kwa karatasi ya choo hakutawahi kuwa sawa tena.	Legit
Technology	Jaribio la Wells Fargo Ili Kupata Udhibiti wa Pesa yako - Wells Fargo imeanza kuweka katika kucheza ni njama ya kudhibiti matumizi ya watumiaji. Siku ya Jumatatu, ilianza kutolewa kwa mpango uliokusudiwa kupunguza idadi ya watu wanaotumia sarafu za mwili. Kwa kulazimisha ni wateja kutumia pesa za dijiti tu benki inatarajia kuwa mzungumzaji wa pesa na pesa zinaweza kutumika lini. Tofauti na sarafu ya jadi ya kawaida, shughuli zilizofanywa kwa dijiti zinahitaji idhini kutoka benki inayohifadhi fedha. Kwa hivyo pesa zako zinaweza kutumika au sio na kwa nini inakuwa uamuzi wa benki. Lakini sio tu Wells Fargo kusonga katika mwelekeo huu. Serikali ya Amerika kwa muda mrefu imekuwa ikisukuma benki kuhamia katika mwelekeo huu. Kwa kufanya hivyo, serikali inatarajia kupata ongezeko kubwa la watu. Sio siri kuwa idara za polisi zimekuwa zikichukua akaunti za benki na pesa bila aina yoyote ya mchakato unaofaa. Lakini ikiwa sarafu zote zilikuwa za digitali, serikali haingeweza tu kuchukua wakati wowote unaomiliki lakini wangeweza kukuzuia kupata mapato zaidi kwa njia yoyote. Kwa kweli serikali ingeweza kupata uwezo wa kulazimisha hukumu ya kifo kwa raia kwa kuwazuia kushiriki katika biashara wakati wote. Wells Fargo anastahili kupata faida hii kwa sababu ikiwa pesa zote ni za dijiti, basi pesa zote lazima ziwe za benki. Hii ni hatua ya kwanza kuelekea Amerika ya kimabavu zaidi.	Sheria za CC hufanya matumizi ya teknolojia kusaidia mamilioni ya watu kufurahiya televisheni na aina zingine za media. Shukrani kwa teknolojia ya kujifunza mashine ya Google, wafungwa wataweza kutumia teknolojia hizi .. YouTube imetumia programu ya kusema-maandishi itatumika katika magereza kadhaa nchini kote. Kusikia wafungwa wasio na nguvu wanafurahi kusikia teknolojia za CC zinatekelezwa, lakini walipa kodi wengi wanapingana na wazo hilo.	Fake
Technology	Wells Fargo inaleta ATM zisizo na kadi kote Amerika katika kushinikiza kwa dijiti	Kuanzia Jumatatu, Wamiliki wa Wells Fargo Co wanaweza kuchukua pesa kwa kutumia smartphone kwa ATM yoyote yenye alama, ishara ya hivi karibuni ya wakopeshaji wa Merika kuhama benki ya matofali na chokaa.	Legit
Technology	Kiwango cha Kosa la Asilimia ya YouTube kwenye Viwango vya Athari za Sauti	Kwa zaidi ya miaka 15, YouTube imetumia algorithms kutoa hotuba ya maelezo kiotomatiki kwa wasio na uwezo wa kusikia. Uteuzi wa kichwa umekuwa vizuri tangu mwanzo, na mara zote umekuwa na kiwango cha makosa ya asilimia sifuri, kulingana na watengenezaji wa Google. Youtube imekuwa, kwa miaka kadhaa, ilitoa sauti ya athari ya sauti, pia. Inaweza kusikiza sauti kama vile makofi, muziki, kicheko, kutetemeka, kupiga chafya, na sauti yoyote ile kwenye video ya YouTube.	Fake
Technology	NASA mtihani wa injini ya roketi kwa misheni ya baadaye ya Mars	NASA ilijaribu sehemu ya roketi ambayo itawachukua wanadamu kwenda Mars katika Kituo cha Nafasi cha Stennis huko Mississippi mnamo Machi 23. Injini zitatoa roketi kwa roketi mpya ya shirika la Sherehe ya Uzinduzi wa Space (SLS) kwenye misheni ya siku zijazo za siku zijazo.	Legit
Technology	Ramani za Google zinaweza kuwaambia marafiki wako mahali ulipo	Ikiwa umewahi kujaribu kukutana na marafiki kwenye anga kubwa kama Hifadhi ya Kati au Hifadhi ya Lango la Dhahabu, unajua inaweza kuwa chungu kupata mahali papo hapo wanapoishi.	Legit
Technology	Bunge lahamia kushika sheria za faragha za mtandao kutoka kwa Obama Era	WASHINGTON - Maseneta wa Republican walihamia Alhamisi kugundua usalama wa faragha wa mtandao kwa watumiaji katika mgomo wa kwanza wa kuamua dhidi ya mawasiliano ya simu na kanuni za teknolojia zilizoundwa wakati wa utawala wa Obama, na mazungumzo ya kukomesha zaidi.	Legit
Technology	Vespa kongwe zaidi ulimwenguni Iliyohusika katika Ajali ya Gari	"Unaweza kukumbuka gari la Vespa la kawaida kama lile la Audrey Hepburn lilisogesha gari kuzunguka Roma. Jumamosi, Vespa kongwe iliyobaki ambayo ilikuwa mikononi mwa ushuru John Grimes ilihusika kwenye ajali wakati mmiliki alikuwa akifanya matengenezo ya gari . Ndio, gari la classic limehifadhiwa katika hali ya kuendesha miaka hii yote. Scooter kutoka kwa ""O Series"" ya Piaggio na nambari ya serial 1003 alipigwa na dereva wa njia mbaya na hivyo kumaliza maisha marefu ya gari."	Fake
Technology	Wafuatiliaji wa GPS kuingizwa kwa raia wa Nepal	Nepal itakuwa ikiingiza wafuatiliaji wa GPS kwenye mkono wa kulia wa raia wote wanaoishi karibu na eneo la Mount Everest. Afisa alisema Jumatatu asubuhi kuwa na umaarufu wa watalii wanapanda Everest, ina wasiwasi kuwa wenyeji watajaribu kuwateka au kuwateka watalii hawa. Hii ni hatua ya kwanza katika juhudi ya kuweka wimbo wa raia sio kwa usalama wa watalii tu bali pia kwa usalama wa raia wenyewe. Watakuwa wakitumia sera hii mpya kwa miaka 2 ijayo na yeyote atakayepungua ataulizwa kuondoka nchini.	Fake
Technology	Uchunguzi wa Gari la Uber Kuendesha Unaanza tena baada ya Siku tatu baada ya Ajali	Magari ya kuendesha gari ya Uber Technologies Inc. yalirudi barabarani Jumatatu, siku tatu baada ya ajali huko Arizona kuweka mpango wa upimaji wa kampuni hiyo.	Legit
Technology	Kompyuta ya Google imeshinda tuzo ya bingwa wa ulimwengu wa 'Go'	Siku ya Jumamosi, kompyuta ya Google iliwacha ushindi wake wa tatu mfululizo dhidi ya Lee Se-dol, bingwa wa muda mrefu wa ulimwengu wa mchezo ngumu zaidi wa bodi. Ushindi huo hufanya mashine kuwa mshindi wa wazi katika safu bora ya tano.	Legit
Technology	'Ngozi' yenye nguvu ya jua inaweza kufanya prosthetics kuwa kweli zaidi	Watu wengi hujaribu kukaa nje ya jua. Lakini ikiwa aina mpya ya ngozi ya umeme inayotumia jua huingia kwenye maumbo ya uchi, watafiti hakika watataka miale hizo ziangaze kwenye miguu yao.	Legit
Technology	NASA Inapata Maji kwenye Mars	Katika ugunduzi mkubwa, wanajimu wa NASA walitangaza leo wamepata ushahidi dhabiti kwamba maji yanapita kwenye uso wa Mars. Upataji huo hufanya uwezekano mkubwa wa kuwa uhai unaweza kuwa unakuwepo au ungalikuwepo kwenye sayari.	Legit
Technology	Fossil Inamaliza Mtindo wa Smartwatch Umekwisha	"Kikundi cha Mafuta ni kukubali kushindwa katika mstari wake smartwatch. Kampuni hapo awali ilitoa zaidi ya smartwatches mpya 300, ambazo zilizalisha mauzo mengi katika maduka yake ya rejareja. Iliyowasilishwa na chaguo nyingi, wateja walitoka nje ya maeneo mengi ya Mafuta badala ya kununua kwenye Amazon kwa saa isiyo ya busara ambayo kwa usahihi huweka wakati katika sehemu ya gharama. Alipoulizwa juu ya utendaji duni wa safu hizi mpya za smartwatches, msemaji wa Fossil alijibu, ""Baada ya kukamilisha utafiti wa soko kubwa, tumegundua kuwa kutolewa kwa smartwatches mpya 300 mnamo 2017 labda ni nyingi 297."" Bidhaa kama Dizeli, Emporio Armani, Fossil, Michael Kors, na Misfit zote ziliguswa na kushuka kwa ununuzi wa smartwatch. Saa zote ziliendesha mfumo mpya wa kutumia Android Wear 2.0, na ziliwezeshwa na chip ya Snapdragon Wear 2100. Hata na onyesho la azimio kamili la AMOLED ya juu, wateja walichagua vifaa visivyo ngumu sana vya kutunza wakati."	Fake
Technology	Apple Inasema Watoto Chini ya 5 - Bure Kwa Maisha	Apple inajitolea kwa Apple kwa siku inamuweka daktari mbali. Kampuni imejitolea kumruhusu kila mtoto wa Amerika chini ya miaka mitano kununua iPhone kwa bei ya nusu. Kampuni hiyo itasakinisha programu ambayo inaruhusu watoto kuarifu mwalimu wao wakati hawasikii vizuri au wanahitaji kutumia bafuni, programu hii inawaruhusu kuwasiliana na mwalimu bila kuinua mikono yao. Aibu ya kujisumbua mwenyewe wakati lazima upite potty ni jambo la zamani, na apple inaongoza njia. Ushauri wa kampuni ya Futuresource, kampuni ya utafiti imeunga mkono wazo limetoa na linataka kutoa michango 35,000 ya iPhone na Apple MacOS mifumo ya kufanya kazi kwa mwaka mzima kote Amerika	Fake
Technology	Wavu ya Amazon inaongeza data ya ununuzi ya kimbilio kujua kile unachotaka	Baada ya miaka ya utafiti wa kina na ukusanyaji wa data huko Amazon, Idara yao ya AI sasa imeendeleza programu ya ununuzi ya utambuzi Kwa kutumia mwelekeo wa ununuzi wa mamilioni ya Wamarekani, huduma mpya ya Amazon itabiri mahitaji yako, na uwasilishaji wa wakati ili kuzuia kazi kubwa ya kuagiza yako mwenyewe bidhaa. Kukimbia kwa tishu za choo itakuwa shida ya zamani, hakikisha tu kuangalia kwa vifurushi kabla ya kufanya safari. Katika mji mdogo wa Amazon Cincinnati, drones za Ohio zitatolewa hivi karibuni katika wimbi jipya la PAP (Ununuzi wa Moja kwa Moja Unaotambuliwa) sio tu kutabiri wakati utahitaji bidhaa, lakini pia kutumia drones kuifikisha.	Fake
Technology	Kujifunza Mashine Kufungua Njia Mpya za kusaidia Watu Walemavu	Sheria za CC zinahitaji vituo vya Televisheni kutoa maelezo mafupi ambayo yanaelezea hotuba, athari za sauti, na athari za watazamaji kama kucheka kwa viziwi na ngumu kusikia wasikilizaji. YouTube haiko chini ya sheria hizo, lakini shukrani kwa teknolojia ya kujifunza ya mashine ya Google, sasa inatoa msaada kama huo.	Legit
Technology	Nguvu ya jua .... Ngozi?	"Pamoja na maendeleo makubwa katika teknolojia aina mpya ya ngozi inayotumia umeme wa jua inaingia kwenye ulimwengu wa prosthetics. Watafiti wanaunda ngozi mpya smart ambayo inaweza ""kuhisi"" na sensorer zilizoingia. Inawezekana kuhisi tofauti za joto, shinikizo, na hata unyevunyevu na kuongeza hii mpya ya prosthetics. Sehemu ya ""jua"" ya teknolojia hii mpya huja wakati unapojaribu kuiweza. Timu ya utafiti kutoka Chuo Kikuu cha Glasgow nchini Uingereza imeandaa toleo la ngozi hii ya syntetisk ambayo inaunganisha nguvu ya jua. Lakini haimalizii hapo, wanaunda toleo ambalo linaweza kutumia nguvu kubwa kwa hivyo inaweza kutumika kuwasha vifaa vingine vya elektroniki. Shukrani kwa utafiti huu, sio tu wachungaji wa prosthetics watakaofaidika nayo, lakini ndivyo sisi sote na vifaa vyetu vya elektroniki tunavyopenda."	Fake
Technology	Twitter inaondoa zana za kuzuia usumbufu	"Katika taarifa ya ujasiri na Ed Ho, makamu wa rais wa uhandisi wa Twitter, ""Twitter haitaangaliwa tena kwa sababu ya maapulo mabaya machache"". Kwa miezi michache ijayo Twitter itakuwa ikiondoa zana za kupambana na unyanyasaji kutoka wavuti kuu na programu yake rasmi ya Twitter. Twitter itachambua tu unyanyasaji ambao huripotiwa moja kwa moja kutoka kwa watumiaji wake na hautatumia tena algorithms yoyote ya kompyuta 'kuchambua' kwa unyanyasaji."	Fake
Technology	Ajabu mpya ya iPhone iko hapa - na ni nyekundu	"Apple (AAPL, Tech30) ilifunua Jumanne toleo maalum la iPhone 7 na 7 Plus. Rangi mpya mpya ni zawadi kwa mwanzilishi wa Apple aliye marehemu Steve Jobs, ambaye alikufa mnamo 2011. Katika mahojiano na mwanzilishi mwenza Steve Wozniak, ilifunuliwa kuwa Jobs alikuwa akipenda sana rangi hiyo: ""Moja ya asili. Mistari ya Apple Computer ilikuwa ya rangi nyingi na nyekundu karibu na chini, kwa sababu alitaka iwe msingi. Hangeweza kukusikiliza hata kwenye mkutano wa wafanyikazi ikiwa haukuvaa nyekundu, ""Wozniak alisema. Simu zitakuja kwa mifano 256GB na 512GB na zitapatikana katika maduka na mkondoni kuanzia Ijumaa."	Fake
Technology	Super Mario Run hufanya leap kwa Android	Mchezo mahiri maarufu wa Super Mario Run sasa unapatikana kwa kucheza kwenye vifaa vya Android, Nintendo alisema Jumatano.	Legit
Technology	ATT inachapisha matangazo makubwa ya habari kwenye YouTube na tovuti za Google	"ATT inataka kuanza kampeni na kutangaza kwa ulimwengu kuwa wanaenda nje kwa biashara. Kampuni imeamua kuheshimu bora waliyoifanya na Verizon. Mchezo wa bet ni kwamba kwa tukio la Trump kushinda uchaguzi wangefunga biashara zao. Verizon mpinzani aliiambia USA Leo kwamba, ""ilikuwa bet mbaya lakini ndivyo njia cookie inavyomguna wakati mwingine na wanahitaji kuheshimu bet ya awali na kufunga milango yao mara moja."""	Fake
Technology	Mkutano wa mchezo wa Nintendo Badilisha ili kuzindua Machi kwa 299	Mkusanyiko wa mchezo wa video wa Nintendo Kubadilisha utauza kwa takriban 260 huko Japan, kuanzia Machi 3, tarehe hiyo hiyo kama utangulizi wake wa kimataifa huko Amerika na Ulaya. Kampuni ya Kijapani inaahidi kifaa kitajaa vitu vya kufurahisha vya mashine zake zote za zamani na zaidi. Nintendo anaahidi uzoefu wa kuzama zaidi, unaovutia na Swichi, pamoja na kucheza mtandaoni na kutumia mtawala wa mbali katika michezo ambayo haiitaji wachezaji kuwa wakitazama maonyesho kila wakati.	Legit
Technology	Samsung Galaxy Kumbuka 7 imepigwa marufuku kwenye ndege zote za Amerika kwa sababu ya hatari ya moto	Simu za Samsung Galaxy Kumbuka 7 zitapigwa marufuku kutoka kwa ndege zote za ndege baada ya matukio karibu 100 ya vifaa vya kuwasha na wakati mwingine kuwadhuru wamiliki, Idara ya Usafiri ilitangaza Ijumaa.	Legit
Technology	Amazon kutoa simu za bajeti ya bure.	"Katika harakati mpya ya kuchukua sehemu ya soko mbali na wabebaji wakubwa wa simu, Amazon ilitangaza Alhamisi walikuwa wanapeana simu za bajeti kwa Wabunge Wakuu wa Amazon. Kwa kuongezea simu kutolewa, Amazon walisema wanaongeza simu zaidi kwenye simu yao ya bajeti. Wakuu wakuu wa Amazon sasa wataweza kupokea simu bila malipo na wanaweza kuagiza mapema Alhamisi. Hoja hii italipwa kwa sehemu kwa kuweka matangazo kwenye matangazo ya skrini ya simu bidhaa na huduma za Amazon. ""Lengo letu ni kutawala ulimwengu na kuweka mikono yetu katika kila nyanja ya biashara. Sasa wateja wanaweza kuwa na mawasiliano yao yote, ununuzi, na mahitaji ya burudani katika ncha ya mikono yao, yote yametimia na Amazon"", alielezea Mkurugenzi Mtendaji wa Amazon Jeff Bezos ."	Fake
Technology	Wawe na mwanga: Wanasayansi wa Ujerumani wanapima 'jua la bandia'	"Wanasayansi nchini Ujerumani walirusha swichi hiyo Alhamisi juu ya kile kinachoelezewa kama ""jua kubwa bandia duniani,"" kifaa wanachotumai kitasaidia kuangazia njia mpya za kutengeneza mafuta-ya joto."	Legit
