Domain	Topic	News	Label
Education	Torona Inafuta safari za Hatari za Amerika Kwa sababu ya Trump Aita Wachunguzi wa Chini wa Nishati wa Canada.	"Bodi kubwa ya shule ya Canada imepiga marufuku safari zote za siku zijazo kwa Merika kwa sababu ya wasiwasi juu ya maoni yaliyotolewa katika moja ya Mkutano wa Rais wa hivi karibuni wa Rais Trump ambapo ilinukuliwa Trump akisema ""Nikwambie kwa ukweli wote kwamba Canada sio chochote zaidi ya rundo la waoga wa chini. "" Nyimbo za wasichana huko California zimekuwa taasisi ya hivi karibuni ya Amerika kupiga safari ya nje kwa sababu hiyo hiyo. Bodi ya Shule ya Wilaya ya Toronto iliandika katika barua kwa wakuu Alhamisi kwamba ilibidi kufanya uchaguzi kupitisha kwa usawa wakati wa mkutano uliofanyika usiku wa kuamkia, ukichochewa na wasiwasi wa kulinda usalama wa wanafunzi na kushikilia ukweli wa maadili na usawa wa jamii. Canada wanaogopa kwamba maoni ya Trumps yanaweza kuathiri uhusiano wa baadaye kati ya mataifa haya mawili."	Fake
Business	Hivi ndivyo Saudi Arabia inavyohitaji IPO yake kubwa ya mafuta iende vizuri	Saudi Arabia ilitoa Saudi Aramco zawadi kubwa wiki hii kwa kuibadilisha kiwango cha ushuru kwa kampuni ya kitaifa ya mafuta hadi 50% kutoka 85%. Ufalme huo ulisisitiza kwamba kiwango cha ushuru kilichopungua sana ambacho kinarudishwa mwanzo wa 2017 kitaondolewa kwa gawio na faida za uwekezaji. Utaftaji mkubwa wa ushuru pia utaongeza mamia ya mabilioni ya dola kwenye sanduku la Aramco wakati wa kuongezeka kwa wasiwasi juu ya kampuni kubwa ya mafuta duniani ni ya thamani gani. Wakati Saudi Arabia imesema Aramco inaweza kuthaminiwa kwa trilioni mbili katika IPO inayotarajiwa ya 2018 baadhi ya wachambuzi waliamini kuwa bei ya bei ilikuwa kubwa sana. Saudi Arabia inahitajika vibaya Aramco IPO kwenda vizuri kwa sababu ingeleta kiporomoko cha pesa taslimu wakati wakati mapato ya mafuta yalipiga shimo katika bajeti yake iliyokuwa ikishonwa mara moja.	Legit
Celebrity	Mipango ya Sinema ya Kristen Stewart Drops 'Twilight' juu ya Robert Pattinson: Ardhi Mpya Wajibu katika Thamani ya 'Underwater' | Chafu chafu	"Inaonekana kama Kristen Stewart hatakuwa na wakati wowote juu ya mikono yake kutengeneza sinema nyingine ya ""Twilight"" na Robert Pattinson katika siku za usoni. Kwa kweli, ripoti mpya zinaonyesha kuwa nyota ya Hollywood imeweka jukumu mpya katika msukumo wa kisaikolojia, 'Chini ya maji.'"	Fake
Politics	Marufuku ya kusafiri ya Trump bado hayapatikani na mahakama	Korti ya rufaa ya shirikisho Alhamisi ilikataa kurudisha marufuku ya kusafiri kwa Trump. Korti ilibaini utangulizi mdogo wa marufuku kama hiyo, wakati mawakili wa White House walipo walisema kwamba kutawaliwa kwa Japani wakati wa Vita vya Kidunia vya pili kunaweka mfano wa kisheria. Marufuku hiyo, ambayo ingezuia wasafiri kutoka mataifa saba ya Waislamu wengi inaacha mataifa muhimu ya Waislamu kwa uhusiano wa karibu na Rais Trump.	Fake
Politics	Shirikisho la jaji la pande zote na utawala wa Trump katika kesi ya marufuku ya kusafiri	(CNN) Jaji wa shirikisho huko Virginia alihukumu kuunga mkono Utawala wa Trump Ijumaa, akikataa kuungana na korti zingine za shirikisho ambazo zilisitisha marufuku ya marufuku ya kusafiri ya Rais wiki iliyopita.	Legit
Sports	Eddie Lacy ajiunga na Seattle Seahawks kwenye mpango wa mwaka mmoja	Seattle Seahawks wamethibitisha kutekwa kwa aliyekuwa mchezaji wa zamani wa Green Bay Eddie Lacy na Jamaal Charles pia amepanga kutembelea. Seattle wameunganishwa na idadi kubwa ya migongo ya nyuma tangu wakala wa bure ulianza jana Alhamisi na InsL ya InsL ya NFL imethibitisha kwamba Charles bado atatembelea Pacific Kaskazini Magharibi mwa wiki hii. Kukamata kwa Lacy kwenye mpango wa mwaka mmoja kunampa mchezaji nafasi ya kudhibitisha kuwa yuko juu ya shida zake za jeraha na uwezekano wa kumpa Seattle kutazama kwa kutisha nyuma. Mapema mwezi huu, mkurugenzi mkuu wa timu hiyo, Pete Carroll alithibitisha kwamba Thomas Rawls baada ya msimu wa jeraha na CJ Prosise atashindana kwa RB iliyoanza lakini Lacy anawapa uzalishaji zaidi ikiwa anaweza kukaa sawa na angeruhusu Prosise aonyeshe nguvu zake.	Legit
Sports	Slaven Bilic bado hana msaada wa wamiliki wa West Ham	"""Wamiliki wa West Ham hawana imani na meneja Slaven Bilic kwani timu yake ilishinda michezo sita tu kati ya 11 mwaka huu kulingana na vyanzo vya Sky. Mkataba wa Bilic unamalizika msimu wa joto wa 2018 na matokeo yamefanya uwezekano kwamba hatapewa zawadi mpango mpya msimu huu.Mwenyekiti mwenza wa David David Sullivan aliwaambia wafuasi siku 10 zilizopita baada ya West Ham kupoteza 3-2 nyumbani kwa Leicester City.Sullivan alisema kwamba hata maonyesho na matokeo yameboreshwa katika mechi tatu zijazo dhidi ya Hull City Arsenal na Swansea City. Wamiliki wa West Ham wana rekodi ya kutokuwa mwaminifu kwa mameneja wao ambao hawafikii hesabu zao na kuna kukubalika kwa kiwango cha baraza kwamba Bilic ameshindwa kudhibitisha msimu thabiti. """	Fake
Celebrity	MTO MFIDUO WA KAZI YA MTO: Command Cout Out of BARBADOS. . . . Je! Hiyo Ni Rihanna YENYE DHAMBI. . . MWEZI MWEZI Moja tu Baada ya Kuonekana KUCHUKA Malkia wa Uingereza	Desemba 29, 2016: e nimepata tu TOFAUTI YA KUTOKA kutoka nje ya Barbados - ambapo Rihanna amekaa kwa wiki iliyopita. Watu karibu naye wanadhani kwamba anaweza kuwa MNYAMA.	Fake
Politics	Pence: Obamacare hapa mpaka Congress iko tayari	"VP Mike Pence alibaini kuwa Congress ""haiwezi kupata tendo lao pamoja"" na haikuwa tayari kuachana na Obamacare. Pence, akiwa na uchunguzi wa atypical alibaini kuwa labda Congress ilihitaji mafia, au mbinu zingine zenye nguvu ya kuijumuisha, na kufutwa kwa sheria ambayo haifahamiki na watu wengi wa jimbo la Republican. Pence alibaini kuwa bosi wake, Trump alikuwa amefanya kazi ""usiku kucha, na bila kupumzika"" wakati akipiga kura za Congress lakini hazikufaulu."	Fake
Business	WamaMexico Wanashindana na Bit kwa Mikutano ya Mazungumzo ya NAFTA	Mexico imekuwa ikipata haki kwa NAFTA kama inavyosimama sasa, ikiweka faida inayotokana na kipimo kama chanzo kuu cha ukuaji wa uchumi wa nchi hiyo. Hii inakuja, kwa kweli, kwa gharama ya kampuni za Amerika na watumiaji - kwa kuongezeka kwa avocados za bei nafuu, mahindi ya bei rahisi, ng'ombe, na programu, kampuni za Amerika haziwezi kushindana. Rais Trump amekuwa akisisitiza juu ya kubadili masharti ya makubaliano ya kupendelea biashara ya Amerika, hata kwenda hadi kukaboresha karibu bilioni 500 ya biashara ya kila mwaka kati ya Amerika na Mexico. Uongozi wa Mexico umekuwa ukisema wazi juu ya kumaliza mabadiliko haya, kwani wananufaika vibaya kutokana na mpango huo wa biashara, na amemhimiza Rais Trump kuachana na msimamo wake.	Fake
Entertainment	Millie Bobby Brown anaangalia tena baada ya kufuta kuonekana na kutokuonyesha utaftaji wa filamu ya 'Stranger'	"""Millie Bobby Brown ameshindwa kukuza"" Mambo Stranger ""baada ya kutokuonekana kutoka kwa mionekano kadhaa muhimu sasa tunaambiwa kwamba ameangalia katika kituo maarufu cha rehab kwa ulevi wa pombe. Brown, ambaye anacheza ile ya ajabu ya Eleven kwenye safu ya hit ya Netflix iliyotumwa kuomba msamaha kwa mashabiki kwenye Instagram baada ya kufuta muonekano. ""Nimelazimika kufuta Comic Con dakika ya mwisho ambayo ni kitu ambacho sijawahi kufanya na nimeandaa kutofanya tena Brown alisema kwenye video. Nadhani tu nimepoteza wimbo wa nani mimi na nimekuwa na wakati mgumu wa kukabiliana na mafadhaiko na mahitaji ya kupiga risasi ""Vitu vya hatari."" ""Mtu huyo wa miaka 13 ameonekana akipiga kamba ya red carpet baada ya vyama na hafla zingine za hadhi ya juu mara nyingi kando na washiriki wenzake. Haijulikani kwa wakati huu ikiwa atarudi kwenye show. """	Fake
Sports	Liverpool huajiri ndege kwa kurudi kwa Philippe Coutinho na Roberto Firmino	Liverpool hawachukui hatari yoyote katika maandalizi yao ya Merseyside derby ya Jumamosi kwa kuajiri ndege binafsi ili kuwarudisha Philippe Coutinho na Roberto Firmino kutoka jukumu la kimataifa nchini Brazil. Duo la kushambulia lenye ushawishi linajiandaa kucheza kwenye mchezo wa kufuzu Kombe la Dunia la Brazil dhidi ya Paraguay huko São Paulo Jumanne. Mchezo huo umepangwa kuanza saa 9.45 jioni wakati - 1.45 asubuhi Jumatano BST - ikiwaacha siku mbili tu za kujiandaa na ziara ya Everton kwenye mchezo wa mapema wa saa 12:30. Mmiliki wa Liverpool Fenway Sports Group ameitisha kukodisha kwa ndege ili kuwawezesha Coutinho na Firmino kurudi mazoezi na kikosi cha Jürgen Klopp Alhamisi.	Legit
Celebrity	Lindsay Lohan Akifanya Dawa za Kulehemu kwenye Dime la Oprah	Kuandaa onyesho la kweli kwa mtandao wa Televisheni wa Oprah infrey ilitakiwa kuwa nafasi kwa Lindsay Lohan kuunda tena kazi yake, lakini badala yake, anarudi katika tabia zingine za zamani.	Fake
Celebrity	Katie Holmes Blasts Ex Katika Bombshell Mahojiano Kuhusu Suri	Katie Holmes amekuwa akijaribu kuishi maisha ya kawaida baada ya kumpa talaka Tom Cruise mnamo 2001, lakini hiyo haijamzuia kutupa kivuli amekuwa akijaribu kuishi maisha ya kawaida baada ya kuachana na 2001, lakini hiyo haijamzuia akitupa kivuli kwa baba yake mzazi wa mwanasayansi wa nyota	Fake
Entertainment	Pharrell ya muziki: Kuja kwenye skrini karibu na wewe	"Anafahamika kama mtayarishaji wa tuzo za muziki anayeshinda tuzo na mtunzi-mwimbaji lakini ni nini kinachojulikana kuhusu maisha ya mapema ya Pharrell Williams? Ikiwa jibu ni ""sio sana"" ambalo linaweza kubadilika hivi karibuni kama ujana wa Williams 'ni kuhamasisha muziki wa skrini kubwa kulingana na mwandishi wa Hollywood. Williams 43 atazalisha Atlantis - iliyoelezewa kama Romeo na Juliet na nyimbo. Mkurugenzi wa Broadway Michael Mayer atafanya kazi kama mwongozo wa mradi. Meya anafahamika sana kwa uzalishaji kama vile Uamsho wa Spring ambao alishinda tuzo ya Tony na vile vile Idiot ya Amerika kulingana na muziki wa Green Day. Mwandishi wa Atlantis atakuwa Martin Hynes ambaye kwa sasa anafanya kazi katika filamu ya Naya ya Toy."	Legit
Celebrity	Mawaziri wa Tory wameokoa bar ya mashoga ya iconic mara moja iliyotembelewa na Princess Diana	Moja ya baa maarufu ya mashoga ya Uingereza ambayo Princess Diana aliripotiwa kutembelea na Freddie Mercury leo amepewa hali ya ujenzi iliyoorodheshwa.	Fake
Celebrity	"Zayn juu ya Taylor Swift: ""Nadhani Anastahili Mafanikio yake"""	"Mwanachama wa zamani wa Miongozo moja na mwenye moyo wa papo hapo Zayn Malik alindwa sana. Lakini katika mahojiano na The Fader kufuatia kuachiliwa kwa single yake mpya na Sia ""Dusk Till Dawn,"" ametoa maoni mapitio ya nyota mwenzake wa pop Taylor Swift, ambaye alishirikiana naye kwenye chati ya juu ya ""I Don ' t anna Kuishi Milele ”mwishoni mwa mwaka wa 2016."	Legit
Celebrity	Ellen DeGeneres Sasa Yuko Katikati Ya Kelly Ripa Na Uwongo wa Michael Strahan Baada ya Sehemu Kwenye Show yake	Ni ukweli unaojulikana kuwa kuna damu mbaya kati ya Kelly Ripa na mwenyekiti wake wa zamani, Michael Strahan, na sasa Ellen DeGeneres amekamatwa katikati.	Fake
Celebrity	Ndoa ya Kim na Kanye kwenye miamba kama anavyo piga picha PESI ya harusi	MARAFIKI wanasema ndoa ya Kim Kardashian na Kanye est imekwisha.	Fake
Celebrity	Ryan Seacrest Shayna Taylor Kwenye Brink Zaidi ya Ajali ya maisha ya NYC	"Kuishi kwenye ukingo tofauti kumeweka ugomvi katika uhusiano, lakini Seacrest inasemekana moyo wake umekwama kwenye NYC. ""Ryan aligundua hali mpya kwa Shayna karibu na bluu, na hiyo hata ni kwa viwango vyake vya kutotabirika, vya dakika ya mwisho,"" mhudumu anadai."	Fake
Celebrity	Kanye Edding Serena illiams 'edding Ili Kuepuka' Awkward 'Kukimbia kwa Beyonce	Kim Kardashian alifanya hivyo kwa harusi ya Serena illiams, Kanye est alikuwa dhahiri sio wake pamoja. nimepata maelezo kamili ambayo alitaka kuepukana na Beyoncé kwa gharama zote.	Fake
Entertainment	"TV Show ""Mifupa"" imefutwa"	"Baada ya kuwa hewani kwa miaka 6, ""Mifupa"" ya Fox inakua mwisho wikendi hii. Maonyesho hayo yalitolea karibu vifungu 250 vya kile wengine huchukulia kesi za uhalifu zinazokera. Mmoja wa wahusika wakuu alikuwa Dk. Temperance Brennan (Emily Deschanel) Wengi wa watazamaji waliona kuwa show hiyo ni ya gory sana au ya kukera na wamekataza mpango huo. Kwa sababu ya hii, sio watu wengi wanaoghairi juu ya kufutwa. Isipokuwa mmoja ni Morgan O. John, ""mfupa"" wa miaka 20 kutoka Louisiana.Bonehead ni muda ambao umma umefanya kuelezea mashabiki wa kipindi cha show. Morgan hafurahii sana hisia za kichwa hicho na anatarajia kuwa hataitwa kichwa cha kichwa sasa wakati onyesho linapoteza umaarufu. Anasema. show inamfanya ahisi raha zaidi kwa kuwa mwanamke mchanga mwenye akili.Alihama mji wake kwenda shule huko Texas kwa uchunguzi wa anthropology.Hakuna mtu kutoka mji wake anayeelewa jinsi msichana anaweza kupendezwa na kazi za aina hiyo mbaya. kwa sababu ya mwiko asili ya show, Morgan bado anahisi kama mgeni katika jamii yake. Kuishi katika mji mdogo, wakazi wengi wanashangaa kwamba Morgan anataka kufanya kazi ya kutisha kama hiyo."	Fake
Celebrity	(KIASHARA) Usher Cast juu ya 'Kucheza kati ya nyota'	theJasmineBRAND.com inaripoti peke yake, Usher amedai kuwa ametupwa msimu ujao wa kucheza kwenye Stars. Vyanzo vinatuambia muimbaji na muigizaji wa miaka 38 atakuwa kwenye msimu wa 24 wa show ya mashindano ya densi ya ABC.	Fake
Celebrity	Keith Urban Wivu: Nicole Kidman Amkubali Alipokea HBO Ili kumtupia Alexander Skarsgard Kama Upendo Wake wa Upendo | Chafu chafu	Nicole Kidman anafafanua wazi kwamba alitaka sana Alexander Skarsgard kutupwa kama mumewe katika 'Ndogo za Uongo.' Nicole anaongoza kwenye safu mpya ya maigizo ya HBO pamoja na Reese itherspoon, Shailene oodley na Laura Dern. Kipindi hicho kinasimulia hadithi ya akina mama watatu ambao wanajaribu kuendelea baada ya janga ambalo karibu likaharibu maisha yao.	Fake
Celebrity	Jennifer Lawrence 'akavua nguo uchi na kumtaka Kanye est akampamba' baada ya kunywa martinis tano kwenye nyumba ya Kris Jenner	Jennifer Lawrence aliishia uchi katika wodi ya Kris Jenner baada ya kuangusha martinis tano.	Fake
Celebrity	Selena Gomez anatumbua juu ya Jenifer Aniston kwenye sherehe ya Keki	Selena Gomez anaweza kuwa moja ya majina makubwa ya kaya ulimwenguni, lakini hata yeye huangaziwa juu ya waigizaji wake wanaopenda sana.	Legit
Celebrity	PALS Selena's ant Justin Bieber Kurudi Kuwa Ex	"Justin Bieber hakika hakuwa ""samahani"" wakati Selena Gomez alipovunja vitu na nyota wa pop The endnd ili aweze kurudi tena - lakini marafiki zake walikuwa"	Fake
Entertainment	Nini cha kutarajia kutoka kwa ukumbusho wa umma wa Carrie Fisher na Debbie Reynolds:	"""Ijumaa wachache watachaguliwa watapata nafasi ya kusema kwaheri kwa Carrie Fisher na mama yake Debbie Reynolds ambaye alikufa siku kumi tofauti mapema mwezi Machi. Ukumbusho huo utafanyika kwenye Hekalu la Kitaifa la Atheist saa 7 asubuhi ya ET. Hakuna mtu atakayeruhusiwa kuingia bila kununua kwanza tikiti 50, mapato yatakayopatikana kutoka kwa msaada wa huduma ya afya ya akili kutajwa baadaye.Matokeo hayataweza kuonekana kutoka mahali popote lakini ndani ya hekalu. Mwana wa Reynolds Billy Bob Todd John aliliambia Vanity Fair kwamba ukumbusho huo sio kitu kama vile alikuwa anatarajia na hakutaka mtu yeyote ahudhurie. ""Alichukia mashabiki wake na alichukia tamasha. Angeona aibu juu ya onyesho hili. """	Fake
Politics	Amerika inasema hapana kwa marufuku ya UN	"Mtoto wa Umoja wa Mataifa anaongozwa na Balozi wa UN Nikki Haley. Amerika na mataifa mengine karibu 40 yanakataa kushiriki katika majadiliano juu ya makubaliano ya kimataifa ya kupiga marufuku silaha za nyuklia. Haley alibaini kuwa ""kama Wamarekani, hatuwezi na hatutatoa silaha zinazotutunza salama, na kuweka mipaka yetu salama."" Rais Trump, ambaye aliteua Haley alisema juu ya suala hilo pia: ""Silaha za nyuklia ni kubwa, kizuizi kikubwa kwa hao wabaya. Hakuna njia hatutaweza kuwa nayo. Hakuna njia"""	Fake
Celebrity	Lindsay Lohan: Kutamani Starlet Baada ya Vladimir Putin	"LiLo's ghafla ililenga macho yake ya moto kwa ""Kremlin Krotch,"" akiambia suruali yeye kitanda na mchumba mashuhuri wa Soviet Vladimir Putin - na kisha apewe taji rasmi ""Princess Pootie-Tang wa Urusi"""	Fake
Celebrity	Kim Kardashian anaelezea ni kwanini hatampigia kura Trump?	Kwa muda kidogo hapo, ilionekana kwamba Hillary Clinton alikuwa amepoteza kura ya Kim Kardashian.	Legit
Celebrity	Leah Remini Anafungua Juu ya Urafiki Wake wa Jennifer Lopez Na Uunganisho wa Sayansi	Jennifer Lopez na mtaalam wa zamani wa Sayansi Leah Remini ni marafiki bora zaidi. Wamejuana kwa miaka kadhaa na wamepitia mengi. Kwa vyovyote vile, urafiki wao unakua. Imekuwa inaonekana siku zote kuwa Lea ndiye pekee aliye na unganisho la Kanisa la Sayansi, lakini sivyo ilivyo.	Fake
Sports	'Sheria ya Hillsborough' inaweza kuwatia nguvuni maafisa wa polisi ambao sio wakweli	"Sheria ya ""Hillsborough"" inayopendekezwa inayohitaji vikosi vya polisi na mamlaka ya umma kuwa wazi na ya kweli katika kesi za kisheria ikiwa ni pamoja na juu ya makosa yao wenyewe na ambayo itawapa familia waliyofiwa rasilimali hiyo hiyo kama polisi kufanya kesi yao katika uchunguzi ujao inapaswa kuwasilishwa kwa bunge. . Muswada huo wa dakika 10 utaletwa na mbunge wa Kazi Andy Burnham Jumatano. Muswada wa mamlaka ya umma (uwajibikaji) ungelazimisha mamlaka ya umma na wafanyikazi jukumu la kuchukua ""uwazi na uwazi"". Maafisa wa kibinafsi watakabiliwa na kifungo cha miaka miwili au kifungo cha juu kwa kushindwa kufanya hivyo ikiwa ni pamoja na kulisha habari potofu kwa media."	Legit
Technology	Sensor ya sura ya matunda hugundua usafirishaji wa dawa zilizofichwa kwenye shehena	"Waswagiji tahadhari. Sensor mpya ambayo inaonekana kama matunda na inaweza kuficha kati ya vyombo vingine vya matunda ina uwezo wa kugundua uwepo wa dawa haramu ndani ya futi 100. Kifaa, ambacho huja katika rangi ya machungwa, apple, ndizi, limau, na maembe, kinaweza kujazwa kati ya matunda ya kawaida. Kwa kuwa dawa za kulevya huingizwa mara kwa mara kati ya mazao kutoka Mexico na nchi zingine za Amerika ya Kusini, kifaa kipya kinaweza kuwa muhimu katika kuvuruga uagizaji wa dawa nchini Merika. Larry Allen, afisa mkuu wa DEA wa Merika, ametoa maoni ""vifaa hivi vitasaidia sana kuturuhusu kugundua na kuvuruga usambazaji wa dawa za kulevya kwa usafirishaji kwenda Amerika. Hapo awali itachukua mawakala kadhaa kukamilisha kazi ya kadhaa ya sensorer hizi"". Mradi huo ambao uko katika hatua zake za mwisho, unafanywa na shirika la utafiti la juu la ulinzi la Amerika."	Fake
Business	Mamilioni ya wafanyikazi wa UK walio katika hatari ya kubadilishwa na roboti	"Utafiti unasema ""Zaidi ya milioni 10 ya wafanyikazi wa Uingereza wako katika hatari kubwa ya kubadilishwa na roboti ndani ya miaka 15 kwani shughuli za kawaida zinakusanya kasi katika umri wa mashine mpya. Ripoti ya kampuni ya ushauri PwC iligundua kuwa 30% ya ajira huko Uingereza uwezekano wa kuwa chini ya tishio kutoka kwa mafanikio katika akili ya bandia (AI). Katika sekta zingine nusu ya kazi zinaweza kwenda.Ripoti ilitabiri kuwa automatisering ingeongeza tija na kuunda fursa mpya za kazi lakini ilisema hatua inahitajika kuzuia kuongezeka kwa usawa ambao utasababisha kutoka kwa roboti zinazidi kutumiwa kwa kazi za ustadi mdogo. PwC alisema ajira milioni 2.25 zilikuwa hatarini kwa jumla na kuuza - sekta ambayo inaajiri watu wengi nchini Uingereza - na milioni 1.2 walikuwa chini ya tishio katika utengenezaji wa milioni 1.1 katika huduma za kiutawala na msaada. na 950,000 katika usafirishaji na uhifadhi."	Legit
Education	Mshindi wa msichana wa Oklahoma anapoteza mashindano ya nyuki wa spishi, ya	"Msichana mwenye umri wa miaka 4 Edith Fuller hakuweza kutamka maneno yote lakini badala yake aliyaandika ""ya'll"" na mara moja akaondolewa kwenye mashindano. Anadai amezaliwa na kukulia katika eneo la Tulsa na hakujua kifungu ""nyote"". Edith alikuwa amevunjika moyo na anafikiria kuchukua upotezaji huu kwenda Korti Kuu siku moja. Ameshikwa nyumbani maisha yake yote na anaamini kuwa wazazi wake ndio sababu ya yeye kupotea na anafikiria kuwashtaki pia. Alikuwa akiwakilisha Ushirika wa Elimu ya Nyumbani wa TBC kwenye nyuki na wamesema kupitia wakili wao, ""hakuna maoni wakati huu""."	Fake
Celebrity	Brad Pitt ameripotiwa kuwa anapatana na Princess Charlotte wa Monaco	Tafuta ins na nje ya madai ya 'hadithi ya upendo' hapa	Fake
Celebrity	Selena Gomez na Chama cha Orlando Bloom Pamoja kwenye sherehe yake ya 39 ya kuzaliwa	Selena Gomez na Orlando Bloom wanafurahiya kampuni ya kila mmoja tena.	Legit
