Domain	Topic	News	Label
Education	Utafiti unaonyesha Maombi ya Chuo Kikuu kinachozidi kutoka kwa Wanafunzi wa Kawaida	Kulingana na utafiti wa hivi karibuni wa 2017, kuna kuongezeka kwa maombi ya vyuo vikuu vya kimataifa katika vyuo kote nchini. Karibu asilimia 70 ya vyuo vikuu na vyuo vikuu vya Amerika vimeripoti kwamba kumekuwa na ongezeko la angalau 1% ya kiasi cha maombi ya kimataifa yaliyopokelewa katika miaka 2 iliyopita. Hasa, taasisi zimeona maombi haya yakiibuka kutoka nchi za Asia ya Mashariki, na uchunguzi unaonyesha kwamba idadi hiyo itaongezeka tu kwa miaka 20 hadi 30 ijayo.	Fake
Education	Utafiti wa Ukabila unaonyesha Tabia Mbaya Pamoja na Mistari ya Ukabila	Upendeleo wa rangi ni bidhaa ya watu wanaotazama tabia ya vikundi vya rangi. Tabia ya vikundi vya ukabila huanza kupotea kwa njia inayoonekana katika umri mdogo. Hata watoto wachanga kama watoto wa mapema wana tabia tofauti za tabia za rangi ambazo zinaweza kutambuliwa na waalimu wa kitaalam, uchunguzi mmoja unaonyesha. Katika utafiti huu, zaidi ya waalimu 100 waliulizwa kutazama watoto wakiingiliana na kuonyesha tabia yao mbaya. Walimu waligundua mara kwa mara tofauti tofauti za kitabia kati ya watoto weusi na nyeupe.	Fake
Education	Kuanza Kwa Shule Marehemu Katika Asubuhi, Wakili wa Jimbo Anasema	"Ikiwa seneta Anthony Portantino atapata njia yake, California itakuwa serikali ya kwanza katika taifa kuhakikisha kwamba watoto wanaweza kwenda shule wakisaliti usingizi mzuri wa usiku. Wiki hii alianzisha muswada ambao utahitaji wilaya za shule ya California kuanza madarasa ya shule ya msingi kabla ya saa 7:00 asubuhi ""Watoto hawa wadogo wanahitaji kuwa juu wakati wa mapambazuko, kwenye mabasi na kwenda shule,"" anasema Portantino. ""Wana nguvu ya ajabu ya nguvu iliyoonyeshwa kutoka kwa data tuliyokusanya zaidi ya mwaka uliopita. Kuzipata na inaboresha masomo yao na afya, na pia ubora wa maisha ya wazazi wao ili waweze kupata wakati mwingi wa pekee kutoka kwa watoto wao. watoto wenye nguvu, ambayo inaboresha kiwango chao cha kazi pia. Ni ushindi kwa kila mtu """	Fake
Education	Shule katika maeneo ya vijijini zikielekea kwa siku ya wiki 4	Kwa mara moja, waalimu na wanafunzi wao wanakubali kwamba shule ndogo ni jambo zuri. Au angalau shule ya kawaida ya kila siku.	Legit
Education	Utumiaji wa Trump Kutumia Ubongo Wake Mkubwa	"Baraza la Seneti, kwa idhini ya bipartisan, ilikubali Betsy DeVos kwa katibu wa elimu. Rais Trump alitumia hoja kwamba ""Ubongo wake Mkubwa"" umemsaidia kuamua juu ya nani alikuwa mteule bora wa nafasi hiyo. Ubongo Mkubwa sasa unaimbwa kama mtu mbadala na rais mwenza wa aina. Msaada wa bipartisan umemhimiza Rais Trump kuzungumza juu ya BB yake (Big Brain) kwa uwazi zaidi katika siku za hivi karibuni. Msaidizi na asiye mkono vivyo hivyo inahusiana na kuona sauti vichwani mwao au kujirejelea mwenyewe mtu wa tatu na inaleta watu wa Republican na Democrats pamoja juu ya maswala kama afya ya akili."	Fake
Education	Hillary Clinton: Spika wa Spika Keynote katika Chuo cha Wellesley	Mgombea wa Urais wa Kidemokrasia Hillary Clinton atatoa hotuba ya kuanza katika chuo kikuu cha nyumbani, Wellesely. Mwanamke wa kwanza alihitimu kutoka chuo kikuu cha wasichana wote na digrii mbili katika ujinsia na historia ya ngono. Mara nyingi amesisitiza juu ya wakati wake shuleni, pamoja na uwezo wa kuchunguza akili na mwili wake. Hii itakuwa mara ya tatu kwa kuwa chuo cha Wellesley kinamkaribisha katibu wa zamani wa serikali.	Fake
Education	Jinsi Makampuni na Vyuo Vinaweza Kupata Kurudishwa Kwa Amerika Kazi	"Ijumaa iliyopita, Idara ya Kazi ilitangaza kwamba uchumi wa Amerika umefurahiya rekodi miezi 76 mfululizo na faida ya kazi. Walakini wakati huo huo, Chumba cha Biashara cha Merika kinaripoti kwamba kazi milioni 5.6 zinabaki bila kutekelezwa kwa sababu ya ""pengo"" la ustadi - au ubaya kati ya mahitaji ya waajiri na uwezo wa wafanyikazi. Katika utafiti wa Roundtable Business, asilimia 45 ya watendaji wa C-Suite wanasema kuajiri ni ngumu sana katika nyanja zinazoitwa STEM, wale wanaohitaji utaalam katika sayansi, teknolojia, uhandisi na hesabu."	Legit
Education	Wanasayansi Bristle katika kupunguzwa kwa Bajeti ya Trump kwa Utafiti	"Kabla ya kuwa rais, Donald J. Trump alitaja mabadiliko ya hali ya hewa kuwa hoax, alihoji usalama wa chanjo na alidhihaki nishati mbadala kama mchezo wa ""kukumbatia miti."""	Legit
Education	Mnyama wa miaka 5 anapata nyuki wa herufi ya Oklahoma, akielekea kwa mataifa	TULSA, Okla. - Msichana mwenye umri wa miaka 5 amefungwa kwa Nyota ya Spoti ya Kitaifa ya Kitaifa baada ya kuwa mshindi wa mwisho wa shindano la mkoa huko Oklahoma.	Legit
Education	Hoja ya Uhamiaji Inaweza Kugharamia Gharama za Chuo	Chuo Kikuu cha Missouri cha kati ni moja wapo ya taasisi nyingi za elimu ya juu kuelezea uungwaji mkono kwa wanafunzi wake wa Kiislamu baada ya agizo kuu la Rais Donald Trump kuzuia kusafiri kwa watu kutoka nchi saba za Waislamu.	Legit
Education	Mfumo wa shule ya umma ya New York City umekemea hadharani Kampuni ya Kellogg kwa kampuni inayounga mkono marufuku ya kusafiri ya Amerika. Badala yake mfumo wa shule ulichukua uwasilishaji mwingi kutoka kwa wahamiaji haramu kutoka eneo hilo na mtihani wa ladha ya mwanafunzi kuamua menyu ambayo inadhaniwa ni ya kitamaduni na kiadili inalingana. Wanafunzi wanaweza kuchagua syrup ya Canada kwa kiamsha kinywa na vyakula vingine vya kitamaduni kutoka ulimwenguni kote. Programu hii hadi sasa imekuwa ikifikiwa na sifa kubwa kutoka kwa jamii ya shujaa wa haki za kijamii na wazazi pia kutoka eneo hili lenye Liberal. Matumaini ni kuwa na mabadiliko ya aina hii kutokea kwa shule zote kaskazini mashariki mwa mwisho wa 2018.	"""Hadithi maarufu ya mpira wa kikapu Michael Jordan alipiga picha ya mpira wa kikapu uliouzwa katika minada hai ya Ebay Ijumaa kwa zaidi ya milioni 5 kuweka rekodi ya bei ya juu zaidi ya uuzaji wa kumbukumbu za michezo kulingana na Sotheby ambayo iliongoza mnada huo. Nyumba ya mnada ilikadiria kuwa"" Michael Basketball ya Saini "" ""ingeleta chini ya nusu ya 5 500,000 ambayo kwa mnada wa kuishi wa Ebay. Ilianza hapa alisema Selby Kiffer, makamu wa rais wa Sotheby kwa idara ya kumbukumbu ya michezo. Naismith, mwalimu wa elimu ya mwili wa Canada anayefanya kazi katika New England YMCA, aliunda mchezo wa Mpira wa Kikapu ""kwa hivyo wanafunzi waliweza kucheza mchezo wa ndani wakati wa baridi. Naismith hakujua uvumbuzi wake utaendelea haraka sana baada ya harakati za YMCA kuileta katika kiwango cha kimataifa. """	Fake
Education	Utawala wa Obama unaweka sheria mpya kwa watoto wanaoingia Shule ya Upili	Utawala wa Obama uliweka muswada wiki iliyopita ambao ungehitaji wataalam wote wanaoingia wachunguze ukaguzi kabla ya kuruhusiwa kuhudhuria madarasa. Hii ni katika kujaribu kuzuia vurugu na uonevu wa shule ambazo zimekuwa zikisumbua shule zetu. Wale wanafunzi wanaoshindwa ukaguzi huu wa nyuma watahitajika kuhudhuria shule mbadala. Muswada huo utachukuliwa kabla ya mkutano mapema wiki ijayo na ikiwa utapitishwa utatekelezwa mara moja.	Fake
Education	Vyuo Vikuu Visukuma Kura dhidi ya Trump juu ya Uhamiaji	Vyuo vikuu na vyuo vikuu vinasukuma nyuma dhidi ya agizo kuu la uhamiaji la Rais Donald Trump, na kuahidi kuwalinda wanafunzi na kitivo hata wanapambana kuhakikisha kwamba agizo hilo linamaanisha nini kwa wanajamii ambao wanajitolea kutoka nchi saba za Waislam ambazo inawahusu.	Legit
Education	Shule za Amerika Rahisi, Zimejaa Michezo, anasema kubadilishana wanafunzi	Wakati watu wengi wanaamini viwango vya elimu vya Amerika hivi karibuni vimepata changamoto na ngumu, sivyo wasema wanafunzi wa kubadilishana wa kigeni. Wanafunzi wa kigeni ambao wamesoma katika kumbuka ya Amerika kuwa michezo ni nyingi, mpira wa miguu haunachezwa kwa usahihi, na darasa ni utani. Wanafunzi wa kigeni wanasema kwamba wanafunzi wa Amerika hulipa uangalifu kidogo darasani, na ilikuwa rahisi kuzidi darasa zao kwa juhudi kidogo basi walitumia katika nchi zao za asili. Hata wanafunzi wa kigeni wenye mapungufu ya lugha waliona shule za Amerika kuwa rahisi.	Fake
Education	Waelimishaji Wanajiandaa kwa Wakala wa Uhamiaji kwenye Duka la Shule	Mnamo Januari, kansela wa shule za New York City, Carmen Fari�a, alituma barua kwenda kwa familia za wanafunzi, akiwahakikishia kwamba jiji halikuhifadhi kumbukumbu za hali yao ya uhamiaji na kwamba mawakala wa uhamiaji hawatasonga shule.	Legit
Education	Shule Kuhamia Siku 1 za Saa	Waalimu watafurahi, lakini wazazi hawatakuwa na saa 1 mpya kwa kuhama kwa siku. Walimu na Adkins walijifunza kuwa wanafunzi wanaweza kujifunza sana na mabaki ambayo wanapaswa kujifunza wakiwa nyumbani na wazazi wao. Sababu nyingine ni kuwa chini ya gharama na hii inaokoa pesa nyingi. Wakati wa saa itakuwa imejaa vitendo na chakula cha mchana kitapelekwa nyumbani na watoto ili kufurahiya wakati wa kuungana na wazazi wao.	Fake
Education	Hata Preschoolers inakabiliwa na upendeleo wa rangi, Utafiti unapata	Upendeleo wa kibaguzi dhidi ya wanafunzi weusi huanza muda mrefu kabla ya kufika katika ujana wao - huanza katika shule ya mapema, kulingana na utafiti uliotolewa leo kutoka Kituo cha Masomo cha Watoto cha Yale.	Legit
Education	Mwana wa miaka 6 alipata bunduki katika shule ya eneo la LA; familia zilizohifadhiwa gizani	RANCHO CUCAMONGA, Calif - Mamlaka yakajifunza mtoto wa miaka 6 alileta bunduki katika shule ya msingi nje ya Los Angeles, lakini wazazi wa wanafunzi wengine hawakujifunza juu ya hiyo kwa karibu wiki mbili.	Legit
Education	Lishe inathirije utendaji wa shule ya watoto?	Kama wanasiasa wanajadili matumizi na kupunguzwa katika bajeti iliyopendekezwa ya Rais Donald Trump, kumekuwa na maswali juu ya athari za programu za lishe kwa watoto.	Legit
Education	Walimu wa kiume wanaojiandaa kufunika 'Siku Bila Wanawake'	"Baada ya fiasco ya mwaka jana ya 'Wanaume Bila Wanaume' na shida iliyosababisha katika sekta ya uchimbaji madini, makao ya usafi, na sheria, waalimu wa North Carolina na Virginia wamepanga mpango wa kuzuia shida kama hiyo kutokea katika uwanja wa elimu mwaka huu. Mabasi ya shule yamekuwa yakisafirisha waalimu wa kiume trans-geedered na kuvuka-msalaba wa kiume kutoka Magharibi ili kujaza nafasi ambazo zitatengwa wakati wa kuhama kwa wanawake. ""Huo sio uamuzi ambao ulifanywa kidogo,"" msimamizi wa shule hiyo, Alvin L. Crawley. ""sio kwa msingi wa msimamo au msimamo, tunahitaji tu kuelimisha watoto hawa."""	Fake
Education	Jaribio la Wanafunzi na Jimbo la Drones ya Sanaa kwa Siku ya Sayansi ya Vijana ya 4-H	"Zaidi ya wanafunzi 100,000 wa K-12 kutoka kote Merika wamekuwa wakijaribu hali mpya ya sanaa ya sanaa katika siku ya sayansi ya vijana ya 4-H ""Changamoto ya Ugunduzi wa Drone"". Wanafunzi wachanga walifanya kazi katika vikundi vidogo ili kujifunza uendeshaji wa teknolojia mpya ya drone pamoja na mikono kadhaa kwa wakati na vifaa vingine vya juu zaidi kwenye soko leo. Schoolers za juu ziliongezeka zaidi, zilizowekwa kwa sensorer za kijijini zinazotumiwa kwenye ndege isiyopangwa. Walilazimika kujaribu ustadi wao wa kuweka coding kwenye sensor ya kijijini kabla ya kuweza kujaribu kwenye drone halisi ya moja kwa moja. Ni wanafunzi tu walio na ustadi bora wa kuweka alama walipata mtihani wa uumbaji wao kwenye uwanja wa hewa."	Fake
Education	Jaribio la Wanafunzi na Drones kwa Siku ya Sayansi ya Vijana ya 4-H	"Zaidi ya wanafunzi 100,000 wa K-12 kote nchini walijaribu uhandisi, uandikaji wa maandishi na muundo katika Siku ya Sayansi ya Vijana ya 4-H ya ""Changamoto ya Ugunduzi wa Drone"" Jumatano."	Legit
Education	Toronto Inafutwa safari ya Hatari ya Amerika Kwa sababu ya Kusafiri kwa Ban ya Kusafiri	Bodi kubwa ya shule ya Canada imezuia safari zote za baadaye za Merika kwa sababu ya wasiwasi kwamba wanafunzi wengine wanaweza kupata marufuku ya marufuku ya kusafiri kwa Rais Donald Trump. Na kwaya ya wasichana huko California ilianza kuwa taasisi ya hivi karibuni ya Amerika kutoa safari ya nje kwa sababu hiyo hiyo.	Legit
Education	Mwalimu Huyu Ameboresha Hands Kwa Wanafunzi Wote 40 Wake	Mwalimu wa darasa la 5 huko Charlotte, North North anajua elimu pekee haitoshi kupata wanafunzi wake msisimko kwa darasa. Kwa hivyo yeye hutumia mikono ya kibinafsi badala yake.	Legit
Education	Chaguo la Trump kwa Elimu linaweza Kukabiliwa na Upinzani Sio Kawaida	Wateule wa katibu wa elimu kawaida wamepiga marufuku kwa njia ya uthibitisho wa Seneti na idhini ya Bipartisan.	Legit
Education	Google inaghairi ufadhili wa baadaye kuelekea kufunga pengo la elimu.	Kuna wastani wa wanafunzi milioni 130 ulimwenguni bila ujuzi wa kimsingi na ustadi wa kusoma. Hadi leo, wafadhili tisa wamepewa sehemu ya milioni 50 kwa ruzuku na Google.org, mkono wa uhisani wa Google, kusaidia kupambana na ujinga huu. Google haijatoa maelezo yoyote ya kuchukua hatua hii, ikiacha nchi nyingi zinazoendelea kujaribu kutumia vifaa vya kujifunzia vilivyo kwenye teknolojia gizani. Kwa sababu ya ukosefu wa habari, mashirika ambayo yamepokea ruzuku haina uhakika kama itawahi kuona pesa hizo. Google haikujibu maombi ya maoni mara moja.	Fake
Education	VIWANGO VYA KIJAMII KUTEMBELEA KUJADILISHA VIJENZI VYA KUFUNDISHA VIWANGO VYA MICHEZO	Viongozi katika majimbo kadhaa, pamoja na Florida, Oklahoma na Arizona, wameamua kujaza nafasi za kufundishia na wahamiaji haramu wakati mabwawa ya kukodisha ya jadi yalishindwa kupata wagombea wa kutosha kujaza nafasi nyingi zilizo wazi, Taasisi ya Sera ya Kujifunza iliripoti hivi karibuni. Kulingana na Taasisi hiyo, uhaba mkubwa wa waalimu umesababisha wilaya kupuuza mahitaji mengi ya kawaida na wameanza kujaza nafasi za kazi na wafanyikazi ambao kwa hali nyingi hawawezi hata kukaguliwa kwa msingi kama mfumo haufanyi. kuchukua makosa yaliyofanywa katika nchi za nje.	Fake
Education	Lishe haina athari kwa utendaji wa shule ya watoto, kulingana na wanasiasa	Bajeti iliyopendekezwa ya Rais Dk. Wakati mipango mingi ya chakula-shuleni ni ya miongo kadhaa, uchunguzi uligundua kuwa wanafunzi ambao walikula chakula kinachotolewa na shule kinachofanywa kwa kiwango sawa au bora kama wenzao, kupendekeza kwa nguvu mipango hiyo ni yafaa zaidi kuliko vile ilidhaniwa hapo awali.	Fake
Education	Shule zinatumia Teknolojia Kuboresha Madarasa ya Gym	Walimu wa masomo ya Kimwili katika Parker Middle School wanaona sifa kidogo kutoka kwa wanafunzi wao.	Legit
Education	Chuo Kikuu cha Colombia Hifadhi Steve Harvey ..	"Wakati mwombaji wa Shule ya Barua ya Colombia ya Colombia alipopata barua pepe akisema ilikuwa ""furaha kumkaribisha"", hakuweza kuamini. ""Nilifurahiya sana, nilihisi kama nilikuwa nikikata tamaa kutokana na msisimko wote. Sikujua ikiwa nilipaswa kulia au kupiga kelele za furaha"". Wakati wake ulidumu dakika chache, alipopokea barua pepe nyingine kuelezea kwamba kukubali kwake kumekosea. ""Hii inarudisha kumbukumbu za wakati mtangazaji Steve Harvey aliposhika taji ya Mbaya wa Universal mnamo 2015, sikuweza kuamini ilinitokea"", alisema. Hakuwa peke yake kwani wanafunzi wengine 276 watarajiwa walipata barua pepe hiyo ""isiyo sawa"". Chuo Kikuu kilieleza kuwa hii haifanyiki mara nyingi na watakuwa wakitafuta kosa la barua pepe kuizuia kutokea katika siku zijazo."	Fake
Education	Rais Trump Anaifanya kuwa Mvua kwa Msitu wa Mvua	"Rafiki bora wa mazingira pia ameshika neno lake na ameweka kando zaidi ya dola bilioni 12 kwa utunzaji wa Msitu wa Mvua. Trump pia alifunua kwamba ofisi ya sayansi ya DoE ingekuwa ikipokea kiasi kisicho wazi cha fedha za kutafuta amana za gesi asilia na teknolojia zao zinazohusiana. Kwenye tweet ya leo, POTUS aliandika ""Gesi ni nzuri, napenda gesi. Kuna vitu vikubwa kutoka kwa kila aina ya gesi. Tutachunguza gesi asilia na kufaidika sana."" Wanasayansi kote ulimwenguni wanampongeza Rais Trump kwa juhudi yake ya endelea kusonga mbele katika maeneo ya Sayansi na Teknolojia."	Fake
Education	North Carolina mwalimu huingiza wanafunzi wake katika genge la kibinafsi.	Barry White Jr. mwalimu wa darasa la 5 katika shule ya Ashley Park Prek-8 ana genge lake kulingana na nyaraka za shule. Baada ya kufundisha wanafunzi wake waliopendezwa na 'mikono ya siri' Barry alitumia mtandao wa shule nyingi wa wezi wa wanafunzi ambao lengo pekee shuleni ni kuiba chaki na wafutaji wengine wote. Kile kinachoweza kutokea kwanza kama prank isiyo na madhara, imeibuka kuwa kesi ya Mahakama Kuu inayohusisha mgongano wa riba kwa niaba ya Mr. White. Barry White Jr. ndiye Mkurugenzi Mtendaji wa Chaki ya White na imegundulika amejichanganya kuwa mtoaji pekee wa vifaa vyote vya chaki pana kwa serikali. Uchunguzi unaendelea kwa umbali gani mtandao wake wa wanafunzi umeenea.	Fake
Education	Mimea yenye afya njema humeza doa kwenye Menus ya New York	Mfumo wa shule ya umma ya New York City umebadilisha kimya kimya nafaka zilizotengenezwa na Kampuni ya Kellogg, titan ambayo jina lake linafanana kabisa na nafaka, na zile kutoka kwa kifungu kidogo cha California kinachoitwa Back to the Roots.	Legit
Education	Wanafunzi hubeba bunduki wamevaa kama vitu vya kuchezea vya ngono na Chuo Kikuu cha Texas ili kusaidia Sheria ya Kubeba wazi katika Chuo Kikuu cha Texas	"Mamia ya wanafunzi wanaopiga kura ya bunduki walitokea katika Chuo Kikuu cha Texas-Austin Jumatano hii kuonesha kuunga mkono sheria ya siri ya kujadili iliyoanza kutumika Jumatano. Sheria inaruhusu wamiliki wa leseni za mkoba zilizofichika wenye umri wa miaka 21 kubeba begi kwenye vyuo vikuu, pamoja na mabweni, kumbi za dining, vyumba vya madarasa, au jengo lingine lolote la chuo kikuu. Katika twist isiyo ya kawaida, wanafunzi waliamua ""kuvaa"" silaha zao kama vifaa vya kuchezea. Sababu? Kulingana na Jared Jin, mratibu wa maandamano hayo, walitaka kuonyesha watu upumbavu wa zile Liberals kwa kuvaa bunduki kama vitu vya kuchezea. ""Liberals wanaamini ni sawa kukuza ujasusi kila mahali"", alidai Jin. ""Bado wanaogopa wakati watu wanapotumia haki za msingi za kikatiba na wanataka kujilinda"", alisema Jin."	Fake
Education	Mwanzo wa Tumultuous	Imekuwa mwanzo wa mwamba kwa Katibu wa Betsy DeVos lakini wafuasi wa Trump wanaona mafanikio. Katibu mpya wa mpya wa Betsy DeVos ameanza kusumbua umiliki wake katika utawala wa Trump.	Legit
Education	Utafiti hupata Uombaji wa Chuo kutoka kwa Wanafunzi wa Kimataifa Chini	Vyuo vikuu na vyuo vikuu nchini Merika vingeweza kuona kupungua kwa kasi kwa uandikishaji wa wanafunzi wa kimataifa ikiwa takwimu za awali kutoka kwa uchunguzi ni kiashiria cha kile kinachokuja.	Legit
