Domain	Topic	News	Label
Education	बेट्सी डेवोस की शिक्षा को सुनकर पक्षपातपूर्ण बहस हुई	"वाशिंगटन - शिक्षा सचिव के रूप में मंगलवार को होने वाली अपनी पुष्टि की सुनवाई में, बेट्सी डेवोस ने पारंपरिक पब्लिक स्कूलों से अपने काम के स्टीयरिंग टैक्सपेयर डॉलर का सख्ती से बचाव किया, यह तर्क देते हुए कि यह एक ""सभी आकार फिट बैठता है"" से दूर जाने का समय था और छात्रों के लिए नए मॉडल की ओर पूर्वस्कूली से कॉलेज तक।"	Legit
Sports	जिमी एंडरसन ने एशेज के लिए रनरअप में इंग्लैंड की चोट से मुक्त होने की उम्मीद की	"इंग्लैंड के सर्वकालिक प्रमुख विकेटकीपर जिमी एंडरसन को भरोसा है कि उनका शरीर इस महीने की गर्मियों में दो टेस्ट में सात टेस्ट मैच जीत सकता है लेकिन जुलाई में 35 साल की होने के बाद उन्हें चीजों को ""कदम से कदम"" उठाना होगा। परिणामस्वरूप लंकाशायर के स्विंग गेंदबाज इंग्लैंड के ऑस्ट्रेलिया दौरे के रूप में आगे नहीं बढ़ पाए हैं, जो साल में उनका चौथा एशेज दौरा होगा। दिसंबर में भारत में इंग्लैंड के अंतिम टेस्ट को याद करने के बाद से - पांचवां टेस्ट वह इंग्लैंड के पिछले 11 में चोट के माध्यम से चूक गया था - समस्याग्रस्त कंधे के साथ जिसने अपने वर्ष को प्रभावित किया और एंडरसन ने जनवरी आराम किया और उसके बाद से लंकाशायर के साथ पूर्ण प्री with सीज़न से गुज़रे सीजन की शुरुआत में उपलब्ध है।"	Legit
Sports	दाई यंग चोट को रोकने के लिए लेप्सस्टर के खिलाफ वाट्सएप को 'सहजता' बताती है	"""वाट्सएप के स्टार-स्टड बैकलाइन में थोड़ा और ढीला होने का आग्रह किया गया है, अगर वे फिट रहने और इस गरीब प्रतियोगी के खिलाफ चोट से बचने का इरादा रखते हैं। इंग्लैंड में किसी भी टीम ने प्रेमशिप नेताओं की तुलना में अधिक प्रयास नहीं किए हैं, लेकिन मुख्य कोच डीन यंग ने चेतावनी दी है। स्क्वाड करने वाले उनके दस्ते ने उन्हें परेशानियों में डाल दिया। स्क्रेप के पीछे वासप के निपटान में भीड़-सुखदायक प्रतिभा की सीमा लगभग हार्लेम ग्लोबट्रॉटर्स की याद दिलाती है, जो कर्टली बीले विली रॉक्स क्रिस्चियन वेड और डैनी सिप्रियानी के साथ एक गेम में विद्युतीकरण करने में सक्षम हैं। किसी भी क्षण। यह कुछ ऐसा है जो कोच को जीवित रखने की उम्मीद करता है। उनके पास प्लेऑफ तक पहुंचने वाली चोट के लिए जगह नहीं है। """	Fake
Entertainment	स्कारलेट जोहानसन 'घोस्ट इन द शेल' के बारे में जानकारी देने से इनकार करती है	"""अभिनेत्री स्कारलेट जोहानसन ने कहा कि वह अपनी नई फिल्म"" घोस्ट इन द शेल, गुड मॉर्निंग अमेरिका ""के साथ एक साक्षात्कार में कोई रहस्य साझा नहीं करेंगी"" एंकर माइकल स्ट्रहान ने आज प्रसारित किया। जोहानसन ने कहा कि जब ""घोस्ट इन द शेल"" पहली बार लाया गया था। उसके ध्यान में यह ""महान रहस्यों से भरा हुआ लग रहा था कि वह वास्तव में कभी प्रकट नहीं कर सकती है।"" ""लेकिन मुझे लगा कि सामने और केंद्र होने के अवसर को ठुकराना और प्रशंसकों को अभिनेत्री की तलाश में साझा करना मुश्किल है। और आप यह भी जानते हैं कि स्टूडियो को इस तरह से जोहानसन ने एक अभिनेता के रूप में जोड़ा है ... एक महिला के रूप में यह दुर्लभ है। मुझे उम्मीद है कि आप सभी फिल्म देख सकते हैं और वहां सभी ईस्टर अंडे की खोज कर सकते हैं। ”"	Fake
Celebrity	क्रिस्टन स्टीवर्ट ड्रॉप्स 'गोधूलि' मूवी प्लान रॉबर्ट पैटिनसन: भूमि 'अंडरवाटर' थ्रिलर में नई भूमिका | सेलेब डर्टी लॉन्ड्री	ऐसा लग रहा है कि निकट भविष्य में रॉबर्ट पैटिंसन के साथ एक और 'ट्वाइलाइट' फिल्म बनाने के लिए क्रिस्टन स्टीवर्ट के हाथ में कोई समय नहीं होगा। वास्तव में, नई रिपोर्टों से संकेत मिलता है कि हॉलीवुड स्टार मनोवैज्ञानिक थ्रिलर, 'अंडरवाटर' में एक नई भूमिका के लिए उतरा है।	Fake
Education	एक्सचेंज के छात्रों का कहना है कि अमेरिकी उच्च विद्यालय सभी खेलों में आसान और पहेली हैं	अमेरिका के उच्च विद्यालयों को कठिन बनाने के रास्ते में एक मजेदार बात हुई: शेष औद्योगिक दुनिया ने उनके लिए और भी कठिन बना दिया।	Legit
Business	स्वीडन ने इनवॉइस स्क्वीज़ के रूप में हाई-टैक्स 70 के दशक में वापसी की चेतावनी नहीं दी	"1970 और 1980 के दशक के उच्च करों के लिए स्वीडन न लौटें। यह चेतावनी स्वीडन के राज्य-वित्त पोषित आर्थिक थिंक टैंक से आती है क्योंकि सामाजिक लोकतांत्रिक नेतृत्व वाली सरकार पेंशनभोगियों और लाभ एकत्र करने वाले लोगों पर कटौती करने की योजना बनाते समय श्रमिकों पर कर बढ़ा रही है। स्टॉकहोम में मंगलवार को एक साक्षात्कार में कहा, ""उच्चतर राज्य आयकर और सीमांत कर दर शहरी हंसन ब्रुसेविट, नेशनल इंस्टीट्यूट ऑफ इकोनॉमिक रिसर्च में महानिदेशक की लंबी अवधि में कम से कम नकारात्मक प्रभाव पड़ता है। दिशा बहुत लंबी है जो स्वीडन के लिए हानिकारक होगी। ”"	Legit
Business	समझौता के बिना ब्रेक्सिट की वार्ता विफल हो जाएगी: जोस मैनुअल बारोसो	"ब्रेक्सिट वार्ता तब तक विफल रही है जब तक कि ब्रिटेन और यूरोपीय संघ दोनों अपने विजेता को नहीं ले जाते हैं, आने वाले वार्ता के लिए सभी दृष्टिकोण यूरोपीय आयोग के पूर्व अध्यक्ष जोस मैनुअल बारोसो ने कहा है। थेरेसा मे से पहले जाने के कुछ दिनों के साथ ही यूरोपीय संघ के जीन-क्लाउड जंकर के पूर्ववर्ती छोड़ने के ब्रिटेन के इरादे के ब्रसेल्स को औपचारिक रूप से सूचित करता है कि दोनों पक्ष एक खतरनाक खेल खेल रहे थे। ब्रिटेन की प्रधानमंत्री ने कहा है कि उनका मानना है कि ""कोई भी सौदा एक बुरे सौदे से बेहतर नहीं है"" और उनके मंत्रिमंडल में कुछ ने बातचीत की मेज से दूर चलने की संभावना पर खुलकर बात की है।"	Legit
Education	पोषण बच्चों के स्कूल के प्रदर्शन को कैसे प्रभावित करता है?	जैसा कि राजनेताओं ने राष्ट्रपति डोनाल्ड ट्रम्प के प्रस्तावित बजट में खर्च और कटौती पर बहस की है, बच्चों के लिए पोषण कार्यक्रमों के प्रभावों के बारे में सवाल किए गए हैं।	Legit
Celebrity	MTO EXPLOSIVE TEA: BARBADOS से आने वाला ऑर्डन। । । । क्या वह रिहाना प्यार है। । । इंग्लैंड के राजकुमार के साथ फ्लर्ट करने के बाद बस एक महीने	29 दिसंबर, 2016: ई बस बारबाडोस के बाहर से कुछ विशिष्ट टीईए मिला - जहां रिहाना पिछले एक सप्ताह से रह रही है। उसके करीबी लोग अनुमान लगा रहे हैं कि वह PREGNANT हो सकता है।	Fake
Politics	यात्रा प्रतिबंध मामले में ट्रम्प प्रशासन के साथ संघीय न्यायाधीश	(CNN) वर्जीनिया में एक संघीय न्यायाधीश ने शुक्रवार को ट्रम्प प्रशासन के पक्ष में फैसला सुनाया, जिसमें पिछले सप्ताह राष्ट्रपति के संशोधित यात्रा प्रतिबंध को रोकने वाली अन्य संघीय अदालतों में शामिल होने की बात कही गई थी।	Legit
Politics	पोल: ट्रम्प के अनुमोदन रेटिंग चढ़ता है	राष्ट्रपति डोनाल्ड ट्रम्प की अनुमोदन रेटिंग क्विनिपियाक विश्वविद्यालय के सर्वेक्षण में 83 प्रतिशत की नई उच्च स्तर तक पहुंच गई है। 16 और 21 मार्च - 79 प्रतिशत के बीच क्विनिपियाक द्वारा सर्वेक्षण किए गए अधिकांश अमेरिकी मतदाताओं ने कहा कि वे राष्ट्रपति के काम के प्रदर्शन का अनुमोदन करते हैं। क्विनिपियाक के आखिरी सर्वेक्षण में, 7 मार्च को ट्रम्प के पास पहले से ही प्रभावशाली 72 प्रतिशत, 10 प्रतिशत अस्वीकृत रेटिंग थी। सबसे हालिया सर्वेक्षण में ट्रम्प के लिए अधिक अच्छी खबर में, 60 प्रतिशत मतदाताओं ने कहा कि उनका मानना है कि वह सबसे ईमानदार राष्ट्रपति हैं जो संयुक्त राज्य अमेरिका के पास है, 70 प्रतिशत ने कहा कि वे उनकी नेतृत्व शैली से सहमत हैं; और लगभग 85 प्रतिशत का कहना है कि उन्होंने अपनी व्यक्तिगत चिंताओं को ध्यान में रखा है क्योंकि उन्होंने एक के बाद एक राष्ट्रपति के आदेश पर हस्ताक्षर किए हैं जबकि बहुत ही स्टाइलिश ढंग से।	Fake
Education	छात्रों को 4-एच राष्ट्रीय युवा विज्ञान दिवस के लिए अत्याधुनिक ड्रोन के साथ प्रयोग	"पूरे अमेरिका में 100,000 से अधिक K-12 छात्र 4-एच राष्ट्रीय युवा विज्ञान दिवस ""ड्रोन डिस्कवरी चैलेंज"" में कला ड्रोन के नए राज्य के साथ प्रयोग कर रहे हैं। छोटे छात्रों ने आज बाजार में कुछ सबसे उन्नत ड्रोन के साथ समय पर कुछ हाथों सहित नई ड्रोन प्रौद्योगिकियों के संचालन को सीखने के लिए छोटे समूहों में काम किया। मानवरहित उड़ान में उपयोग किए जाने वाले रिमोट सेंसरों के लिए उच्च विद्यालय में गहराई से अधिक कोडिंग हुई। वे एक वास्तविक लाइव ड्रोन पर परीक्षण करने में सक्षम होने से पहले रिमोट सेंसर पर अपने कोडिंग कौशल का परीक्षण करने के लिए मिल गए। केवल सर्वश्रेष्ठ कोडिंग कौशल वाले छात्रों को हवाई क्षेत्र में अपनी कृतियों का परीक्षण करने के लिए मिला।"	Fake
Politics	क्यों ग्रीन पार्टी के राष्ट्रपति पद के उम्मीदवार जिल स्टेन व्हाइट हाउस में या तो क्लिंटन या ट्रम्प नहीं चाहते हैं	ग्रीन पार्टी के राष्ट्रपति पद के उम्मीदवार जिल स्टीन का कहना है कि वह व्हाइट हाउस में मुख्यधारा की पार्टी के उम्मीदवार - हिलेरी क्लिंटन या डोनाल्ड ट्रम्प से नाखुश होंगे।	Legit
Celebrity	लिंडसे लोहान ओपरा के समय पर ड्रग्स करते हैं	ओपरा इन्फ्रे के टीवी नेटवर्क के लिए एक रियलिटी शो का फिल्मांकन लिंडसे लोहान के लिए अपने करियर को फिर से स्थापित करने का एक मौका था, लेकिन इसके बजाय, वह अन्य पुरानी आदतों में वापस आ रही है।	Fake
Celebrity	सूरी के बारे में बॉम्बशेल साक्षात्कार में केटी होम्स ब्लास्ट	2001 में टॉम क्रूज को तलाक देने के बाद केटी होम्स एक सामान्य जीवन जीने की कोशिश कर रही हैं, लेकिन उन्होंने उन्हें 2001 में तलाकशुदा होने के बाद एक सामान्य जीवन जीने की कोशिश नहीं की, लेकिन उन्होंने उन्हें रोका नहीं है अपनी बेटी के सुपरस्टार साइंटोलॉजिस्ट डैड पर छाया फेंकते हुए	Fake
Politics	पेंस: जब तक कांग्रेस तैयार नहीं हो जाती, तब तक यहां देखें	"वीपी माइक पेंस ने कहा कि कांग्रेस ""बस अपने कार्य को एक साथ नहीं कर सकती है"" और ओबामाकरे को फिर से तैयार करने के लिए तैयार नहीं थी। पेंस, एटिपिकल बुद्धि के साथ, ध्यान दिया गया कि शायद कांग्रेस को माफिया, या कुछ अन्य मजबूत सशस्त्र दृष्टिकोण की आवश्यकता थी ताकि इसे प्राप्त किया जा सके, और कानून को निरस्त किया जा सके जो इतने रिपब्लिकन घटकों के साथ अलोकप्रिय है। पेंस ने उल्लेख किया कि उनके बॉस, ट्रम्प ने ""रात के माध्यम से, और बिना राहत के"" कांग्रेस के वोटों को लुभाने में काम किया था लेकिन इसका कोई फायदा नहीं हुआ।"	Fake
Celebrity	राजकुमारी डायना द्वारा दौरा किए जाने के बाद टोरी मंत्रियों ने एक प्रतिष्ठित समलैंगिक बार को बचाया है	ब्रिटेन की सबसे प्रसिद्ध समलैंगिक पट्टियों में से एक, जिसे राजकुमारी डायना ने कथित तौर पर फ्रेडी मर्करी के साथ दौरा किया था, को आज सूचीबद्ध भवन का दर्जा दिया गया।	Fake
Celebrity	"टेलर स्विफ्ट पर ज़ैन: ""मुझे लगता है कि वह अपनी सफलता का हकदार है"""	"पूर्व एक दिशा के सदस्य और बारहमासी पॉप हार्टथ्रोब ज़ैन मलिक कुख्यात हैं। लेकिन द फैदर के साथ एक साक्षात्कार में सिया ""डस्क टिल डॉन"" के साथ अपने नए एकल की रिलीज के बाद, उन्होंने साथी पॉप स्टार टेलर स्विफ्ट की सकारात्मक समीक्षा की, जिसके साथ उन्होंने चार्ट-टॉपिंग एकल ""डॉन 'में सहयोग किया। 2016 के अंत में t anna लाइव फॉरएवर ”।"	Legit
Celebrity	एलेन डीजेनर्स अब केली रिपा और माइकल स्ट्रहान के बीच में है, अपने शो पर सेगमेंट के बाद	यह एक ज्ञात तथ्य है कि केली रिपा और उनके पूर्व सह-अध्यक्ष, माइकल स्ट्रहान के बीच बुरा खून है, और अब एलेन डीजेनर्स को बीच में पकड़ा गया है।	Fake
Celebrity	चट्टानों पर किम और कान्ये की शादी के रूप में वह ITHOUT शादी की अंगूठी का चित्र है	दोस्तों का कहना है कि किम कार्दशियन और कान्ये एस्ट की शादी खत्म हो गई है।	Fake
Celebrity	रेयान सीक्रेस्ट शायना टेलर ऑन द ब्रिंक ओवर होस्ट ऑफ क्रेजी एनवाईसी लाइफस्टाइल	"अलग-अलग तटों पर रहने से रिश्ते में दरार आ गई है, लेकिन सीक्रेस्ट का कहना है कि उसका दिल एनवाईसी पर अटक गया है। एक मुखबिर का दावा है, ""रयान ने शायना पर इस नई स्थिति को लगभग नीले से बाहर कर दिया, और यह उसके अप्रत्याशित, अंतिम मिनट के मानकों से भी दूर है।"""	Fake
Celebrity	कान इयोन से बचने के लिए कैनेई इस्ट स्किप्ड सेरेना इलियट की एडिंग 'अवेकवर्ड रन' से बचें	हील किम कार्दशियन ने इसे सेरेना इलियट की शादी में शामिल किया, कान्ये स्था ने उसे प्लस नहीं कहा। e को EXCLUSIVE विवरण मिला है कि वह हर कीमत पर Beyoncé के साथ एक अजीब रन-इन से बचना चाहता था।	Fake
Business	ऑटो उत्सर्जन मानकों पर कैलिफोर्निया आश्चर्यजनक रूप से कमजोर	"ट्रम्प के साथ फेस-ऑफ की स्थापना ""कैलिफोर्निया की स्वच्छ-वायु एजेंसी ने शुक्रवार को कारों और ट्रकों के लिए उनके सख्त उत्सर्जन मानकों का पुनर्मूल्यांकन करने के लिए मतदान किया। कैलिफोर्निया एयर रिसोर्स बोर्ड द्वारा किया गया वोट कैलिफोर्निया की पर्यावरण नीति में अभी तक के सबसे निर्भीक संकेत है। राज्यपाल से नीचे कई महापौरों ने राज्य के लोगों के लिए बोलने का वादा किया है। पर्यावरण संबंधी चिंताओं पर श्री ट्रम्प ने कहा कि उत्सर्जन नियमों में ढील से ऑटो विनिर्माण को बढ़ावा देने में मदद मिलेगी। उन्होंने पिछले सप्ताह नियमों को ढीला करने की कसम खाई थी। कड़े मानकों के समर्थन के वर्ष। ”"	Fake
Celebrity	(EXCLUSIVE) Cast डांसिंग द स्टार्स ’पर अशर कास्ट	TheJasmineBRAND.com विशेष रूप से रिपोर्ट करता है, अशर को कथित रूप से डांसिंग इथ द स्टार्स के आगामी सीज़न में लिया गया है। सूत्र बताते हैं कि 38 वर्षीय गायक और अभिनेता एबीसी के हिट डांसिंग प्रतियोगिता के सीजन 24 में शामिल होंगे।	Fake
Celebrity	कीथ अर्बन ईर्ष्यालु: निकोल किडमैन ने स्वीकार किया कि उसने एचबीओ को अपने प्यार के ब्याज के रूप में अलेक्जेंडर स्कार्सगार्ड के सामने पेश किया। सेलेब डर्टी लॉन्ड्री	निकोल किडमैन यह स्पष्ट कर रही हैं कि वह चाहती थीं कि अलेक्जेंडर स्कार्सगार्ड को उनके पति के रूप में 'लिटिल लिटिल लाइज' में कास्ट किया जाए। निकोल नई एचबीओ ड्रामा सीरीज़ में रीज़ itherspoon, Shailene oodley और Lauren Dern के साथ अभिनय कर रही हैं। शो तीन माताओं की कहानी कहता है जो एक त्रासदी के बाद आगे बढ़ने की कोशिश करते हैं जिसने उनके जीवन को लगभग नष्ट कर दिया।	Fake
Celebrity	जेनिफर लॉरेंस ने नग्न छीन लिया और मांग की, कन्या जेन्नर के घर पर पांच मार्टिनियों को पीने के बाद कान्य स्टाइल ने उसे स्टाइल किया था।	जेनिफर लॉरेंस ने क्रिस जेन्नर की अलमारी में नग्न रूप से पांच मार्टिंस गिराए।	Fake
Celebrity	केक पार्टी में जेनिफर एनिस्टन पर सेलेना गोमेज़ ने जमकर मस्ती की	सेलेना गोमेज़ दुनिया के सबसे बड़े घरेलू नामों में से एक हो सकती हैं, लेकिन यहां तक कि वह अपनी पसंदीदा अभिनेत्रियों पर भी फ़िदा हो जाती हैं।	Legit
Celebrity	सेलेना की पाल्स चींटी जस्टिन बीबर बैक टू बी ए एक्स	"जस्टिन बीबर निश्चित रूप से ""सॉरी"" नहीं था, जब सेलेना गोमेज़ ने पॉप स्टार के साथ चीजों को तोड़ दिया, तो ईकंड ने उसे वापस झपट्टा मारा - लेकिन उसके दोस्त थे"	Fake
Sports	"""प्रतिबिंब की अवधि के बाद तेजी से पीछे हटते हुए, विल्फ्रेड ज़हा ने इंग्लिश नेशनल फुटबॉल टीम (जो कि आपके अमेरिकियों के लिए फुटबॉल है) को फिर से शुरू करने का फैसला किया है। शुरू में टीम 'बंधक' रखने के लिए आलोचना की, जबकि उन्होंने अपने देश की राष्ट्रीय टीम में शामिल होने पर बहस की। दोनों, आइवरी कोस्ट, ज़ाहा ने अपने दत्तक राष्ट्र का प्रतिनिधित्व करने के लिए वापस जाने का फैसला किया है। एथलीटों ने निर्णय लिया है कि वे किस राष्ट्र का प्रतिनिधित्व करना चाहते हैं, यह कोई नई बात नहीं है, और ज़ाहा बस हजारों एथलीटों के बीच नवीनतम है, जिसके बारे में कुछ कठिन निर्णय लेना राष्ट्र का प्रतिनिधित्व करने के लिए। ज़हा अंग्रेजी नेशनल फुटबॉल टीम में एक स्वागत योग्य है।"	जबकि कई लोगों का मानना है कि अमेरिकी शिक्षा मानक हाल ही में अधिक चुनौतीपूर्ण और कठोर हो गए हैं, ऐसा विदेशी मुद्रा छात्रों का कहना नहीं है। विदेशी छात्रों ने जो यूएस में अध्ययन किया है, ध्यान दें कि खेल अत्यधिक प्रचुर मात्रा में हैं, फुटबॉल सही तरीके से नहीं खेला जाता है, और कक्षाएं एक मजाक है। विदेशी छात्र टिप्पणी करते हैं कि अमेरिकी छात्र कक्षा में बहुत कम ध्यान देते हैं, और कम प्रयासों के साथ अपने ग्रेड को पार करना आसान था, फिर उन्होंने अपने मूल देशों में उपयोग किया। भाषा अंतराल वाले विदेशी छात्रों ने भी अमेरिकी स्कूलों को आसान पाया।	Fake
