Domain	Topic	News	Label
Technology	याहू 500M खातों से बड़े पैमाने पर डेटा का खुलासा करता है	"लोकप्रिय वेब पोर्टल याहू ने आज कहा कि उसका मानना है कि ""राज्य प्रायोजित अभिनेता"" ने 2014 के अंत में अपने नेटवर्क से कुछ 500 मिलियन उपयोगकर्ता खातों से संबंधित जानकारी चुरा ली।"	Legit
Technology	दाहिने हाथ के उपयोगकर्ताओं के लिए प्रतिबंध	अमेरिकी सरकार यात्रियों को अस्थायी रूप से उन उड़ानों पर प्रतिबंध लगा रही है जो अगले 2 सप्ताह तक चलती हैं। सरकार अस्सी के दशक से वामपंथियों को जल्द से जल्द यात्रियों को एक गेंद फेंककर निर्धारित करेगी। त्वरित पलटा आवश्यक होने के कारण ई व्यक्ति के प्रमुख हाथ को दिखाया और प्रकट किया जाएगा। इस प्रतिबंध का कारण तुरंत स्पष्ट नहीं है और अधिकारी इस पर टिप्पणी नहीं करेंगे। एक दूसरे अधिकारी ने कहा कि केवल एक अस्थायी असुविधा होगी और आशा है कि सभी शामिल रोगी होंगे।	Fake
Technology	नेटफ्लिक्स विज्ञापनों का परीक्षण कर रहा है, और दर्शक इससे नफरत कर रहे हैं	"अधिक राजस्व उत्पन्न करने और मासिक मूल्य कम रखने के लिए, नेटफ्लिक्स अपनी धाराओं में विज्ञापनों को जोड़ने के लिए प्रयोग कर रहा है। नेटफ्लिक्स की प्रवक्ता स्मिता सरन ने कहा कि यह फीचर एबी परीक्षणों के ""सैकड़ों"" में से एक है जो कंपनी हर साल नई सुविधाओं के लिए प्रयास करती है। ""यदि हम इस मार्ग पर जाते हैं, तो हम एक 'स्किप कमर्शियल' बटन को लागू करने की योजना बनाते हैं, जो सक्षम होगा यदि कोई उपयोगकर्ता अतिरिक्त 3 'एड-स्किपिंग शुल्क' का भुगतान करता है। जबकि हम समझते हैं कि हमारे कई दर्शक नेटफ्लिक्स को अभाव के कारण पसंद करते हैं। विज्ञापनों के अनुसार, हमें लगता है कि सामग्री की बढ़ती लागत को दूर करने के लिए यह एक अच्छा विकल्प है।"	Fake
Technology	यह आधिकारिक बर्ट और सेरेम स्ट्रीट की एर्नी शादीशुदा हैं। सुंदर समारोह में उनके कई प्रशंसकों ने भाग लिया था और इसे रिकॉर्ड किया गया था और इसे उन लोगों के लिए ऑनलाइन साझा किया जाना था जो भाग नहीं ले सकते थे। YouTube ने बच्चों के लिए इसे देखने के लिए अनुपयुक्त समझा है, हालांकि यह ऐसे बच्चे हैं जिन्होंने टीवी पर होने के कई वर्षों के दौरान बर्ट और एर्नी से प्यार और स्वीकृति के इन महान उदाहरणों को देखा है। हम सभी उन्हें एक साथ सबसे अच्छे और लंबे खुशहाल जीवन की कामना करते हैं। हम अपने सभी दोस्तों के लिए समान चाहते हैं।	लिवरपूल क्लब को इंग्लैंड में मर्सीसाइड डर्बी के लिए फिलिप कॉटिन्हो और रॉबर्टो फर्मिनो को ब्राजील से बाहर निकालने के लिए एक निजी जेट किराए पर लेना पड़ा। यह जोड़ी स्पष्ट रूप से दक्षिण अमेरिका में किसी प्रकार के हमले में शामिल थी, और अगर ब्राजील में उनके क्लब ने उन्हें देश से बाहर निकालने के लिए कदम नहीं उठाया था, तो उन्हें हिरासत में लिया जा सकता है। फेनवे स्पोर्टिंग ग्रुप, लिवरपूल के उच्च-स्वामित्व वाले मालिक ने, गुप्त रूप से उस उड़ान की व्यवस्था की है जो उसके लड़कों को मुसीबत से और शहर से बाहर, तेजी से बाहर निकालती है। यहाँ जोड़ी को खेल के मैदान पर कड़ी मेहनत करने की इच्छा है	Fake
Technology	कांग्रेस ने आपसे निजता छीनने की योजना बनाई	रिपब्लिकन ने हमेशा सोचा है कि लोगों को बहुत गोपनीयता बरतनी चाहिए थी। गोपनीयता ही उन्हें देश पर अधिकार करने से रोकती है। Verizon, comcast और ATT अब कांग्रेस के मालिक हैं और गुप्त भागीदार हैं। दूरसंचार कंपनियों के पास अब कांग्रेस है और अगर उन्हें आप के बारे में जानकारी मिलती है तो वे आपको मृत्यु शिविरों में डाल सकते हैं। ओबामा प्रशासन के युग में यह संभव नहीं था, लेकिन अब यह गणतंत्र सरकार को नियंत्रित करता है। इस कार्रवाई में डोनाल्ड ट्रम्प द्वारा सुधार किया गया है।	Fake
Technology		टोयोटा कारों के लिए आवाज मान्यता लाने के लिए Microsoft के साथ मिलकर काम करती है	Legit
Technology	कैलिफोर्निया के मोटर वाहन विभाग ने स्वचालित कारों पर नकेल कस दी।	"हाल ही में स्वचालित दुर्घटनाओं में वृद्धि के बाद कैलिफोर्निया DMV स्वचालित चालक कारों के उपयोगकर्ताओं के लिए नए शुल्क और सेवा शुल्क जोड़ रहा है। इन आरोपों का उद्देश्य स्वचालित वाहन दुर्घटनाग्रस्त पीड़ितों के परिवारों की मदद करना और स्वचालित चोट के मामलों से मुकदमेबाजी के कारण राज्य द्वारा की गई कानूनी फीस का वित्तपोषण करना है। व्यक्तिगत जवाबदेही की कमी के कारण स्थानीय सांसदों के लिए भ्रम की स्थिति पैदा हो गई है, जब यह भयावह सवाल है, ""हम किस पर मुकदमा करते हैं?"""	Fake
Technology	नासा ने मंगल पर तरल पानी पाया	"मंगल ग्रह पर तरल पानी की खोज हो सकती है। मार्स ग्लोबल सर्वेयर अंतरिक्ष यान के प्रमुख जांचकर्ता माइकल मालिन ने कहा कि उन्हें हाल की छवियों के आधार पर तरल पानी के छोटे पूल मिले हैं। ""यह नासा के लिए एक अविश्वसनीय छलांग है। हम आखिरकार दूसरे ग्रह पर जीवन की पवित्र कब्र पा सकते हैं।"" मालिन और उनके सहयोगी केन एडजेट नासा डॉट कॉम पर एक आधिकारिक बयान लाइव कर रहे हैं, जब सभी सूचनाओं की समीक्षा और अनुमोदन हो जाएगा। एडजेट ने टिप्पणी की, ""यह साबित कर सकता है कि हमारे सौर मंडल में कहीं और जीवन संभव है।"" हमारे कर्मचारी इस स्मारकीय खोज की संभावना के बारे में बहुत उत्साहित हैं और यह उपलब्ध होते ही अधिक जानकारी प्रकाशित करेगा।"	Fake
Technology	_Impossible फूड्स प्रयोगशाला में विकसित बर्गर के उत्पादन को प्रभावित करने के लिए	अपने दांतों को इम्पॉसिबल फूड्स के प्रयोगशाला में उगने वाले मांस रहित हैमबर्गर में से एक में डुबोना आसान नहीं है। आखिरकार, आप उन्हें केवल आठ अमेरिकी रेस्तरां में प्राप्त कर सकते हैं।	Legit
Technology	YouTube Gaffe, ATT, Verizon के बाद Google अपने अधिकांश विज्ञापन खींच सकता है	उनके विज्ञापन YouTube पर चरमपंथी सामग्री के बगल में आने के बाद, दूरसंचार कंपनियों ATT और Verizon ने कहा कि वे अपने विज्ञापनों को वीडियो साइट से खींचने जा रहे हैं। लेकिन नतीजा सिर्फ यूट्यूब से आगे बढ़ सकता है।	Legit
Technology	YouTube AI के साथ ध्वनि प्रभाव कैप्शन को स्वचालित करता है	"YouTube ने अपने अरबों वीडियो को बहरे और सुनने में कठिन बनाने के प्रयास में आठ वर्षों के लिए स्वचालित रूप से कैप्शन भाषण का उपयोग किया है। हालांकि, यह सुविधा पहली बार में काफी कठिन थी, लेकिन समय-समय पर इसमें सुधार हुआ, जिससे ""मानव प्रतिलेखन त्रुटि दर के करीब और करीब"" हो गया, Google ने अपने डेवलपर्स ब्लॉग में कहा। चूंकि भाषण ऑडियो चित्र का सिर्फ एक हिस्सा है, हालांकि, YouTube ने पहली बार स्वचालित ध्वनि प्रभाव कैप्शनिंग लॉन्च किया है।"	Legit
Technology	फोन डिवाइस 98% सटीकता, अध्ययन शो के साथ पुरुष प्रजनन क्षमता का परीक्षण करता है	एक नया स्मार्टफोन लगाव एक आदमी के वीर्य का मूल्यांकन कर सकता है और 98% सटीकता के साथ उसकी प्रजनन क्षमता का स्तर निर्धारित कर सकता है, एक नया अध्ययन दिखाया गया है।	Legit
Technology	इंस्टाग्राम फ्यूचरिस्टिक प्रमाणीकरण, चेहरे की पहचान और स्पर्श डीएनए को जोड़ता है	इंस्टाग्राम ने कुछ फ्यूचरिस्टिक फीचर्स को शामिल किया है जिससे हैकर्स अकाउंट को एक्सेस करने में सक्षम हो सकें। अब प्रत्येक उपयोगकर्ता किसी पुराने या मौजूदा खाते तक पहुंच को पुनः प्राप्त करने के लिए एक नया खाता खोलने के लिए पासपोर्ट फोटो के साथ इंस्टाग्राम पर डीएनए जमा करता है। Twitter, Facebook और Google निकट भविष्य में समान सुरक्षा प्रोटोकॉल जोड़ेंगे।	Fake
Technology	नई इंटेलिजेंस से पता चलता है कि आईएसआईएस लैपटॉप बैटरियों को धमाके से उड़ा देता है	"मंगलवार को, यूएस और ब्रिटिश खुफिया ने खुफिया जानकारी का हवाला दिया कि आईएसआईएस रंगरूटों को विस्फोटक ट्रिगर के रूप में उपकरणों की बैटरी का उपयोग करते हुए विस्फोटक उपकरणों में लैपटॉप कंप्यूटर और टैबलेट को रिग करने के लिए प्रशिक्षित किया गया है। नया विस्फोटक प्रमुख हवाई अड्डों पर सुरक्षा सावधानी बरतने के लिए अवांछनीय है। खुफिया इंगित करता है कि विस्फोटक उपकरणों को उड़ान में मैन्युअल रूप से सक्रिय किया जाना चाहिए। हवाई यात्रियों के लिए इस खतरे का हवाला देते हुए, अमेरिका और ब्रिटिश अधिकारियों ने मंगलवार को सभी देशों से उड़ानों पर सामान ले जाने से लेकर लैपटॉप और टैबलेट जैसे इलेक्ट्रॉनिक उपकरणों पर प्रतिबंध लगाने की घोषणा की। राष्ट्रपति डोनाल्ड ट्रम्प ने कहा, ""प्रतिबंध तब तक रहेगा जब तक हम सामान का सही तरीके से पता नहीं लगा लेते।"""	Fake
Technology	अमेजन का एलेक्सा प्राइम नाउ को अपनी वॉयस शॉपिंग से जोड़ता है	टॉयलेट पेपर से बाहर भागना फिर कभी नहीं होगा।	Legit
Technology	वेल्स फ़ार्गो ने आपके पैसे पर नियंत्रण पाने की कोशिश की - वेल्स फ़ार्गो ने उपभोक्ता के खर्च को नियंत्रित करने के लिए इसे खेलने की साजिश में शामिल करना शुरू कर दिया है। सोमवार को, भौतिक मुद्रा का उपयोग करने वाले लोगों की मात्रा को कम करने के उद्देश्य से एक कार्यक्रम शुरू किया गया। यह मजबूर करके कि ग्राहक केवल डिजिटल मुद्रा का उपयोग करें बैंक को उम्मीद है कि पैसा कब और कहां खर्च किया जा सकता है। पारंपरिक भौतिक मुद्रा के विपरीत, लेनदेन को डिजिटल रूप से धन रखने वाले बैंक से प्राधिकरण की आवश्यकता होती है। इस प्रकार आपके पैसे खर्च किए जा सकते हैं या नहीं और बैंक का क्या फैसला होता है। लेकिन यह केवल वेल्स फारगो इस दिशा में आगे नहीं बढ़ रहा है। अमेरिकी सरकार लंबे समय से इस दिशा में कदम बढ़ा रही है। ऐसा करने से, सरकार को आबादी का अधिक लाभ उठाने की उम्मीद है। यह कोई रहस्य नहीं है कि पुलिस विभाग बिना किसी प्रकार की प्रक्रिया के बैंक खातों और धन को जब्त कर रहे हैं। लेकिन अगर सभी मुद्रा को डिजिटल कर दिया गया, तो सरकार न केवल आपके पास हर बार जब्त करने में सक्षम होगी, बल्कि वे आपको किसी भी तरह से अधिक पैसा कमाने से रोक पाएंगे। सरकार अनिवार्य रूप से एक नागरिक पर सभी को व्यापार में भाग लेने से रोककर मनमाने ढंग से मौत की सजा देने की क्षमता हासिल करेगी। वेल्स फ़ार्गो इससे लाभ पाने के लिए खड़ा है क्योंकि यदि सभी पैसे डिजिटल हैं, तो सभी पैसे बैंक से संबंधित होने चाहिए। यह एक अधिक सत्तावादी अमेरिकी की ओर पहला कदम है।	लाखों लोगों को टेलीविजन और अन्य मीडिया प्रारूपों का आनंद लेने में मदद करने के लिए सीसी नियम प्रौद्योगिकी का उपयोग करते हैं। Google की मशीन-लर्निंग तकनीक के लिए धन्यवाद, कैदी इन तकनीकों का उपयोग करने में सक्षम होंगे .. YouTube ने भाषण-से-पाठ सॉफ़्टवेयर का उपयोग किया है जो पूरे देश में कई जेलों में उपयोग किया जाएगा। श्रवण बाधित कैदी सीसी प्रौद्योगिकियों को लागू करने के बारे में सुनकर उत्साहित हैं, लेकिन कई करदाता इस विचार के खिलाफ हैं।	Fake
Technology	वेल्स फ़ार्गो ने डिजिटल पुश में पूरे अमेरिका में कार्डलेस एटीएम की शुरुआत की	सोमवार से शुरू, वेल्स फ़ार्गो सह जमाकर्ता किसी भी ब्रांडेड एटीएम में स्मार्टफोन का उपयोग करके पैसे निकाल सकते हैं, अमेरिकी ऋणदाताओं का नवीनतम संकेत पारंपरिक ईंट-और-मोर्टार बैंकिंग से दूर जा रहा है।	Legit
Technology	ध्वनि प्रभाव कैप्शन पर YouTube की शून्य प्रतिशत त्रुटि दर	15 वर्षों से, YouTube ने श्रवण बाधित के लिए ऑटो-कैप्शन भाषण के लिए एल्गोरिदम का उपयोग किया है। Google डेवलपर्स के अनुसार, कैप्शनिंग शुरू से सुचारू रूप से चला है, और हमेशा शून्य प्रतिशत त्रुटि दर रही है। Youtube ने कई वर्षों तक, ध्वनि प्रभाव कैप्शनिंग भी प्रदान किया है। यह एक YouTube वीडियो पर तालियां, संगीत, हँसी, गुनगुना, छींकने और किसी भी अन्य ध्वनि जैसी आवाज़ों को बाहर निकाल सकता है।	Fake
Technology	नासा परीक्षण भविष्य के मंगल मिशन के लिए रॉकेट इंजन का परीक्षण करता है	नासा ने रॉकेट के उस हिस्से का परीक्षण किया जो संभवतः 23 मार्च को मिसिसिपी के स्टेनिस स्पेस सेंटर में मनुष्यों को ले जाएगा। इंजन भविष्य के गहरे अंतरिक्ष मिशनों पर एजेंसी के नए स्पेस लॉन्च सिस्टम (एसएलएस) रॉकेट को बिजली देगा।	Legit
Technology	Google मैप्स आपके दोस्तों को वास्तव में बता सकते हैं कि आप कहां हैं	यदि आपने कभी सेंट्रल पार्क या गोल्डन गेट पार्क जैसे बड़े विस्तार में दोस्तों के साथ मिलने की कोशिश की है, तो आप जानते हैं कि यह सटीक जगह खोजने के लिए एक दर्द हो सकता है जहां वे बाहर लटक रहे हैं।	Legit
Technology	ओबामा एरा से इंटरनेट गोपनीयता नियमों को तोड़ने के लिए कांग्रेस की चाल	वॉशिंगटन - ओबामा प्रशासन के दौरान बनाए गए दूरसंचार और प्रौद्योगिकी नियमों के खिलाफ पहली निर्णायक हड़ताल में उपभोक्ताओं के लिए रिपब्लिकन सीनेटरों ने ऐतिहासिक इंटरनेट गोपनीयता सुरक्षा को खत्म करने के लिए गुरुवार को स्थानांतरित कर दिया, और आगे की डेरेग्यूलेशन का एक अग्रदूत।	Legit
Technology	दुनिया में सबसे पुराना वेस्पा कार क्रैश में शामिल था	"आपको याद हो सकता है कि क्लासिक वेस्पा कार जैसे कि रोम में चारों ओर एक ऑड्रे हेपबर्न चला गया हो। शनिवार को सबसे पुराना शेष वेस्पा, जो कलेक्टर जॉन ग्रिम्स के हाथों में था, एक दुर्घटना में शामिल था, जबकि मालिक कार का रखरखाव रन बना रहा था। । हां, क्लासिक कार को इन सभी वर्षों में चलने वाली परिस्थितियों में बनाए रखा गया है। सीरियल नंबर 1003 के साथ पियाजियो की ""ओ सीरीज़"" के स्कूटर को एक प्रकार का मोटर चालक ने टक्कर मार दी थी, जिससे क्लासिक कार के लंबे जीवन का अंत हो गया।"	Fake
Technology	नेपाल के नागरिकों में जीपीएस ट्रैकर लगाए जाएंगे	नेपाल माउंट एवरेस्ट क्षेत्र के आसपास रहने वाले सभी नागरिकों के दाहिने हाथ में जीपीएस ट्रैकर्स का आरोपण करेगा। एक अधिकारी ने सोमवार सुबह कहा कि एवरेस्ट पर चढ़ने वाले पर्यटकों की लोकप्रियता के साथ, यह चिंतित है कि स्थानीय लोग इन पर्यटकों का अपहरण या लूटने का प्रयास करेंगे। यह न केवल पर्यटकों की सुरक्षा के लिए बल्कि स्वयं नागरिकों की सुरक्षा के लिए नागरिकों पर नज़र रखने के प्रयास में पहला कदम है। वे अगले 2 वर्षों में इस नई नीति को लागू करेंगे और जो भी गिरावट आएगी उसे देश छोड़ने के लिए कहा जाएगा।	Fake
Technology	क्रैश के तीन दिन बाद उबर सेल्फ ड्राइविंग कार टेस्ट शुरू	उबर टेक्नोलॉजीज इंक की सेल्फ-ड्राइविंग कारें सोमवार को सार्वजनिक सड़कों पर वापस आ गईं, एरिजोना में एक दुर्घटना के तीन दिन बाद कंपनी के परीक्षण कार्यक्रम को रोक दिया गया।	Legit
Technology	दुनिया के 'गो' चैंपियन पर एक Google कंप्यूटर विजयी हुआ	दुनिया के सबसे जटिल बोर्ड गेम के लंबे समय तक राज करने वाले वैश्विक चैंपियन ली से-डोल पर शनिवार को एक Google कंप्यूटर ने अपनी लगातार तीसरी जीत दर्ज की। यह जीत मशीन को पांच सर्वश्रेष्ठ श्रृंखलाओं में स्पष्ट विजेता बनाती है।	Legit
Technology	सौर ऊर्जा से संचालित 'त्वचा' प्रोस्थेटिक्स को और अधिक वास्तविक बना सकती है	बहुत से लोग धूप से बाहर रहने की कोशिश करते हैं। लेकिन अगर एक नए प्रकार की सौर ऊर्जा चालित इलेक्ट्रॉनिक त्वचा प्रोस्थेटिक्स पर अपना रास्ता बनाती है, तो पहनने वाले निश्चित रूप से उन किरणों को अपने अंगों पर चमकाना चाहेंगे।	Legit
Technology	नासा ने मंगल ग्रह पर पानी ढूंढा	एक गंभीर खोज में, नासा के खगोलविदों ने आज घोषणा की कि उन्हें इस बात के पुख्ता सबूत मिले हैं कि मंगल की सतह पर पानी बहता है। खोज से यह अधिक संभावना है कि जीवन अस्तित्व में हो सकता है या ग्रह पर मौजूद हो सकता है।	Legit
Technology	फॉसिल कॉनस स्मार्टवॉच ट्रेंड खत्म हो गया है	"फॉसिल ग्रुप अपनी स्मार्टवॉच लाइन में हार मान रहा है। कंपनी ने पहले 300 से अधिक नए स्मार्टवॉच जारी किए, जिसने अपने खुदरा दुकानों में बिक्री की कमी पैदा की। इतने सारे विकल्पों के साथ, ग्राहकों ने अमेज़ॅन पर खरीदारी करने के बजाय कई ऐसे जीवाश्म स्थानों से बाहर चला गया जो एक गैर-स्मार्ट घड़ी के लिए खरीदारी करते हैं जो लागत के एक अंश पर अधिक सटीक रूप से समय रखता है। स्मार्टवॉच की इन नई लाइनों के खराब प्रदर्शन के बारे में पूछे जाने पर, फॉसिल के एक प्रवक्ता ने जवाब दिया, ""व्यापक बाजार अनुसंधान को पूरा करने पर, हमें यह पता चला है कि 2017 में 300 नई स्मार्टवॉच को जारी करना संभवत: 297 बहुत अधिक था।"" स्मार्टवॉच की खरीद में डीजल, एम्पोरियो अरमानी, फॉसिल, माइकल कोर्स और मिसफिट जैसे ब्रांड मंदी से प्रभावित थे। सभी घड़ियों ने नया Android Wear 2.0 ऑपरेटिंग सिस्टम चलाया, और एक स्नैपड्रैगन वेयर 2100 चिप द्वारा संचालित किया गया था। उच्च-रिज़ॉल्यूशन वाले फुल-एएमओएलईडी डिस्प्ले के साथ भी, ग्राहकों ने उपकरणों को रखने के लिए कम जटिल समय का विकल्प चुना।"	Fake
Technology	5 साल से कम उम्र के बच्चों को कहते हैं Apple	एप्पल एक दिन में एक सेब के लिए प्रतिबद्ध है डॉक्टर को दूर रखता है। कंपनी ने पांच साल से कम उम्र के हर अमेरिकी बच्चे को आधी कीमत पर आईफोन खरीदने के लिए प्रतिबद्ध किया है। कंपनी एक ऐप स्थापित करेगी जो बच्चों को अपने शिक्षक को सचेत करने की अनुमति देती है जब वे अच्छी तरह से महसूस नहीं कर रहे होते हैं या उन्हें बाथरूम का उपयोग करने की आवश्यकता होती है, यह ऐप उन्हें बिना हाथ उठाए शिक्षक से संपर्क करने की अनुमति देता है। जब आप पॉटी में जाना चाहते हैं, तो अपने आप पर ध्यान आकर्षित करने की शर्मिंदगी अतीत की बात है, और सेब इस तरह से आगे बढ़ रहा है। फ्यूचरसोर्स कंसल्टिंग, एक शोध कंपनी ने इस विचार का समर्थन किया है कि उसने पूरे अमेरिका में 35,000 iPhone और Apple MacOS ऑपरेटिंग सिस्टम पुराने साल के लिए दान करना चाहा है।	Fake
Technology	अमेज़न का एलेक्सा प्रीमेप्टिव शॉपिंग डेटा को यह जानने के लिए जोड़ता है कि आप क्या चाहते हैं	अमेज़ॅन पर व्यापक शोध और डेटा संग्रह के वर्षों के बाद, उनके एआई विभाग ने अब लाखों अमेरिकियों के मानकीकृत खरीदारी रुझानों का उपयोग करते हुए पूर्व मान्यता खरीदारी सॉफ्टवेयर विकसित किया है, अमेज़ॅन की नई सेवा आपकी आवश्यकताओं की भविष्यवाणी करेगी, और समय पर डिलीवरी खुद के ऑर्डर देने के pesky कार्य से बचने के लिए। उत्पादों। टॉयलेट टिशू से बाहर निकलना अतीत की समस्या होगी, बस यात्रा करने से पहले पैकेज की जांच अवश्य कर लें। अमेज़न के गृहनगर सिनसिनाटी में, ओहियो ड्रोन जल्द ही PAP (Precognitive Automated Purchase) की एक नई लहर में लुढ़क जाएंगे, न केवल उस समय की भविष्यवाणी करते हुए, जिसे आपको उत्पादों की आवश्यकता होगी, बल्कि उन्हें वितरित करने के लिए ड्रोन का भी उपयोग करना होगा।	Fake
Technology	मशीन लर्निंग विकलांग लोगों की मदद करने के नए तरीके खोलता है	सीसी नियमों के लिए टीवी स्टेशनों को बंद कैप्शन प्रदान करने की आवश्यकता होती है जो भाषण, ध्वनि प्रभाव, और दर्शकों की प्रतिक्रिया जैसे हंसी से बहरे और सुनने वालों की कड़ी मेहनत को व्यक्त करते हैं। YouTube उन नियमों के अधीन नहीं है, लेकिन Google की मशीन-लर्निंग तकनीक के लिए धन्यवाद, यह अब इसी तरह की सहायता प्रदान करता है।	Legit
