Domain	Topic	News	Label
Celebrity	बियॉन्से के गोद भराई के अंदर	जैसे आपको पता नहीं था कि बियॉन्से इसे बंद करने जा रहा था, जब यह उसके बच्चे को स्नान करने के लिए आया था।	Legit
Celebrity	प्रिंस - द ड्रग ओवरडोज़ के पीछे की सच्चाई	"द एनक्वायरर की रिपोर्ट के अनुसार, प्रिंस को एचआईवी का पता चला था, जो वायरस एड्स का कारण बनता है, 1990 के दशक में। सूत्रों ने कहा कि यहोवा की आस्था ने उसके विश्वास के कारण दवाओं के साथ घातक बीमारी से लड़ने के लिए नहीं चुना, ""भगवान मुझे बचाएगा"" छह महीने पहले, उन्हें डॉक्टरों द्वारा बताया गया था कि उन्हें पूर्ण विकसित एड्स था और जीने के लिए सिर्फ छह महीने थे, सूत्रों ने कहा। ""एनकवायरर ने एक अंदरूनी सूत्र ने बताया,"" वह दर्द को नहीं ले सकता था जो बीमारी उसके अंतिम चरण में पैदा कर रही थी। ""और वह केवल धीरे-धीरे बर्बाद नहीं करना चाहता था"""	Fake
Celebrity	हॉलीवुड में शगुन पर ब्लेक लाइवली, निर्देशन और संभावित 'गॉसिप गर्ल' रीयूनियन	"वैराइटी की शक्ति शगुन सम्मान में से एक के रूप में, ब्लेक लाइवली चाइल्ड रेस्क्यू गठबंधन के समर्थन में शुक्रवार को दोपहर के भोजन में भाग लेंगे। इस हफ्ते के अंक के लिए, अभिनेत्री ने हॉलीवुड में महिलाओं के बारे में बात की, ""गॉसिप गर्ल"" के लिए न्यूयॉर्क में शूटिंग की और एक भूमिका में क्या देखा।"	Legit
Celebrity	निकोल किडमैन अंत में बोटॉक्स के लिए स्वीकार करता है	जहां तक हम बता सकते हैं, बोटॉक्स सेलिब्रिटी दोषी सुखों की सूची में सबसे ऊपर है: हर कोई इसे करता है, लेकिन कोई भी इसके बारे में बात नहीं करता है। सिवाय निकोल किडमैन के, जो है।	Legit
Celebrity	टॉम क्रूज ने अजीब तरह से बेटी सूरी के बारे में सवाल उठाया	टॉम क्रूज़ ने कल रात मम्मी के प्रीमियर पर बेटी सूरी के बारे में विनम्रता से एक सवाल का जवाब दिया, लेकिन इस जवाब के बारे में विस्तार से बताने के लिए वह सहज नहीं दिखे।	Legit
Celebrity	हाँ, किम कार्दशियन और कान्य स्थापन एक साइनअप पर हस्ताक्षर कर रहे हैं, लेकिन लगता है कि यह अधिक है	तथ्य यह है कि किम कार्दशियन और कान्ये ने एक पूर्व-समझौता समझौते पर हस्ताक्षर करने की योजना बनाई है, शायद बहुतों के लिए आश्चर्य की बात नहीं होगी, लेकिन हाल ही में दावा किया गया है कि कौन अधिक योग्य होगा।	Legit
Celebrity	कैटिलिन जेनर: उसके चारों ओर झूठी अफवाहें, उसके तनावपूर्ण पारिवारिक संबंध और उसके स्पष्ट संस्मरण यहाँ पर पढ़ें -	रडारऑनलाइन ने कैटिलिन के बारे में एक कहानी प्रकाशित की जिसमें दावा किया गया था कि ट्रांसजेंडर रियलिटी टीवी स्टार और पूर्व डिकैथलेट अपनी कामुकता का पता लगाने के लिए ऑनलाइन जा रहे हैं और कई गुप्त 'साइबर हुकअप्स' का आनंद ले रहे हैं। कहानी में the हुकअप ’की परिभाषा स्पष्ट नहीं की गई है। लेकिन रिपोर्ट में कहा गया है कि ग्राहकों के साथ किसी भी ऑफ़लाइन बातचीत के बिना कैटलिन जेनर ऑनलाइन रोमांस में हैं। टैब्लॉइड ने एक अंदरूनी सूत्र के हवाले से कहा है:	Legit
Celebrity	एक्वामन अभिनेत्रियों निकोल किडमैन और एम्बर हर्ड ने डीसी फिल्म के सेट पर झगड़ा किया?	जेम्स ने पिछले महीने ऑस्ट्रेलिया में एक्वामैन के लिए फिल्मांकन शुरू किया था। हाइल जेसन मोमोआ और मेरा अभिनेत्री एम्बर हर्ड ने पहले ही एक साथ अपना पहला दृश्य शूट किया है, रानी एटलाना अभिनेत्री निकोल किडमैन कुछ दिनों पहले पहुंची थी। उसके उतरने के बाद, सेट पर कथित तौर पर झगड़े हुए हैं।	Fake
Celebrity	चेल्सी हैंडलर सोचता है कि 'यह पागल है' लोगों को लगता है कि जेनिफर एनिस्टन को एंजेलीना जोली और ब्रैड पिट के बीच टोपी के बारे में परवाह है	कम से कम चेल्सी हैंडलर और बेस्टी जेनिफर एनिस्टन के लिए हॉलीवुड में अफवाहों का मुकाबला करने की बात आती है, तो हँसी सबसे अच्छी दवा है।	Legit
Celebrity	चेल्सी हैंडलर बेन एफ्लेक के बारे में कहने के लिए कुछ भी अच्छा नहीं है (EXCLUSIVE)	Hoes on bros जाहिर तौर पर, कॉमेडियन चेल्सी हैंडलर उस मंत्र को दिल से लगा लेती है क्योंकि वह अपने सबसे अच्छे दोस्त, जेनिफर गार्नर के पूर्व, बेन एफ्लेक में आंसू बहाने के लिए तैयार है। 42-वर्षीय बेन / जेन विभाजित में 100 प्रतिशत टीमजेन है - और ईमानदारी से, क्या आप उसे दोष दे सकते हैं? टच में अर्गो स्टार के लिए चेल्सी के पास वास्तव में क्या है, इस पर अनन्य स्कूप है।	Fake
Celebrity	ऑस्कर: मेल गिब्सन, केसी एफ्लेक और हॉलीवुड की स्लाइडिंग स्केल ऑफ मॉरल पनिशमेंट	"एस्टा ला में लैंडमार्क थियेटरों के पुरुषों का टॉयलेट उतना ही अच्छा है जितना कि ऑस्कर मतदाताओं की सच्ची भावनाओं को समझने के लिए। कुछ शनिवार को हक्सॉ रिज के एक प्रदर्शन के बाद, मैंने खुद को दो सज्जनों के बगल में हाथ धोते हुए पाया - दोनों लगभग 63 वर्ष के थे, अकादमी के सदस्यों की औसत आयु, कुंग फू पांडा 2 टोपी (एक तरह की टोपी) पहने हुए एक बड़ा आदमी तब तक नहीं पहनता जब तक कि उसने फिल्म पर काम नहीं किया) यह चर्चा करते हुए कि उन्होंने अभी क्या देखा था। ""उस आदमी को पसंद नहीं करना चाहता था, लेकिन ..."", पहले आदमी ने कहा, पीछे चल रहा है। ""लेकिन मेल निर्देशित कर सकते हैं,"" दोस्त ने समाप्त कर दिया।"	Legit
Celebrity	'डी टीएस' के झगड़े की अफवाहों के बीच वैनेसा लाची ने चुप्पी तोड़ी	यह डांसिंग जोड़ी उनकी लय को खोजने की कोशिश कर रही है।	Legit
Celebrity	जॉर्ज क्लूनी का 220 एम का संपादन आपदा - प्रेनुप फुड, अतिथि सूची फ़्लब प्लानर छोड़ो	मंगेतर अमल अलामुद्दीन के लिए जॉर्ज क्लूनी की आगामी नृशंस तबाही हो रही है - एक दंपति दंपति पर बहस कर रहा है, एक अतिथि सूची के झगड़े के बारे में चिंता करता है और उनके वेडिंग प्लानर छोड़ने के बारे में सोचते हैं - और युगल भी इसे नीचे नहीं कर सकते हैं।	Fake
Celebrity	किम कार्दशियन ने अपने सरोगेट से बात की	वह सरोगेट के माध्यम से अपने तीसरे बच्चे की उम्मीद कर रही है।	Fake
Celebrity	जेनेट जैक्सन की सीक्रेट प्लास्टिक सर्जरी	जेनेट जैक्सन लंबी बांहों और दस्ताने के नीचे अपनी मुरझाई हुई बूढ़ी महिला के हाथों को छिपाते हुए थक गई है - इसलिए अब वह उन्हें एक मेकओवर दे रही है	Fake
Celebrity	नए पिता रयान गोस्लिंग ने सिगरेट पर कश लगाया क्योंकि उन्होंने नई फिल्म द नाइस गाईस की फिल्में कीं	रायन गोस्लिंग ने कल अटलांटा में अपनी नई फिल्म 'द नाइस गाईज़' के सेट पर [AKM-GSI]	Legit
Celebrity	सोशल मीडिया ने सेरेना इलियट के संपादन में किम कार्दशियन को नो-फोन नियम की अनदेखी करने के लिए उकसाया	एक अंदरूनी सूत्र ने हमें बताया कि एक दाई ने रियलिटी टीवी स्टार का अनुसरण किया ताकि यह सुनिश्चित हो सके कि वह नियमों का सम्मान करती है। सेरेना इलियट और एलेक्सिस ओहानियन की शादी निश्चित रूप से याद रखने वाली थी, और किम कार्दशियन भी थीं। लेकिन जैसा कि हमने सीखा है, कीपिंग अप विद द कार्दशियन सेलेब को सोशल मीडिया से बहुत लंबे समय तक दूर रहने में परेशानी होती है।	Fake
Celebrity	एमी पर उसके एलेक्जेंडर स्कार्सगार्ड चुंबन पर एक टिप्पणी के माध्यम से निकोल किडमैन Charmingly bungles	"आह, निकोल किडमैन और कीथ अर्बन। वह, एक ऑस्ट्रेलियाई फिल्म स्थिरता ने एक बार हॉलीवुड के प्रमुख व्यक्ति से शादी की। वह, नैशविले दिल के साथ एक ऑस्ट्रेलियाई देश के गायक। साथ में वे एक द्वि-तटीय, द्वि-देश, द्वि-महाद्वीप शक्ति युगल हैं। आगे बढ़ें, उन्हें किसी भी रेड कार्पेट पर एक साथ चलते हुए देखें और बिना रुके रहने की कोशिश करें। वे दो आकर्षण कारखानों जो विशिष्ट बाल विकल्प बनाने के लिए आप कोई मौका नहीं के कारण है कि जब वह होठों पर उसकी बिजली बिग लिटिल झूठ भूमिका के लिए सर्वश्रेष्ठ अभिनेत्री जीता है, और चूमा अपने टीवी पति, बहुत लंबा एलेक्जेंडर स्कार्सगार्ड, जबकि उसकी वास्तविक पति देखा कि है प्यार से, हर कोई, ""टोपी की तरह था? है ना? होठो पर?"""	Legit
Celebrity	ए.टी.सी.	"""मैं सिर्फ एक बच्चे को दुनिया में सबसे बड़ा उपहार होने पर विचार करता हूं,"" डोनाल्ड ट्रम्प की पूर्व पत्नी एक नृत्य में सितारों की पूर्वावलोकन क्लिप के साथ विशेष रूप से कहती है। ""हर एक पल, अच्छा, चुनौतीपूर्ण, हर्षित, दर्दनाक, यह सब बहुत महत्वपूर्ण है।"""	Legit
Celebrity	'फिफ्टी शेड्स डार्कर' अपडेट: जेमी डॉर्नन, डकोटा जॉनसन सेट पर झगड़े के बाद अलग हो गए; फिल्म की रिलीज में देरी?	पचास सदस्य शेड्स डार्कर अब कलाकारों के सदस्यों जेमी डॉर्नन और डकोटा जॉनसन के बीच कथित झगड़े के कारण परेशानी में पड़ सकते हैं।	Fake
Celebrity		काइली 'फ्यूमिंग' ओवर 'कोपेकैट' सिस्टर किम का परफ्यूम लॉन्च	Fake
Celebrity	क्या मैडोना चींटी सैन्य स्कूल में विद्रोही रोक्को भेजने के लिए?	मडोना के बेटे रोक्को ने अपने पिता के घर के लिए जो कारण बताया वह स्पष्ट हो रहा है। ऐसा लगता है कि मैडोना घर पर थोड़ा अधिक सख्त है, जिसकी कोई कल्पना नहीं करेगा, और वह बेटे रोक्को को सैन्य स्कूल भेजना चाहती है। 15 वर्षीय रोक्को रिची जाना नहीं चाहता है, और मैडोना के साथ दौरे पर, वह अपने पिता के साथ रहने के लिए भाग गया।	Fake
Celebrity	टायगा ने काइली जेनर ब्रेकअप के बारे में खुलासा किया	बिग बॉय टीवी के साथ एक नए साक्षात्कार में, टायगा-काइली जेनर के साथ अपने विभाजन से एक महीने पहले, युगल के निधन के कारण के बारे में नई जानकारी सामने आई।	Legit
Celebrity	ट्रामाटिक पेरिस रॉबरी के बाद ज्वैलरी के लिए किम कार्दशियन	भले ही यह तब से थोड़ी देर हो चुकी है और हम सभी को लगता है कि रियलिटी टीवी स्टार बहुत बेहतर था, ऐसा लगता है कि पेरिस डकैती की भयावहता अभी भी किम कार्दशियन के दिमाग में है।	Fake
Celebrity	क्रिश जेनर को कार्दशियन की भावी पीढ़ियों के लिए चिंतित है	क्रिश जेनर, छह की माँ और छह से अधिक दादी, एक व्यस्त मैट्रिच है। 2007 में उसके परिवार के रियलिटी शो की शुरुआत के बाद से, यह स्पष्ट है कि वह एक नजर रियलिटी-टीवी सर्कस पर प्रशिक्षित कर रही है और दूसरी यह कि सर्कस उसके परिवार को कैसे प्रभावित करता है। हॉलीवुड रिपोर्टर के साथ एक नए रियलिटी-टीवी राउंडटेबल के दौरान, जेनर ने कहा कि वह इस बात की चिंता करती है कि उसके छह पोते परिवार के व्यवसाय से कैसे प्रभावित होंगे।	Legit
Celebrity	जस्टिन बीबर ने पीक इथ कान्य एस्ट में 'टेलर स्विफ्ट हैट अप' लिखा है	"अभी तक यह सुनिश्चित नहीं है कि इसका क्या मतलब है, लेकिन मंगलवार की सुबह (अगस्त 2) जस्टिन बीबर ने 85,000 से अधिक टिप्पणियों में केवल छह घंटे के लिए राउंड में खुद को स्नैप करने के लिए जॉन लेनन-शैली के धूप का चश्मा का सामना किया, जिसमें डेन के अलावा कोई नहीं था लेकिन यह कैप्शन है जिसमें इंटरनेट का अनुमान लगाया गया है: ""टेलर स्विफ्ट व्हाट्स अप,"" बीबर ने लिखा।"	Legit
Celebrity	'सेकेंड एक्ट' कास्ट स्टार्स मिलो वेन्टिमिग्लिया जेनिफर लोपेज कोई भी उनके भावनाओं को नियंत्रित नहीं कर सकता है	अब तक के सबसे हॉट फिल्मी जोड़ों में से एक के लिए तैयार हो जाइए ... और यह बहुत अप्रत्याशित है, टीवी हार्टथ्रोब मिलो मिलोन्तिगलिया ने जेनिफर लोपेज की आने वाली रोमांटिक कॉमेडी, दूसरा एक्ट पर साइन किया है, और ऐसा लगता है कि हम कुछ चिंगारी देखने जा रहे हैं उनके बीच उड़ो। वेरो के अनुसार, नई फिल्म में जे। लो के बॉयफ्रेंड की भूमिका में मिलानो वेन्टिमिग्लिया निभाएंगे, और कास्टिंग की खबर से दोनों सितारों के प्रशंसक हिल गए।	Legit
Celebrity	केविन हार्ट ने इफिको पैरिश को माफी के लिए कहा, 250000 पुश गिफ्ट	"केविन हार्ट खुद से कह रहा है - 250,000 उपहार की तरह ""मैं आपको धोखा देने और आपको अपमानित करने के लिए माफी चाहता हूं"" कुछ भी नहीं कहता।"	Fake
Celebrity	क्रिस प्रैट Snubs जस्टिन बीबर दोस्ती	क्या एक साथ प्रार्थना करने वाले सितारे एक साथ खेलते हैं? नहीं तो वे जस्टिन बीबर और क्रिस प्रैट हैं	Fake
Celebrity	लिआह रिमिनी जेनिफर लोपेज और साइंटोलॉजी कनेक्शन के बारे में अपनी दोस्ती के बारे में जानती है	जेनिफर लोपेज और पूर्व-साइंटोलॉजिस्ट लीह रेमिनी सबसे अच्छे दोस्त हैं। वे कई वर्षों से एक-दूसरे को जानते हैं और बहुत कुछ कर चुके हैं। आओ, उनकी दोस्ती किस माध्यम से बुनी जाती है। यह हमेशा लगता है कि लिआह केवल एक चर्च ऑफ साइंटोलॉजी कनेक्शन के साथ था, लेकिन ऐसा नहीं है।	Fake
Celebrity	प्रिंस इलियम केट सीजन के पहले रॉयल गार्डन पार्टी में भाग लेते हैं	ith गर्म मौसम में एक चीज आती है: बगीचे की पार्टियां	Legit
Celebrity	कैमेरॉन डिएज़	संक्षिप्त विवरण	Fake
Celebrity	केविन हार्ट और ife Eniko Parrish ने शेयर की बेबी केंजो की प्यारी तस्वीरें	केविन हार्ट और पत्नी एनिको पैरिश ने अपने नवजात शिशु, केंज़ो काश हार्ट की एक प्यारी तस्वीर साझा की, और माता-पिता ने मदद नहीं की	Legit
Celebrity	सबसे बड़ी कोस्टार फ्यूड्स एंड फाइट्स एवर	कोस्टार संघर्ष हिले सेलेब पेशेवर रहते हैं जब कैमरे रोलिंग कर रहे होते हैं, पर्दे के पीछे कैटफाइट्स, रोना और आंखों को लुढ़कना होता है। एक हिट टीवी शो के कई सीज़न या एक फिल्म के लिए कुछ महीनों के लिए उन्हें एक साथ काम करने के लिए मजबूर किया गया था, इन सितारों को बस साथ नहीं मिल सकता था।	Fake
Celebrity	कैटिलिन जेनर: रॉबर्ट कार्दशियन ने ओजे सिम्पसन गिल्टी ऑफ मर्डर को माना	"कैटिलिन जेनर के आगामी संस्मरण, द सीक्रेट्स ऑफ माय लाइफ, को एक पुस्तक के रूप में प्रस्तुत किया गया है जिसमें वह ""अपने अतीत को दर्शाती है क्योंकि वह अपने भविष्य को देखती है।"" ढेर वह कई विषयों पर छूती है, जैसे कि उसकी ओलंपिक विजय और तीन असफल विवाह, रहस्योद्घाटन कि रॉबर्ट कार्दशियन ने कथित तौर पर उसे बताया कि वह मानता है कि ओजे सिम्पसन निकोल ब्राउन सिम्पसन की हत्या का दोषी था और रोनाल्ड गोल्डमैन लहरें बना रहा है।"	Legit
Celebrity	दावों ऐनी हैथवे ने चैरिटी इवेंट में 'दिवा' की मांग की	ANNE हैथवे पर इस महीने के शुरू में सांता मोनिका में एक कैंसर चैरिटी कार्यक्रम से पहले दिवा की तरह काम करने और मांगों की एक लंबी सूची प्रस्तुत करने का आरोप लगाया गया है।	Fake
Celebrity	कुछ समय पहले ही टेलर स्विफ्ट को VMA से बैन कर दिया जाता है	27 अगस्त, 2016: यदि आप सोच रहे थे कि संगीत में सबसे महत्वपूर्ण व्यक्ति कौन है - यह BEYONCE है। इस सप्ताह की शुरुआत में यह घोषणा की गई थी कि टेलर स्विफ्ट इस साल के VMA अवार्ड्स में प्रदर्शन नहीं करेगी। रिपोर्ट्स के अनुसार ell यह बियॉन्से था जिसे टेलर ने प्रतिबंधित कर दिया था।	Fake
Celebrity	आशावादी काइली जेनर छुपाने में एक 'इमोशनल रेक' है, स्रोत से पता चलता है - 'वह अकेले महसूस करती है'	टोपी से भी बदतर यह है कि उसकी एकमात्र वास्तविक मदद, मातृसत्तात्मक क्रिस जेनर के पास वास्तव में अपनी सबसे छोटी बेटी के नाटक से निपटने का समय नहीं है। नई रिपोर्ट्स के मुताबिक, अपनी प्रेग्नेंसी को लपेटे में रखने का तनाव 20 साल की काइली जेनर पर भारी पड़ रहा है।	Fake
Celebrity	फिफ्टी शेड्स डार्क न्यूज: जेमी डॉर्नन ने डकोटा जॉनसन की 'अजीबता' के पीछे TRUTH का खुलासा किया	फिफ्टी शेड्स डार्कर स्टार जेमी डोर्नन ने खुलासा किया है कि सह-कलाकार डकोटा जॉनसन के साथ उनका रिश्ता वास्तव में कैसा है - पहली फिल्म को स्वीकार करते हुए वह बहुत दुखी थी।	Legit
Celebrity	Hoopi Goldberg New Host Rosie O'Donnell ar - 'द व्यू' पर तनाव, बैठने की व्यवस्था पर लड़ना	ith में केवल कुछ हफ़्ते तक ही देखने को मिलता है जब तक कि हूपी गोल्डबर्ग और रोज़ी ओडोनेल के साथ प्रीमियर नहीं होता, RadarOnline.com को विशेष रूप से पता चला है कि सेट पर, दो दिवा पहले से ही एक स्टैंड-अप पर हैं जो मॉडरेटर सीट प्राप्त करेंगे।	Fake
Celebrity	रॉबर्ट पैटिनसन और एफकेए टिग्स ने कान्स को हिस-एंड-हर्स डायर में ले लिया	रॉबर्ट पैटिनसन और एफकेए टिग्स शायद ही कभी शैली के पारंपरिक नियमों का पालन करते हैं, और जब यह जोड़ी कान को हिट करने का समय था, तो उन्होंने लाल कालीन को एक साहसी युगल का क्षण दिया। पैटिंसन की नवीनतम फिल्म, गुड टाइम के प्रीमियर पर अपने-और-डायर पर कान लगाते हुए, उन्होंने स्टॉराइड फ्रेंच ब्रांड के दो पहलू दिखाए, पैटिंसन के साथ, लेबल का एक चेहरा, एक डैपर थ्री-पीस डायमे हॉमे ब्लैक सूट में क्लासिक जा रहा है और पोस्टकार्ड प्रिंटेड ड्रेस में दुस्साहस के लिए टहनियाँ।	Legit
Celebrity	क्रिस प्रैट और एना फ़ारिस निश्चित रूप से एक थिएटर बच्चे का पालन-पोषण कर रहे हैं	क्रिस प्रैट और अन्ना फारिस का चार साल का बेटा, जैक, जो अनिवार्य रूप से एक इमर्सिव-थिएटर क्लास है, में बड़ा हो रहा है। हेन प्रैट ने शुक्रवार को अपने टॉक शो में एलेन डीजेनर्स से बात की, उन्होंने कहा कि वह और फारिस, दोनों पेशेवर कलाकार, पेरेंटिंग, विशेष रूप से कहानी समय, को बहुत गंभीरता से लेते हैं।	Legit
Celebrity	कंबोडिया पर एंजेलिना जोली 'जागृति'	"एंजेलिना जोली ने कहा है कि कैसे कंबोडिया उनकी ""जागृति"" थी, क्योंकि उन्होंने देश में अपनी नई फिल्म का प्रीमियर किया था।"	Legit
