Domain	Topic	News	Label
Politics	GOP स्वास्थ्य बिल की विफलता के बाद ट्रम्प डेमोक्रेट्स को 'हारे हुए' कहते हैं	राष्ट्रपति डोनाल्ड ट्रम्प ने शुक्रवार दोपहर को रिपब्लिकन द्वारा ओबामाकेयर ओवरहाल खींचे जाने के बाद बोले कि उन्होंने बिल के डेमोक्रेटिक विरोध की आलोचना की और इसकी विफलता के लिए जिम्मेदारी को पार कर लिया।	Legit
Politics	"एलिसन: रिपब्लिकन दुर्भाग्य पर ""डेमोक्रेट"""	"वाशिंगटन (CNN) डेमोक्रेटिक सांसदों का कहना है कि वे ओबामाकेरे, रेप कीथ एलिसन को सोमवार को निरस्त करने के अपने रिपब्लिकन समकक्षों की विफलता पर ""ग्लोब"" कर रहे हैं। क्रिस क्युमो के साथ सीएनएन के ""न्यू डे"" पर बोलते हुए, मिनेसोटा डेमोक्रेट और डेमोक्रेटिक नेशनल कमेटी के उपाध्यक्ष ने कहा कि वह और उनकी पार्टी इसे प्रफुल्लित करते हैं कि रिपब्लिकन अभी भी उनसे दवा की कीमतों, बुनियादी ढांचे और कर सुधार जैसे मुद्दों पर सहयोग की उम्मीद करते हैं। ""अगर रिपब्लिकन अंततः यह स्वीकार करने के लिए मजबूर हो जाते हैं कि वे अमेरिकी लोगों को रोक रहे हैं और उनका नेता एक मनोरोगी विदूषक है जो किसी भी प्रकार के असंभव को सहयोग करता है, मुझे लगता है कि यह एक अच्छी बात है,"" एलिसन ने कहा।"	Fake
Politics	व्यक्ति में ट्रम्प मित्रता?	"ट्रम्प के महीनों के अभियान के निशान पर मार्केल को कोसने के बाद, उनके विचार व्यक्तिगत रूप से काफी मित्रवत लग सकते हैं। आमने-सामने बात के लिए धक्का देने वाली मैर्केल ने ट्रम्प के चेहरे से संबंधित कई टिप्पणियों को अनदेखा कर दिया है, जिसमें ""जिस तरह का चेहरा केवल एक जर्मन मां प्यार कर सकती है"" शामिल है। मैर्केल, जो जर्मनी के प्रधानमंत्री हैं, ने कुछ महीने पहले ट्रम्प की उस विशिष्ट टिप्पणी पर टिप्पणी करने से इनकार कर दिया था। ट्रम्प ने टिप्पणी की कि वह नीचे बैठने के लिए उत्सुक हैं और कहा कि ""यह बहुत अच्छा होने वाला है""।"	Fake
Politics	पेंस: जब तक कांग्रेस तैयार नहीं हो जाती, तब तक यहां देखें	"वीपी माइक पेंस ने कहा कि कांग्रेस ""बस अपने कार्य को एक साथ नहीं कर सकती है"" और ओबामाकरे को फिर से तैयार करने के लिए तैयार नहीं थी। पेंस, एटिपिकल बुद्धि के साथ, ध्यान दिया गया कि शायद कांग्रेस को माफिया, या कुछ अन्य मजबूत सशस्त्र दृष्टिकोण की आवश्यकता थी ताकि इसे प्राप्त किया जा सके, और कानून को निरस्त किया जा सके जो इतने रिपब्लिकन घटकों के साथ अलोकप्रिय है। पेंस ने उल्लेख किया कि उनके बॉस, ट्रम्प ने ""रात के माध्यम से, और बिना राहत के"" कांग्रेस के वोटों को लुभाने में काम किया था लेकिन इसका कोई फायदा नहीं हुआ।"	Fake
Politics	अमेरिका ने कहा कि संयुक्त राष्ट्र परमाणु प्रतिबंध के लिए नहीं	"संयुक्त राष्ट्र के राजदूत निक्की हेली के नेतृत्व में संयुक्त राष्ट्र का बहिष्कार किया जा रहा है। अमेरिका और लगभग 40 अन्य देशों ने परमाणु हथियारों पर प्रतिबंध लगाने के लिए एक अंतरराष्ट्रीय संधि पर चर्चा में भाग लेने से इनकार कर दिया। हेली ने कहा कि ""अमेरिकियों के रूप में, हम उन हथियारों को नहीं छोड़ सकते हैं जो हमें सुरक्षित रखते हैं, और हमारी सीमाओं को सुरक्षित रखते हैं।"" हेली को नियुक्त करने वाले राष्ट्रपति ट्रम्प ने इस मामले पर भी टिप्पणी की: ""परमाणु हथियार बुरे लोगों के लिए एक महान, महान बाधा हैं। कोई रास्ता नहीं हम उन्हें नहीं करेंगे। कोई रास्ता नहीं"""	Fake
Politics	ट्रंप ने टेक के एच -1 बी वीजा हायरिंग टूल को निशाना बनाया	सैन फ्रांसिस्को - राष्ट्रपति ट्रम्प का सिलिकन वैली के साथ संबंध हमेशा से सबसे अच्छा रहा है, लेकिन ऐसा लगता है कि चीजें जल्द ही बहुत अधिक विवादास्पद हो सकती हैं।	Legit
Politics	तीन बार गिरफ्तार की गई महिला मेलानिया ट्रंप हैं	(CNN) राष्ट्रपति के रूप में रहने वाली एक महिला ट्रम्प की पत्नी को कई अवसरों पर गिरफ्तार किया गया था जब उसे बिना मेकअप के खोजा गया था। यूएस ट्रेजरी बिल्डिंग के दक्षिणी मैदान के पास यूएस सीक्रेट सर्विस, एक ऐसी महिला के प्रति सतर्क थी जो राष्ट्रपति की पत्नी की तरह दिख रही थी, घर से भाग रही थी। वाशिंगटन मेट्रोपॉलिटन पुलिस विभाग के प्रवक्ता को यह घोषणा करने में देर नहीं लगी कि यह फिर से मेलानिया है और उन्होंने बिना किसी घटना के अपने पति को वापस भेज दिया।	Fake
Politics	हिलेरी क्लिंटन, डिबेट टॉरेंटर	"हिलेरी क्लिंटन, डेमोक्रेटिक उपराष्ट्रपति पद के उम्मीदवार ने अपने रिपब्लिकन प्रतिद्वंद्वी, व्यापारी डोनाल्ड ट्रम्प को बाधित करने के लिए आखिरी बहस में बहुत खर्च किया। हिलेरी ने ट्रम्प का मज़ाक उड़ाया और अक्सर उनके द्वारा कही गई बातों का ""अनुवाद"" करने की कोशिश की। उनके अनुवाद, जो पूरे ट्विटर पर ""मैन्सप्लेंनिंग"" के रूप में लिए गए हैं, में ट्रम्प को अपने टावरों के आकार के लिए चिढ़ाना शामिल था, जिसे उन्होंने चीनी स्टील के साथ बनाया था, जो डोनाल्ड के अमेरिकी स्टील की तुलना में कठिन है। उन्होंने ट्रम्प और व्लादिमीर पुतिन के रिश्तों के बारे में एक साथ विचारोत्तेजक टिप्पणी भी की, ""शायद आप दोनों सिर्फ दोस्तों से ज्यादा हैं।"""	Fake
Politics	डोनाल्ड ट्रम्प यह नहीं कहेंगे कि क्या वह चुनाव का परिणाम स्वीकार करेंगे	"अमेरिकी लोकतंत्र पर संदेह प्रकट करने वाले एक उल्लेखनीय बयान में, डोनाल्ड जे। ट्रम्प ने बुधवार को कहा कि वह अगले महीने के चुनाव के परिणामों को स्वीकार नहीं कर सकते हैं यदि उन्हें लगता है कि यह उनके खिलाफ धांधली थी - एक ऐसा स्टैंड जिसे हिलेरी क्लिंटन ने ""भयानक"" के रूप में विस्फोट किया था बुधवार को उनकी अंतिम और कास्टिक बहस।"	Legit
Politics	ट्रम्प तक पहुंचने की आवश्यकता है? रोना को बुलाओ।	जब राष्ट्रपति डोनाल्ड ट्रम्प के लंबे समय के दोस्त और सहयोगी उनके पास पहुंचना चाहते हैं, तो वे सीधे व्हाइट हाउस नहीं जाते हैं। इसके बजाय, वे उस महिला को बुलाते हैं जो ट्रम्प टॉवर में एक चौथाई सदी के लिए द्वारपाल रही है: रोनो ग्रेफ।	Legit
Politics	भूमिका विस्तार के रूप में इवान्का ट्रम्प वेस्ट विंग कार्यालय पाने के लिए	इवांका ट्रम्प, जो यह कहते हुए वाशिंगटन चली गईं कि वह अपने पिता के प्रशासन में कोई औपचारिक भूमिका नहीं निभाएंगी, अब आधिकारिक तौर पर व्हाइट हाउस में दुकान स्थापित कर रही हैं।	Legit
Politics	जेम्स रोबर्ट से मिलिए, जिसने ट्रम्प के आव्रजन प्रतिबंध को रोक दिया था	राष्ट्रपति ट्रम्प के आव्रजन प्रतिबंध को रोकने वाले संघीय न्यायाधीश ने बेंच लेने से पहले निजी प्रैक्टिस में 30 से अधिक साल बिताए, एक आकर्षक कैरियर छोड़ दिया जिसमें उन्हें ब्रुअरीज, ऊर्जा कंपनियों और दक्षिण पूर्व एशियाई प्रवासियों का प्रतिनिधित्व करते देखा गया।	Legit
Politics	अमेरिकी यात्रा उद्योग ट्रम्प के तहत नए अवसरों को देखता है	"यूएस ट्रैवल एसोसिएशन, अन्य वाशिंगटन लॉबी समूहों की तरह, पिछले नवंबर में राष्ट्रपति चुनाव के बाद आशंकित था। यूएसटीए के मुख्य कार्यकारी अधिकारी रोजर डो ने कहा, ""हमें इस बात के लिए प्रोत्साहित किया जाता है कि श्री ट्रम्प की व्यापक व्यावसायिक और आतिथ्य पृष्ठभूमि ... को हमारे उद्योग का समर्थन करना चाहिए, लेकिन आतंकवाद की आशंका और सीमाओं पर बढ़ती सुरक्षा ने हमारे आशावाद को प्रभावित किया है।"" लेकिन अनुकूल परिस्थितियों और बढ़ी हुई बिक्री के एक स्थिर नशे में अमेरिका के 250 अरब यात्रा उद्योग और इसके लगभग 15 मिलियन अमेरिकी कर्मचारियों को बढ़ावा देने की संभावना थी।"	Fake
Politics	पहले CNN पर: सस्ते श्रम के कारण बॉर्डर की दीवार अनुमानित से बहुत कम खर्च होगी	"वाशिंगटन (सीएनएन) ट्रम्प प्रशासन ने पहले 62 मील की सीमा की दीवार को कवर करने के लिए सिर्फ 1 मिलियन की धनराशि मांगी है। इस पहले खंड में कुछ मौजूदा बाड़ की जगह शामिल है जो बिगड़ रही है। होमलैंड सिक्योरिटी विभाग के औचित्य दस्तावेज पहली दीवार द्वारा कवर किए गए सटीक क्षेत्र को निर्दिष्ट करते हैं, और कार्य को पूरा करने के लिए अनजाने अप्रवासी श्रम के उपयोग को भी निर्दिष्ट करते हैं। प्रेस सचिव सीन स्पाइसर ने अपने दैनिक संबोधन के दौरान कहा, ""राष्ट्रपति को पता चलता है कि वह सिर्फ गोल नहीं कर सकते हैं और देश के हर अनिर्दिष्ट अप्रवासी को निर्वासित कर सकते हैं।"" ""तो इसके बजाय वह उन्हें काम करने के लिए डाल रहा है - वे एक आय प्राप्त करते हैं, और हमें एक दीवार मिलती है। यह हर किसी के लिए एक जीत है,"" वायसर ने कहा।"	Fake
Politics	विदेश विभाग कुछ विदेशियों के लिए छानबीन करता है	वाशिंगटन (CNN) के सचिव रेक्स टिलरसन ने चार केबल भेजकर दुनिया भर के दूतावासों को कुछ समूहों की पहचान करने के लिए भेजा, जिन्हें अमेरिकी अधिकारियों के अनुसार आवेदकों के सोशल मीडिया की स्क्रीनिंग सहित वीजा के लिए आवेदन करने पर अतिरिक्त जांच करनी चाहिए।	Legit
Politics	Pres। ट्रम्प ने घोषणा की कि वह व्हाइट हाउस जा रहे हैं	"वाशिंगटन (CNN) के अटॉर्नी जनरल जेफ सेशंस ने घोषणा की है कि राष्ट्रपति ट्रम्प ने व्हाइट हाउस को एक अभयारण्य शहर में स्थानांतरित करने का निर्णय लिया है। उन्होंने कहा कि राष्ट्रपति ने अवैध एलियंस को बाहर निकालने के प्रयास में एक अभयारण्य शहर के अंदर रहने का फैसला किया है। उन्होंने कहा कि वह लॉस एंजिल्स, शिकागो और फिलाडेल्फिया सहित संयुक्त राज्य अमेरिका का दौरा करेंगे, ताकि यह तय किया जा सके कि व्हाइट हाउस को स्थानांतरित करने के लिए कौन सा स्थान सबसे अच्छा होगा। नैन्सी पेलोसी ने अपने स्वयं के धन और हजारों स्वयंसेवकों के साथ सैन फ्रांसिस्को के चारों ओर एक दीवार बनाना शुरू कर दिया है। दीवार को ""ओह नहीं"" कहा जाएगा और इस सप्ताह पूरा होने वाला है।"	Fake
Politics	अपील में अदालत ने ट्रम्प के यात्रा प्रतिबंध को बहाल करने से इनकार कर दिया	एक संघीय अपील अदालत ने गुरुवार को राष्ट्रपति ट्रम्प को सात बहुसंख्यक मुस्लिम देशों के यात्रियों पर अस्थायी प्रतिबंध लगाने से इनकार कर दिया, उन्होंने फैसला सुनाया कि यह पर्याप्त राष्ट्रीय सुरक्षा औचित्य के बिना प्रभावित लोगों के नियत प्रक्रिया अधिकारों का उल्लंघन करता है।	Legit
Politics	बिडेन: ट्रम्प को तार दिया गया था, लेकिन अमेरिका द्वारा नहीं	"जो बिडेन ने कहा कि राष्ट्रपति डोनाल्ड ट्रम्प वास्तव में वायरटैप्ड थे, लेकिन अमेरिका द्वारा नहीं। उन्होंने न्याय विभाग द्वारा तैयार किए गए साक्ष्य की पेशकश की कि वास्तव में, ओबामा ने ट्रम्प टॉवर के वायरटैप का आदेश नहीं दिया था, लेकिन ट्रम्प टॉवर के तहखाने के पास उपयोगिता कोठरी में पीछे छोड़ दी गई रूसी तकनीक के सबूत पाए। पूर्व उपराष्ट्रपति ने कहा, ""इस भौतिक सबूत की ताकत को देखते हुए, राष्ट्रपति ट्रम्प को वायरटैप होने के अपने दावों में उलझा दिया गया था, लेकिन शायद वह उस तरह से नहीं थे जैसा वे चाहते थे।"" ओबामा ने एक प्रवक्ता के माध्यम से इस बात से इनकार किया कि उन्होंने मौजूदा राष्ट्रपति के ट्वीट के बाद ट्रम्प टॉवर को तार-तार कर दिया। इस सप्ताह एफबीआई के निदेशक जेम्स कॉमी ने भी गवाही दी कि 2016 के चुनाव के लिए ओबामा प्रशासन ने ट्रम्प के सर्वेक्षण का कोई सबूत नहीं दिया है, लेकिन ट्रम्प टॉवर के तहखाने में लगाए गए एक संभावित रूसी उपकरण के अस्तित्व को स्वीकार किया है।"	Fake
Politics	सेकंड डिबेट में, डोनाल्ड ट्रम्प और हिलेरी क्लिंटन स्पार इन बिटर, पर्सनल टर्म्स	"डोनाल्ड जे। ट्रम्प और हिलेरी क्लिंटन के बीच रविवार की रात को लगभग एक-दूसरे के साथ बिना किसी शत्रुतापूर्ण बहस के टकराव हुआ, जिसमें 90 मिनट का चरित्र-चित्रण, तड़ी-तानी के आरोप और मिस्टर ट्रम्प के चौंकाने वाले आरोप का श्रीमती श्रीमती क्लिंटन के मन में ""जबरदस्त द्वेष था।"""	Legit
Politics	AQAP लैपटॉप बैटरी में विस्फोटक छिपाने की कोशिश कर रहा है, अधिकारी कहते हैं	वाशिंगटन (CNN) इंटेलिजेंस ने हाल के हफ्तों में पाया कि एक अल कायदा सहयोगी अमेरिकी अधिकारियों के अनुसार, बैटरी और इलेक्ट्रॉनिक उपकरणों के बैटरी डिब्बों में विस्फोटक छिपाने की तकनीक को सही था।	Legit
Politics	व्हाइट हाउस ने मैनाफोर्ट के आरोपों में क्लिंटन पर हमला किया	व्हाइट हाउस के प्रेस सचिव सीन स्पाइसर ने पूर्व राष्ट्रपति बिल क्लिंटन और पूर्व विदेश मंत्री हिलेरी क्लिंटन पर एक रिपोर्ट के जवाब में ट्रम्प अभियान के पूर्व अध्यक्ष पॉल मैनाफोर्ट के रूस के साथ संबंध को लेकर चिंता जताई।	Legit
Politics	मेलानिया ट्रम्प: वीमेन फर्स्ट, ओनली	"वाशिंगटन में, पहली महिला मेलानिया ट्रम्प, अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्प की तीसरी पत्नी, ने व्हाइट हाउस में अंतर्राष्ट्रीय महिला दिवस पर महिलाओं के लिए समानता और स्वतंत्रता के बारे में बात की। आमंत्रित केवल लंच उच्च समाज की महिलाओं से भरा था, जो मेलानिया के कहने के लिए ग्रहणशील थीं। मेलानिया ने कहा ""एक आप्रवासी महिला के रूप में, मैं उन चुनौतियों और कठिनाइयों को जानती हूं जो सभी महिलाएं करती हैं - जो अमेरिका से हैं, और वे नहीं।"" उन्होंने कहा कि महिलाओं के मुद्दों पर एक महत्वपूर्ण विषय होगा, जिसे वह फर्स्ट लेडी कहती हैं।"	Fake
Politics	ट्रम्प की यात्रा प्रतिबंध अभी भी अदालत के पक्ष में है	एक संघीय अपीलीय अदालत ने गुरुवार को ट्रम्प की यात्रा प्रतिबंध को बहाल करने से इनकार कर दिया। अदालत ने इस तरह के प्रतिबंध के लिए कम मिसाल का उल्लेख किया, जबकि व्हाइट हाउस के वकीलों ने तर्क दिया कि द्वितीय विश्व युद्ध के दौरान जापानी इंटर्नमेंट एक कानूनी मिसाल कायम करता है। प्रतिबंध, जो सात बहुसंख्यक मुस्लिम देशों के यात्रियों पर प्रतिबंध लगाएगा, राष्ट्रपति ट्रम्प के साथ महत्वपूर्ण मुस्लिम देशों को छोड़ देगा।	Fake
Politics	नील डेग्रसे टायसन ट्रम्प बजट पर सुपरनोवा जाते हैं	"(CNN) एस्ट्रोफिजिसिस्ट नील डेग्रसे टायसन का मानना है कि राष्ट्रपति डोनाल्ड ट्रम्प का पहला प्रस्तावित बजट अमेरिका को ""कमजोर,"" ""बीमार"" और ""बेवकूफ"" बना सकता है।"	Legit
Politics	ट्रम्प की उम्र में, ओबामा नया टैब्लॉइड डार्लिंग है	डोनाल्ड ट्रम्प मूल टैब्लॉइड प्रेसिडेंट हो सकते हैं, लेकिन जब वह वाशिंगटन में ओवल ऑफिस से फोन करने और ट्विटर पर कहर बरपा रहे हैं, तो गपशप पेज और फैशन ब्लॉग्स अपने पूर्ववर्तियों को स्याही से लथपथ कर रहे हैं।	Legit
Politics	एलिसन: रिपब्लिकन के साथ काम करने के लिए डेमोक्रेट्स 'तैयार रहें'	"वॉशिंगटन (CNN) डेमोक्रेटिक सांसदों ने ओबामाकेयर को निरस्त करने के जीओपी के प्रयासों की विफलता के बाद अपने रिपब्लिकन समकक्षों के साथ काम करने के लिए ""स्टैंड तैयार"" किया, रेप कीथ एलिसन ने सोमवार को कहा।"	Legit
Politics	हिलेरी क्लिंटन, डिबेट में मॉकिंग और ताना मारना, द टर्निंग टू द टॉरमेंटर	वह उसे mansplained। हिलेरी क्लिंटन ने डोनल्ड जे। ट्रम्प द्वारा अपनी कर योजना के बारे में बात करने के बाद हिलेरी क्लिंटन ने कहा कि अगर मैं कर सकता हूं तो मुझे अनुवाद करने दें।	Legit
Politics	विदेश विभाग कुछ विदेशियों के लिए यात्रा प्रतिबंधों में ढील देता है।	"वाशिंगटन (CNN) के विदेश मंत्री रेक्स टिलरसन ने आज दुनिया भर के विभिन्न दूतावासों को एक ज्ञापन भेजा जिसमें उन्होंने विदेशियों की यात्रा पर प्रतिबंध को कम करने का निर्देश दिया। विशेष रूप से, उन्हें ज्ञात आतंकवादियों को शामिल करने के लिए आवेदकों के सोशल मीडिया खातों की स्क्रीनिंग को रोकने और पृष्ठभूमि की जांच को सीमित करने के लिए कहा गया है। यह कार्रवाई राष्ट्रपति डोनाल्ड के ट्रम्प के कार्यकारी आदेश के उल्लंघन में प्रतीत होती है, जो अधिकांश मुस्लिम देशों से यात्रा को प्रतिबंधित करता है, जिस पर उन्होंने 6 मार्च को हस्ताक्षर किए थे। ज्ञापन में ""संवेदनशील"" चिह्नित किया गया था, लेकिन वर्गीकृत नहीं, राज्य के करीबी सूत्रों द्वारा मीडिया को लीक किया गया था। विभाग; अधिक जानकारी उपलब्ध होते ही पोस्ट की जाएगी।"	Fake
Politics	होमलैंड सिक्योरिटी स्ट्राइक पर जाती है	वाशिंगटन (CNN) के अध्यक्ष डोनाल्ड ट्रम्प ने ट्विटर पर पोस्ट किया कि सभी होमलैंड सुरक्षा अधिकारियों को तुरंत हड़ताल पर जाना चाहिए। होमलैंड सुरक्षा विभाग ने तुरंत घोषणा की कि राष्ट्रपति अंततः देशों की सुरक्षा के प्रभारी हैं और वे आश्चर्यजनक आदेश का पालन करेंगे। यात्रा प्रतिबंध हटा दिया गया है और इसलिए सभी यात्रा के लिए एक अच्छा समय है। न्याय विभाग, ट्विटर के माध्यम से जवाब दे रहा है, हालांकि वह इस आदेश से सहमत नहीं हो सकता है कि वे राष्ट्रपति के खिलाफ आपातकालीन आदेश दाखिल करने में अपना समय ले लेंगे क्योंकि यह लगभग 1 अप्रैल है।	Fake
